Solution 1,Solution 2,Cluster 1,Cluster 2,Jaccard Similarity,Wang Similarity
0,22,1,0,0.17277486910994763,0.16012632097880866
0,22,3,2,0.08955223880597014,0.14296917718586005
0,23,2,1,0.244,0.1511947181013203
0,23,1,2,0.18877551020408162,0.15190206234692968
0,23,0,0,0.18859649122807018,0.15506891146949484
0,23,3,3,0.04519774011299435,0.12213776939013894
0,24,0,2,0.6602564102564102,0.25698801080648487
0,24,2,3,0.4482758620689655,0.1690750249814934
0,24,1,1,0.3411764705882353,0.17924021712426358
0,24,3,0,0.19594594594594594,0.15011851120201872
0,25,0,3,0.6580645161290323,0.2542284312364275
0,25,2,2,0.39903846153846156,0.17082300430842232
0,25,1,1,0.3386243386243386,0.17829427336283063
0,25,3,0,0.20606060606060606,0.1489464430616489
0,26,0,1,0.6193548387096774,0.2642119833000577
0,26,2,3,0.4074074074074074,0.1672765506820878
0,26,1,0,0.27,0.14735309431317184
0,26,3,2,0.033783783783783786,0.1364652058064597
0,27,2,1,0.2768595041322314,0.1548588192939291
0,27,1,3,0.25675675675675674,0.16305847214143945
0,27,0,2,0.1752136752136752,0.1573410643418131
0,27,3,0,0.0703125,0.1289362365592379
0,28,0,1,0.6772151898734177,0.2518718567047396
0,28,2,0,0.4700460829493088,0.17004874545607532
0,28,1,3,0.367816091954023,0.18934431281314199
0,28,3,2,0.2361111111111111,0.16462503279498747
0,29,0,0,0.6556291390728477,0.25948398513961257
0,29,2,1,0.4423076923076923,0.17501275695104118
0,29,1,3,0.38011695906432746,0.18903796455447802
0,29,3,2,0.2441860465116279,0.1508210682955514
0,30,0,2,0.6770186335403726,0.2577563047629722
0,30,2,1,0.35348837209302325,0.16762740887889457
0,30,1,0,0.2961165048543689,0.14907882471062073
0,30,3,3,0.09554140127388536,0.14151694573777907
0,31,0,2,0.6606060606060606,0.25445887968898767
0,31,2,1,0.28634361233480177,0.1544114403410534
0,31,1,3,0.24311926605504589,0.1551901296161489
0,31,3,0,0.05161290322580645,0.13357985415189927
0,32,0,3,0.6987951807228916,0.24867938045866828
0,32,2,2,0.49740932642487046,0.18267334899526308
0,32,1,0,0.3,0.1722505047741559
0,32,3,1,0.2111801242236025,0.14506365220840398
0,33,0,0,0.6923076923076923,0.25063029050373364
0,33,1,2,0.4504950495049505,0.17549146467709487
0,33,2,3,0.3803680981595092,0.19091793044717167
0,33,3,1,0.30538922155688625,0.1652170070683756
0,34,0,0,0.6081081081081081,0.2691225216491953
0,34,1,1,0.296137339055794,0.16400759139380586
0,34,2,3,0.2653061224489796,0.152408784161638
0,34,3,2,0.041666666666666664,0.13729547199713368
0,35,0,1,0.5974025974025974,0.2653448048053471
0,35,2,0,0.3392070484581498,0.16617625992767784
0,35,1,2,0.2962962962962963,0.15581813409496234
0,35,3,3,0.08974358974358974,0.14326336329582062
0,36,0,0,0.6933333333333334,0.2614379875674816
0,36,2,2,0.5104166666666666,0.17678640187254355
0,36,1,3,0.3473684210526316,0.18243132465948994
0,36,3,1,0.20481927710843373,0.1480133119316085
0,37,2,3,0.25,0.15113777582716897
0,37,3,1,0.21904761904761905,0.21233366767326756
0,37,1,2,0.21559633027522937,0.15343367967218235
0,37,0,0,0.2109704641350211,0.1608133373086536
0,38,2,3,0.25301204819277107,0.15045946709024405
0,38,1,0,0.2471264367816092,0.18407869700334553
0,38,0,2,0.20168067226890757,0.15481997230472858
0,38,3,1,0.05714285714285714,0.12153435994557364
0,39,0,2,0.7564102564102564,0.2522981197899407
0,39,2,3,0.525,0.1811820620949949
0,39,1,1,0.5133689839572193,0.1849372613868955
0,39,3,0,0.3006535947712418,0.16660894699013343
0,40,0,3,0.6821192052980133,0.26349388011101826
0,40,2,1,0.42924528301886794,0.17078196629122663
0,40,1,2,0.33532934131736525,0.18922694142337548
0,40,3,0,0.26436781609195403,0.1552998389405781
0,41,2,2,0.25301204819277107,0.15045946709024405
0,41,1,3,0.2471264367816092,0.18407869700334553
0,41,0,0,0.20168067226890757,0.15481997230472858
0,41,3,1,0.05714285714285714,0.12153435994557364
0,42,0,0,0.7847222222222222,0.25891027137165823
0,42,1,3,0.630057803468208,0.18614388894936712
0,42,2,2,0.5628415300546448,0.17769014560097626
0,42,3,1,0.2773722627737226,0.15589174131090408
0,43,0,1,0.6933333333333334,0.2614379875674816
0,43,2,2,0.5104166666666666,0.17678640187254355
0,43,1,0,0.3473684210526316,0.18243132465948994
0,43,3,3,0.20481927710843373,0.1480133119316085
0,44,0,2,0.6821192052980133,0.26349388011101826
0,44,2,0,0.4339622641509434,0.17137977713484323
0,44,1,3,0.33532934131736525,0.18922694142337548
0,44,3,1,0.2658959537572254,0.1551183637559769
0,45,0,1,0.6190476190476191,0.272650739018688
0,45,1,3,0.3452914798206278,0.16447702974157866
0,45,2,2,0.34497816593886466,0.1598339466667802
0,45,3,0,0.06206896551724138,0.140867726051808
0,46,0,2,0.66,0.26121670341485176
0,46,2,0,0.4423076923076923,0.17501275695104118
0,46,1,3,0.38011695906432746,0.18903796455447802
0,46,3,1,0.25,0.151021378063992
0,47,0,2,0.6774193548387096,0.2565210701792418
0,47,2,0,0.4751131221719457,0.17463421406866966
0,47,1,3,0.3559322033898305,0.18921574355984092
0,47,3,1,0.21678321678321677,0.16027822826665214
0,48,0,0,0.6772151898734177,0.2518718567047396
0,48,2,2,0.4700460829493088,0.17004874545607532
0,48,1,3,0.367816091954023,0.18934431281314199
0,48,3,1,0.2361111111111111,0.16462503279498747
0,49,0,0,0.656441717791411,0.2479301294478603
0,49,2,3,0.46496815286624205,0.19295766593647795
0,49,1,2,0.400990099009901,0.17579125822910574
0,49,3,1,0.2616279069767442,0.15761223169532101
0,50,2,2,0.2584745762711864,0.15534851823451004
0,50,1,3,0.2584745762711864,0.15948936203729006
0,50,0,0,0.1774891774891775,0.15651860990328959
0,50,3,1,0.11666666666666667,0.14787836156379847
0,51,0,2,0.33157894736842103,0.2103106389834298
0,51,2,1,0.252,0.15151234756412266
0,51,1,0,0.19123505976095617,0.15743376996215405
0,51,3,3,0.13445378151260504,0.16622436233201257
0,52,0,3,0.6026490066225165,0.26539168667071134
0,52,2,1,0.288,0.15578381016471518
0,52,1,0,0.23478260869565218,0.15955016127792113
0,52,3,2,0.07801418439716312,0.1376814658173991
0,53,0,0,0.5935483870967742,0.25991148781321977
0,53,2,2,0.26229508196721313,0.15369092948513605
0,53,1,1,0.24336283185840707,0.16025543737324036
0,53,3,3,0.05128205128205128,0.13793859593764224
0,54,0,3,0.7847222222222222,0.25891027137165823
0,54,1,1,0.630057803468208,0.18614388894936712
0,54,2,0,0.5628415300546448,0.17769014560097626
0,54,3,2,0.2773722627737226,0.15589174131090408
0,55,0,1,0.6606060606060606,0.25445887968898767
0,55,2,0,0.28634361233480177,0.1544114403410534
0,55,1,3,0.24311926605504589,0.1551901296161489
0,55,3,2,0.05161290322580645,0.13357985415189927
0,56,0,2,0.673202614379085,0.262132157405696
0,56,1,3,0.30412371134020616,0.14524543409441276
0,56,2,0,0.28761061946902655,0.15544024700768147
0,56,3,1,0.06951871657754011,0.141043143703412
0,57,0,1,0.6490066225165563,0.2638112108541114
0,57,2,2,0.38392857142857145,0.16430335384342998
0,57,1,3,0.3333333333333333,0.17124395438779083
0,57,3,0,0.18045112781954886,0.15490304136337854
0,58,0,3,0.6770186335403726,0.2577563047629722
0,58,2,2,0.35348837209302325,0.16762740887889457
0,58,1,0,0.2961165048543689,0.14907882471062073
0,58,3,1,0.09554140127388536,0.14151694573777907
0,59,0,0,0.777027027027027,0.25856815106462666
0,59,1,3,0.6292134831460674,0.18311092491302913
0,59,2,2,0.519774011299435,0.18262297004778044
0,59,3,1,0.2535211267605634,0.155983329659125
0,60,0,3,0.6052631578947368,0.26319979668377586
0,60,2,2,0.3008474576271186,0.15788526763274405
0,60,1,1,0.23529411764705882,0.1638874813806711
0,60,3,0,0.11794871794871795,0.14024141473771834
0,61,0,0,0.5838509316770186,0.2534682521393958
0,61,2,1,0.2669491525423729,0.15398699544683947
0,61,1,3,0.2631578947368421,0.16010287948199683
0,61,3,2,0.11351351351351352,0.1455714652910708
0,62,0,0,0.5974025974025974,0.25973758619241116
0,62,1,2,0.29004329004329005,0.16419663588258807
0,62,2,3,0.270042194092827,0.15338289784777284
0,62,3,1,0.05442176870748299,0.1267062262979369
0,63,0,1,0.6026490066225165,0.26539168667071134
0,63,2,2,0.292,0.1559285290176254
0,63,1,3,0.23580786026200873,0.15944451956752517
0,63,3,0,0.07801418439716312,0.1376814658173991
0,64,0,3,0.610738255033557,0.27105277334416955
0,64,2,2,0.3943089430894309,0.16501996067364713
0,64,1,1,0.37,0.17022337716940703
0,64,3,0,0.043795620437956206,0.14127784261394705
0,65,0,2,0.5806451612903226,0.2641783584252242
0,65,2,3,0.33480176211453744,0.16606561131324674
0,65,1,1,0.29493087557603687,0.15611151815821897
0,65,3,0,0.08917197452229299,0.1428188602747748
0,66,0,0,0.5974025974025974,0.25973758619241116
0,66,1,1,0.29004329004329005,0.16419663588258807
0,66,2,3,0.270042194092827,0.15338289784777284
0,66,3,2,0.05442176870748299,0.1267062262979369
0,67,0,2,0.6602564102564102,0.25698801080648487
0,67,2,1,0.4482758620689655,0.1690750249814934
0,67,1,3,0.3411764705882353,0.17924021712426358
0,67,3,0,0.19594594594594594,0.15011851120201872
0,68,0,3,0.6129032258064516,0.2634833645517735
0,68,2,2,0.4074074074074074,0.1672765506820878
0,68,1,1,0.27,0.14735309431317184
0,68,3,0,0.03355704697986577,0.13601601784739342
0,69,0,0,0.6174496644295302,0.27177156840257183
0,69,2,3,0.3943089430894309,0.16501996067364713
0,69,1,1,0.37,0.17022337716940703
0,69,3,2,0.04411764705882353,0.14191253770603665
0,70,0,1,0.6535947712418301,0.2615709821893899
0,70,2,3,0.4375,0.17177600608577112
0,70,1,2,0.3351063829787234,0.1786322666981098
0,70,3,0,0.1917808219178082,0.14572716066783953
0,71,2,2,0.2768595041322314,0.1548588192939291
0,71,1,0,0.2544642857142857,0.16345080575983664
0,71,0,3,0.17094017094017094,0.15681037199788708
0,71,3,1,0.07086614173228346,0.12833458252795177
0,72,0,3,0.577639751552795,0.2537735558481717
0,72,2,0,0.2669491525423729,0.15398699544683947
0,72,1,2,0.2631578947368421,0.16010287948199686
0,72,3,1,0.11290322580645161,0.14564426686979293
0,73,0,0,0.5194805194805194,0.25590246816172896
0,73,2,2,0.3054393305439331,0.15836776072602082
0,73,1,3,0.22099447513812154,0.16673180639603158
0,73,3,1,0.10952380952380952,0.13935421748651625
0,74,0,0,0.656441717791411,0.2479301294478603
0,74,2,2,0.46496815286624205,0.19295766593647795
0,74,1,3,0.400990099009901,0.17579125822910574
0,74,3,1,0.2616279069767442,0.15761223169532101
0,75,2,2,0.2768595041322314,0.1548588192939291
0,75,1,1,0.2556053811659193,0.1632953751942067
0,75,0,3,0.17094017094017094,0.15681037199788705
0,75,3,0,0.0703125,0.1289362365592379
0,76,0,0,0.5935483870967742,0.26449748658513744
0,76,2,3,0.33480176211453744,0.16606561131324676
0,76,1,1,0.2962962962962963,0.15581813409496234
0,76,3,2,0.08974358974358974,0.14326336329582062
0,77,0,2,0.610738255033557,0.27105277334416955
0,77,2,3,0.3943089430894309,0.16501996067364716
0,77,1,0,0.37,0.17022337716940703
0,77,3,1,0.043795620437956206,0.14127784261394705
0,78,2,3,0.25301204819277107,0.15045946709024405
0,78,1,1,0.2471264367816092,0.18407869700334553
0,78,0,0,0.20168067226890757,0.15481997230472858
0,78,3,2,0.05714285714285714,0.12153435994557363
0,79,2,1,0.25301204819277107,0.15045946709024405
0,79,1,3,0.2471264367816092,0.18407869700334553
0,79,0,0,0.20168067226890757,0.1548199723047286
0,79,3,2,0.05714285714285714,0.12153435994557364
0,80,0,0,0.5935483870967742,0.26449748658513744
0,80,2,2,0.33480176211453744,0.16606561131324674
0,80,1,1,0.2962962962962963,0.15581813409496234
0,80,3,3,0.08974358974358974,0.14326336329582062
0,81,0,1,0.5870967741935483,0.2637512719761147
0,81,2,3,0.33480176211453744,0.16606561131324674
0,81,1,2,0.2962962962962963,0.15581813409496234
0,81,3,0,0.08917197452229299,0.1428188602747748
0,82,0,3,0.6129032258064516,0.2634833645517735
0,82,2,1,0.4074074074074074,0.16727655068208777
0,82,1,0,0.27,0.14735309431317184
0,82,3,2,0.03355704697986577,0.13601601784739342
0,83,0,2,0.6129032258064516,0.2634833645517735
0,83,2,3,0.4074074074074074,0.16727655068208777
0,83,1,1,0.27,0.14735309431317184
0,83,3,0,0.03355704697986577,0.13601601784739342
0,84,0,1,0.6301369863013698,0.27437175447425904
0,84,2,0,0.34934497816593885,0.15997496117198304
0,84,1,2,0.3452914798206278,0.16447702974157866
0,84,3,3,0.0625,0.14139846625954322
0,85,0,2,0.5870967741935483,0.2591228102526052
0,85,2,0,0.26229508196721313,0.15369092948513605
0,85,1,3,0.24336283185840707,0.16025543737324036
0,85,3,1,0.050955414012738856,0.13753386538137782
0,86,0,3,0.6026490066225165,0.26539168667071134
0,86,2,1,0.292,0.1559285290176254
0,86,1,2,0.23580786026200873,0.15944451956752517
0,86,3,0,0.07801418439716312,0.1376814658173991
0,87,0,3,0.6026490066225165,0.26539168667071134
0,87,2,2,0.288,0.15578381016471518
0,87,1,1,0.23478260869565218,0.15955016127792113
0,87,3,0,0.07801418439716312,0.13768146581739912
0,88,2,0,0.25390625,0.15130742130656083
0,88,3,1,0.21904761904761905,0.21233366767326756
0,88,1,3,0.21559633027522937,0.15343367967218235
0,88,0,2,0.211864406779661,0.16088333584786588
0,89,0,2,0.6052631578947368,0.26319979668377586
0,89,2,1,0.3008474576271186,0.15788526763274405
0,89,1,3,0.23529411764705882,0.1638874813806711
0,89,3,0,0.11794871794871795,0.14024141473771837
0,90,0,3,0.5806451612903226,0.2595066400500931
0,90,2,1,0.26229508196721313,0.15369092948513605
0,90,1,0,0.2422907488986784,0.16051067073212977
0,90,3,2,0.050955414012738856,0.13753386538137782
0,91,2,2,0.2570281124497992,0.1506398255831731
0,91,1,0,0.2471264367816092,0.18407869700334553
0,91,0,3,0.20253164556962025,0.1548496758339768
0,91,3,1,0.05714285714285714,0.12153435994557364
0,92,2,1,0.25301204819277107,0.15045946709024405
0,92,1,2,0.2471264367816092,0.18407869700334553
0,92,0,0,0.20168067226890757,0.15481997230472858
0,92,3,3,0.05714285714285714,0.12153435994557364
0,93,0,0,0.6193548387096774,0.2642119833000577
0,93,2,3,0.4074074074074074,0.1672765506820878
0,93,1,2,0.27,0.14735309431317184
0,93,3,1,0.033783783783783786,0.1364652058064597
0,94,0,2,0.6129032258064516,0.2634833645517735
0,94,2,3,0.4074074074074074,0.16727655068208777
0,94,1,0,0.27,0.14735309431317184
0,94,3,1,0.03355704697986577,0.13601601784739342
0,95,0,2,0.6232876712328768,0.273657442253195
0,95,2,1,0.34934497816593885,0.15997496117198304
0,95,1,3,0.3452914798206278,0.16447702974157866
0,95,3,0,0.06206896551724138,0.140867726051808
0,96,0,0,0.6052631578947368,0.26319979668377586
0,96,2,2,0.3050847457627119,0.15803036121714414
0,96,1,1,0.23529411764705882,0.1638874813806711
0,96,3,3,0.11855670103092783,0.14021659927749802
0,97,0,2,0.5909090909090909,0.2657867840846364
0,97,2,1,0.3392070484581498,0.16617625992767784
0,97,1,0,0.29493087557603687,0.15611151815821897
0,97,3,3,0.08974358974358974,0.14326336329582062
0,98,0,3,0.577639751552795,0.2537735558481717
0,98,2,1,0.2669491525423729,0.15398699544683947
0,98,1,2,0.2631578947368421,0.16010287948199686
0,98,3,0,0.11290322580645161,0.14564426686979293
0,99,0,3,0.6052631578947368,0.26319979668377586
0,99,2,1,0.3050847457627119,0.15803036121714414
0,99,1,0,0.23529411764705882,0.16388748138067116
0,99,3,2,0.11855670103092783,0.14021659927749802
0,100,0,3,0.6052631578947368,0.26319979668377586
0,100,2,2,0.3008474576271186,0.15788526763274405
0,100,1,0,0.23529411764705882,0.1638874813806711
0,100,3,1,0.11794871794871795,0.14024141473771834
0,101,0,3,0.6052631578947368,0.26319979668377586
0,101,2,0,0.3050847457627119,0.15803036121714414
0,101,1,1,0.23529411764705882,0.1638874813806711
0,101,3,2,0.11855670103092783,0.14021659927749802
0,102,2,0,0.2570281124497992,0.1506398255831731
0,102,1,3,0.2471264367816092,0.18407869700334553
0,102,0,1,0.20253164556962025,0.1548496758339768
0,102,3,2,0.05714285714285714,0.12153435994557363
0,103,2,1,0.2570281124497992,0.1506398255831731
0,103,1,0,0.2471264367816092,0.18407869700334553
0,103,0,2,0.20253164556962025,0.1548496758339768
0,103,3,3,0.05714285714285714,0.12153435994557364
0,104,0,1,0.5870967741935483,0.2649275279246166
0,104,2,2,0.33480176211453744,0.16606561131324674
0,104,1,0,0.29493087557603687,0.15611151815821897
0,104,3,3,0.08974358974358974,0.14326336329582062
0,105,0,3,0.5844155844155844,0.26503865313864616
0,105,2,1,0.3392070484581498,0.16617625992767784
0,105,1,0,0.29493087557603687,0.15611151815821897
0,105,3,2,0.08917197452229299,0.1428188602747748
0,106,0,2,0.5806451612903226,0.2641783584252242
0,106,2,3,0.33480176211453744,0.16606561131324674
0,106,1,0,0.29493087557603687,0.15611151815821897
0,106,3,1,0.08917197452229299,0.1428188602747748
0,107,2,0,0.244,0.1511947181013203
0,107,1,3,0.18877551020408162,0.15190206234692968
0,107,0,2,0.18859649122807018,0.15506891146949484
0,107,3,1,0.04519774011299435,0.12213776939013894
0,108,2,1,0.244,0.1511947181013203
0,108,1,0,0.19289340101522842,0.1516781097381824
0,108,0,3,0.18686868686868688,0.1794622890032928
0,108,3,2,0.095,0.13366102837244606
0,109,0,1,0.5870967741935483,0.2649275279246166
0,109,2,3,0.33480176211453744,0.16606561131324674
0,109,1,0,0.29493087557603687,0.15611151815821897
0,109,3,2,0.08974358974358974,0.14326336329582062
0,110,0,2,0.5870967741935483,0.2602990662011071
0,110,2,1,0.26229508196721313,0.15369092948513605
0,110,1,0,0.2422907488986784,0.16051067073212977
0,110,3,3,0.05128205128205128,0.13793859593764224
0,111,0,1,0.6052631578947368,0.26319979668377586
0,111,2,0,0.3050847457627119,0.15803036121714414
0,111,1,2,0.23529411764705882,0.16388748138067116
0,111,3,3,0.11855670103092783,0.14021659927749802
0,112,0,3,0.6770186335403726,0.2577563047629722
0,112,2,2,0.35348837209302325,0.16762740887889457
0,112,1,1,0.2961165048543689,0.14907882471062073
0,112,3,0,0.09554140127388536,0.14151694573777907
0,113,0,3,0.6026490066225165,0.26539168667071134
0,113,2,2,0.288,0.15578381016471518
0,113,1,0,0.23478260869565218,0.15955016127792113
0,113,3,1,0.07801418439716312,0.1376814658173991
0,114,0,2,0.6193548387096774,0.2642119833000577
0,114,2,1,0.4074074074074074,0.16727655068208777
0,114,1,0,0.27,0.14735309431317184
0,114,3,3,0.033783783783783786,0.1364652058064597
0,115,0,1,0.6052631578947368,0.26319979668377586
0,115,2,0,0.3050847457627119,0.15803036121714414
0,115,1,3,0.23529411764705882,0.16388748138067116
0,115,3,2,0.11855670103092783,0.14021659927749802
0,116,1,0,0.3112449799196787,0.14838948833467755
0,116,2,3,0.008333333333333333,0.18620365913971088
0,116,3,1,0.0,0.17768565880467396
0,116,0,2,0.0,0.1497105396706123
1,2,0,3,0.865,0.15292752617224237
1,2,1,0,0.7055214723926381,0.15347522617029127
1,2,2,2,0.6283185840707964,0.15602319542240384
1,2,3,1,0.1702127659574468,0.1552539098121932
1,3,0,2,0.7116279069767442,0.15337125171560595
1,3,1,0,0.6918238993710691,0.1545248514915556
1,3,2,1,0.4226190476190476,0.16230584781324003
1,3,3,3,0.19230769230769232,0.1414797907194136
1,4,0,2,0.6219512195121951,0.1493614176761873
1,4,1,3,0.21568627450980393,0.1526171009228268
1,4,2,0,0.19411764705882353,0.18942078011611244
1,4,3,1,0.15384615384615385,0.13002361519759553
1,5,0,2,0.5807860262008734,0.15023100698199313
1,5,1,0,0.30687830687830686,0.15894599848097019
1,5,3,1,0.2,0.13042797861101998
1,5,2,3,0.19230769230769232,0.18723407561908648
1,6,0,3,0.5661157024793388,0.14956410615172192
1,6,2,2,0.3225806451612903,0.13879788434914345
1,6,1,1,0.3051643192488263,0.14912531214202954
1,6,3,0,0.10493827160493827,0.16265396781381505
1,7,0,3,0.8465346534653465,0.152466968662481
1,7,1,0,0.61875,0.15283057148798854
1,7,2,1,0.5982905982905983,0.14995871542358888
1,7,3,2,0.13125,0.158419470130479
1,8,0,0,0.7579908675799086,0.15264504504130158
1,8,1,2,0.650887573964497,0.15267047645879372
1,8,2,3,0.304,0.15101354816762583
1,8,3,1,0.13071895424836602,0.15458629578192534
1,9,0,1,0.7579908675799086,0.15264504504130158
1,9,1,2,0.650887573964497,0.15267047645879372
1,9,2,0,0.304,0.15101354816762583
1,9,3,3,0.13071895424836602,0.15458629578192534
1,10,0,1,0.8606965174129353,0.15297765650248527
1,10,1,0,0.7055214723926381,0.15347522617029127
1,10,2,3,0.6283185840707964,0.15602319542240384
1,10,3,2,0.16312056737588654,0.1548159601458058
1,11,0,1,0.547244094488189,0.15579757405399003
1,11,3,0,0.23404255319148937,0.15669761593279546
1,11,2,3,0.2159090909090909,0.1873914205218799
1,11,1,2,0.2032967032967033,0.12607450371134002
1,12,0,0,0.6042553191489362,0.15280886290799783
1,12,1,1,0.24064171122994651,0.1319533912154459
1,12,3,3,0.21379310344827587,0.1597509273433563
1,12,2,2,0.19444444444444445,0.18232503080029555
1,13,0,0,0.452,0.15407447343784927
1,13,1,3,0.20093457943925233,0.15668367104145423
1,13,2,1,0.17647058823529413,0.1652803217039793
1,13,3,2,0.1347517730496454,0.11799892550990329
1,14,0,1,0.8217821782178217,0.15400977719557246
1,14,1,0,0.7222222222222222,0.15220394485214964
1,14,2,2,0.5046728971962616,0.16392776861930677
1,14,3,3,0.17791411042944785,0.15062983102632208
1,15,0,0,0.9029126213592233,0.15334377751654185
1,15,1,2,0.7911392405063291,0.1537212766493521
1,15,2,1,0.7692307692307693,0.1657705040578729
1,15,3,3,0.1919191919191919,0.142413632858948
1,16,0,2,0.6068376068376068,0.15290576097535333
1,16,1,3,0.24064171122994651,0.1319533912154459
1,16,3,0,0.2206896551724138,0.1595614060095159
1,16,2,1,0.19444444444444445,0.18232503080029555
1,17,0,2,0.8078817733990148,0.15224718234389947
1,17,1,0,0.6352201257861635,0.15180289775101244
1,17,2,1,0.6271186440677966,0.1523395972616305
1,17,3,3,0.12422360248447205,0.15886362751636424
1,18,0,3,0.8316831683168316,0.1523134894980841
1,18,1,0,0.6075949367088608,0.15262410010135535
1,18,2,1,0.5689655172413793,0.1479232520998172
1,18,3,2,0.1411764705882353,0.15870584420667458
1,19,0,1,0.8078817733990148,0.15224718234389947
1,19,1,0,0.6352201257861635,0.15180289775101244
1,19,2,2,0.6271186440677966,0.1523395972616305
1,19,3,3,0.12422360248447205,0.15886362751636424
1,20,0,3,0.40963855421686746,0.15568540127408992
1,20,2,1,0.21787709497206703,0.1871544193353127
1,20,3,0,0.2129032258064516,0.15534347824369713
1,20,1,2,0.19117647058823528,0.12957743667733354
1,21,0,3,0.44525547445255476,0.15388880569823782
1,21,1,2,0.20657276995305165,0.15831021331383988
1,21,2,1,0.16666666666666666,0.16406614666084252
1,21,3,0,0.14583333333333334,0.12252130060942713
