Solution 1,Solution 2,Cluster 1,Cluster 2,Similarity,Metric
0,21,1,3,0.551848979838466,adjusted_rand
0,22,2,0,0.9354898096207577,adjusted_rand
0,22,3,2,0.6712322221708117,adjusted_rand
0,22,1,3,0.46257716219940087,adjusted_rand
0,22,0,1,0.35890769060904676,adjusted_rand
0,23,3,3,0.8264051186915294,adjusted_rand
0,23,2,2,0.7960477263931677,adjusted_rand
0,23,0,1,0.5199933088872837,adjusted_rand
0,23,1,0,0.5115211343262405,adjusted_rand
0,24,2,1,0.9789864310694231,adjusted_rand
0,24,3,2,0.923055224464415,adjusted_rand
0,24,0,0,0.8583461117755147,adjusted_rand
0,24,1,3,0.5238820437090548,adjusted_rand
0,25,1,3,0.9418169596751225,adjusted_rand
0,25,0,1,0.8798487127940483,adjusted_rand
0,25,2,0,0.7414296201137823,adjusted_rand
0,25,3,2,0.4616794549027032,adjusted_rand
0,26,2,1,0.9313453902331521,adjusted_rand
0,26,3,2,0.8685261719933398,adjusted_rand
0,26,0,0,0.86332158910989,adjusted_rand
0,26,1,3,0.423714943305852,adjusted_rand
0,27,2,0,0.8780524901559833,adjusted_rand
0,27,3,3,0.7520797087434975,adjusted_rand
0,27,0,1,0.5519347063221158,adjusted_rand
0,27,1,2,0.429676569110423,adjusted_rand
0,28,3,1,0.9251738366701089,adjusted_rand
0,28,2,2,0.9238155180572337,adjusted_rand
0,28,0,3,0.9079542247265499,adjusted_rand
0,28,1,0,0.5767250738786489,adjusted_rand
0,29,1,0,0.9850673495296446,adjusted_rand
0,29,2,3,0.9396294624723563,adjusted_rand
0,29,0,1,0.835689043177166,adjusted_rand
0,29,3,2,0.2583895881078197,adjusted_rand
0,30,3,2,0.8903008725801888,adjusted_rand
0,30,0,0,0.8867185459863164,adjusted_rand
0,30,2,3,0.650086523573879,adjusted_rand
0,30,1,1,0.47277411579262923,adjusted_rand
0,31,0,1,0.896159890479315,adjusted_rand
0,31,2,2,0.8751154253826886,adjusted_rand
0,31,3,0,0.8029429530887315,adjusted_rand
0,31,1,3,0.26076957600387585,adjusted_rand
0,32,0,0,1.0,adjusted_rand
0,32,3,3,0.9131347791258365,adjusted_rand
0,32,2,1,0.8066282221288898,adjusted_rand
0,32,1,2,0.6214132885992829,adjusted_rand
0,33,1,0,0.9574480225071212,adjusted_rand
0,33,0,1,0.8653135624105559,adjusted_rand
0,33,3,2,0.8205766986023629,adjusted_rand
0,33,2,3,0.03510259386274946,adjusted_rand
0,34,1,0,0.9686939020535292,adjusted_rand
0,34,3,2,0.8391092060327933,adjusted_rand
0,34,0,1,0.773820063396154,adjusted_rand
0,34,2,3,0.21799506038119376,adjusted_rand
0,35,1,1,0.9393557206441167,adjusted_rand
0,35,0,0,0.788071045853704,adjusted_rand
0,35,2,3,0.7240130082473677,adjusted_rand
0,35,3,2,0.5682007264824183,adjusted_rand
0,36,3,0,0.9605816349563483,adjusted_rand
0,36,2,3,0.8904835237645076,adjusted_rand
0,36,0,1,0.8396114486925452,adjusted_rand
0,36,1,2,0.6823268474644621,adjusted_rand
0,37,2,1,0.9734855754860349,adjusted_rand
0,37,3,2,0.8770221593284662,adjusted_rand
0,37,0,3,0.48772099822563697,adjusted_rand
0,37,1,0,0.4148432128040658,adjusted_rand
0,38,2,0,0.955077164859934,adjusted_rand
0,38,3,1,0.783262050629985,adjusted_rand
0,38,1,3,0.5465930892742806,adjusted_rand
0,38,0,2,0.3525364422562776,adjusted_rand
0,39,0,1,0.9847907917395993,adjusted_rand
0,39,1,2,0.9315236879427362,adjusted_rand
0,39,2,0,0.7756315697391694,adjusted_rand
0,39,3,3,0.6229508491554768,adjusted_rand
0,40,1,3,0.941169163977359,adjusted_rand
0,40,3,2,0.9215814303928873,adjusted_rand
0,40,0,1,0.8247461573068163,adjusted_rand
0,40,2,0,0.7158899381034568,adjusted_rand
0,41,2,3,0.955077164859934,adjusted_rand
0,41,3,1,0.783262050629985,adjusted_rand
0,41,1,2,0.5465930892742806,adjusted_rand
0,41,0,0,0.3525364422562776,adjusted_rand
0,42,0,3,1.0,adjusted_rand
0,42,1,0,1.0,adjusted_rand
0,42,2,1,0.8455768235902742,adjusted_rand
0,42,3,2,0.46770760709658676,adjusted_rand
0,43,3,1,0.9605816349563483,adjusted_rand
0,43,2,0,0.8904835237645076,adjusted_rand
0,43,0,3,0.8396114486925452,adjusted_rand
0,43,1,2,0.6823268474644621,adjusted_rand
0,44,1,2,0.941169163977359,adjusted_rand
0,44,3,3,0.9215814303928873,adjusted_rand
0,44,0,0,0.8252861849751026,adjusted_rand
0,44,2,1,0.7304350579685231,adjusted_rand
0,45,1,1,0.9686939020535292,adjusted_rand
0,45,0,3,0.7863545675559701,adjusted_rand
0,45,3,0,0.7655262250488487,adjusted_rand
0,45,2,2,0.09293102170680723,adjusted_rand
0,46,1,2,0.9850104618782274,adjusted_rand
0,46,2,3,0.9396294624723563,adjusted_rand
0,46,0,0,0.835689043177166,adjusted_rand
0,46,3,1,0.2466212320455548,adjusted_rand
0,47,3,2,0.9425551975329245,adjusted_rand
0,47,2,1,0.9417301887757712,adjusted_rand
0,47,0,3,0.8906438028834784,adjusted_rand
0,47,1,0,0.5530404265248071,adjusted_rand
0,48,3,0,0.9251738366701089,adjusted_rand
0,48,2,1,0.9238155180572337,adjusted_rand
0,48,0,3,0.9079542247265499,adjusted_rand
0,48,1,2,0.5767250738786489,adjusted_rand
0,49,3,0,0.9268395790975156,adjusted_rand
0,49,0,1,0.8648085989840746,adjusted_rand
0,49,1,3,0.8491586863604393,adjusted_rand
0,49,2,2,0.7731271390310587,adjusted_rand
0,50,2,1,0.7993841625572231,adjusted_rand
0,50,3,3,0.7361422573978718,adjusted_rand
0,50,0,2,0.5355151309748533,adjusted_rand
0,50,1,0,0.4493049132184877,adjusted_rand
0,51,0,3,0.954046586185651,adjusted_rand
0,51,3,2,0.9207968600409608,adjusted_rand
0,51,2,0,0.49213155161342353,adjusted_rand
0,51,1,1,0.42037058924969534,adjusted_rand
0,52,1,3,0.9383958656132446,adjusted_rand
0,52,2,2,0.8905351807523632,adjusted_rand
0,52,0,0,0.7884973986534658,adjusted_rand
0,52,3,1,0.32483560684055196,adjusted_rand
0,53,1,0,0.9395898101377362,adjusted_rand
0,53,3,3,0.8041442034438787,adjusted_rand
0,53,0,1,0.7860840520697648,adjusted_rand
0,53,2,2,0.22369435179988423,adjusted_rand
0,54,0,1,1.0,adjusted_rand
0,54,1,3,1.0,adjusted_rand
0,54,2,2,0.8455768235902742,adjusted_rand
0,54,3,0,0.46770760709658676,adjusted_rand
0,55,0,0,0.896159890479315,adjusted_rand
0,55,2,1,0.8751154253826886,adjusted_rand
0,55,3,2,0.8029429530887315,adjusted_rand
0,55,1,3,0.26076957600387585,adjusted_rand
0,56,2,3,0.9814806530081336,adjusted_rand
0,56,3,2,0.9609624118272296,adjusted_rand
0,56,0,1,0.8556022453761697,adjusted_rand
0,56,1,0,0.45022438823599076,adjusted_rand
0,57,3,1,0.9595932654691128,adjusted_rand
0,57,2,0,0.9574912583934895,adjusted_rand
0,57,0,3,0.8035187832394433,adjusted_rand
0,57,1,2,0.5113617627103855,adjusted_rand
0,58,3,3,0.8903008725801888,adjusted_rand
0,58,0,0,0.8867185459863164,adjusted_rand
0,58,2,1,0.650086523573879,adjusted_rand
0,58,1,2,0.47277411579262923,adjusted_rand
0,59,0,3,1.0,adjusted_rand
0,59,1,0,1.0,adjusted_rand
0,59,2,1,0.7533565521904414,adjusted_rand
0,59,3,2,0.45092509915484774,adjusted_rand
0,60,3,3,0.9378325504585898,adjusted_rand
0,60,2,1,0.9173463801292134,adjusted_rand
0,60,0,0,0.7760228621234007,adjusted_rand
0,60,1,2,0.41084358993458264,adjusted_rand
0,61,3,0,0.9019777670975377,adjusted_rand
0,61,0,3,0.8361141761149707,adjusted_rand
0,61,1,1,0.4627195279054068,adjusted_rand
0,61,2,2,0.4590112464081874,adjusted_rand
0,62,3,0,0.9384682504058629,adjusted_rand
0,62,0,1,0.8016342691178217,adjusted_rand
0,62,2,2,0.47607871047586847,adjusted_rand
0,62,1,3,0.4657600360490741,adjusted_rand
0,63,1,1,0.9383958656132446,adjusted_rand
0,63,2,0,0.8905351807523632,adjusted_rand
0,63,0,3,0.7876989584484518,adjusted_rand
0,63,3,2,0.32629393023078773,adjusted_rand
0,64,3,3,0.9576743284251511,adjusted_rand
0,64,2,1,0.8651212344017366,adjusted_rand
0,64,0,2,0.7550653661044427,adjusted_rand
0,64,1,0,0.44118998743834065,adjusted_rand
0,65,1,2,0.9391193460618561,adjusted_rand
0,65,0,3,0.7874174155094141,adjusted_rand
0,65,2,0,0.7253914376437096,adjusted_rand
0,65,3,1,0.5701469594159129,adjusted_rand
0,66,3,0,0.9384682504058629,adjusted_rand
0,66,0,2,0.8016342691178217,adjusted_rand
0,66,2,1,0.47607871047586847,adjusted_rand
0,66,1,3,0.4657600360490741,adjusted_rand
0,67,2,3,0.9789864310694231,adjusted_rand
0,67,3,2,0.923055224464415,adjusted_rand
0,67,0,0,0.8583461117755147,adjusted_rand
0,67,1,1,0.5238820437090548,adjusted_rand
0,68,2,3,0.9310497323020251,adjusted_rand
0,68,3,0,0.8693898846326014,adjusted_rand
0,68,0,1,0.86332158910989,adjusted_rand
0,68,1,2,0.423714943305852,adjusted_rand
0,69,3,0,0.9578969003400978,adjusted_rand
0,69,2,1,0.8651212344017366,adjusted_rand
0,69,0,3,0.7550653661044427,adjusted_rand
0,69,1,2,0.4356880891507946,adjusted_rand
0,70,3,1,0.9603881739105634,adjusted_rand
0,70,2,0,0.8641639597881384,adjusted_rand
0,70,0,2,0.8442516298517463,adjusted_rand
0,70,1,3,0.5376567256347852,adjusted_rand
0,71,2,1,0.8769918697022341,adjusted_rand
0,71,3,0,0.7543683330147244,adjusted_rand
0,71,0,2,0.5519347063221158,adjusted_rand
0,71,1,3,0.4278752080567135,adjusted_rand
0,72,3,3,0.9015001108241466,adjusted_rand
0,72,0,2,0.8361141761149707,adjusted_rand
0,72,1,0,0.4627195279054068,adjusted_rand
0,72,2,1,0.46114557485525226,adjusted_rand
0,73,2,3,0.9562064930686394,adjusted_rand
0,73,3,0,0.9344382078718648,adjusted_rand
0,73,0,2,0.7208999651533952,adjusted_rand
0,73,1,1,0.3147338414443181,adjusted_rand
0,74,3,0,0.9268395790975156,adjusted_rand
0,74,0,1,0.8648085989840746,adjusted_rand
0,74,1,2,0.8491586863604393,adjusted_rand
0,74,2,3,0.7731271390310587,adjusted_rand
0,75,2,0,0.8780524901559833,adjusted_rand
0,75,3,1,0.7532301439220735,adjusted_rand
0,75,0,2,0.5519347063221158,adjusted_rand
0,75,1,3,0.4278752080567135,adjusted_rand
0,76,1,0,0.9395898101377362,adjusted_rand
0,76,0,3,0.7874174155094141,adjusted_rand
0,76,2,2,0.7240130082473677,adjusted_rand
0,76,3,1,0.5682007264824183,adjusted_rand
0,77,3,2,0.9576743284251511,adjusted_rand
0,77,2,0,0.8651212344017366,adjusted_rand
0,77,0,3,0.7550653661044427,adjusted_rand
0,77,1,1,0.44118998743834065,adjusted_rand
0,78,2,1,0.955077164859934,adjusted_rand
0,78,3,2,0.783262050629985,adjusted_rand
0,78,1,3,0.5465930892742806,adjusted_rand
0,78,0,0,0.3525364422562776,adjusted_rand
0,79,2,3,0.955077164859934,adjusted_rand
0,79,3,2,0.783262050629985,adjusted_rand
0,79,1,1,0.5465930892742806,adjusted_rand
0,79,0,0,0.3525364422562776,adjusted_rand
0,80,1,0,0.9395898101377362,adjusted_rand
0,80,0,2,0.7874174155094141,adjusted_rand
0,80,2,3,0.7240130082473677,adjusted_rand
0,80,3,1,0.5682007264824183,adjusted_rand
0,81,1,1,0.9393557206441167,adjusted_rand
0,81,0,3,0.7874174155094141,adjusted_rand
0,81,2,0,0.7253914376437096,adjusted_rand
0,81,3,2,0.5682007264824183,adjusted_rand
0,82,2,3,0.9310497323020251,adjusted_rand
0,82,3,2,0.8693898846326014,adjusted_rand
0,82,0,0,0.86332158910989,adjusted_rand
0,82,1,1,0.423714943305852,adjusted_rand
0,83,2,2,0.9310497323020251,adjusted_rand
0,83,3,0,0.8693898846326014,adjusted_rand
0,83,0,1,0.86332158910989,adjusted_rand
0,83,1,3,0.423714943305852,adjusted_rand
0,84,1,1,0.9686939020535292,adjusted_rand
0,84,0,2,0.7863545675559701,adjusted_rand
0,84,3,3,0.763986013986014,adjusted_rand
0,84,2,0,0.08759418919185172,adjusted_rand
0,85,1,2,0.9393557206441167,adjusted_rand
0,85,3,1,0.8053308701151721,adjusted_rand
0,85,0,3,0.7860840520697648,adjusted_rand
0,85,2,0,0.22369435179988423,adjusted_rand
0,86,1,3,0.9383958656132446,adjusted_rand
0,86,2,0,0.8905351807523632,adjusted_rand
0,86,0,2,0.7876989584484518,adjusted_rand
0,86,3,1,0.32629393023078773,adjusted_rand
0,87,1,3,0.9383958656132446,adjusted_rand
0,87,2,0,0.8905351807523632,adjusted_rand
0,87,0,1,0.7884973986534658,adjusted_rand
0,87,3,2,0.32483560684055196,adjusted_rand
0,88,2,1,0.9734855754860349,adjusted_rand
0,88,3,3,0.8770221593284662,adjusted_rand
0,88,0,0,0.48913250690420146,adjusted_rand
0,88,1,2,0.41306356527340293,adjusted_rand
0,89,3,2,0.9378325504585898,adjusted_rand
0,89,2,3,0.9173463801292134,adjusted_rand
0,89,0,0,0.7760228621234007,adjusted_rand
0,89,1,1,0.41084358993458264,adjusted_rand
0,90,1,3,0.9391193460618561,adjusted_rand
0,90,3,2,0.8053308701151721,adjusted_rand
0,90,0,0,0.7717834977641298,adjusted_rand
0,90,2,1,0.22369435179988423,adjusted_rand
0,91,2,0,0.955077164859934,adjusted_rand
0,91,3,1,0.783262050629985,adjusted_rand
0,91,1,2,0.5478503127477516,adjusted_rand
0,91,0,3,0.3504497222188882,adjusted_rand
0,92,2,2,0.955077164859934,adjusted_rand
0,92,3,3,0.783262050629985,adjusted_rand
0,92,1,1,0.5465930892742806,adjusted_rand
0,92,0,0,0.3525364422562776,adjusted_rand
0,93,2,0,0.9313453902331521,adjusted_rand
0,93,3,1,0.8685261719933398,adjusted_rand
0,93,0,2,0.86332158910989,adjusted_rand
0,93,1,3,0.423714943305852,adjusted_rand
0,94,2,2,0.9310497323020251,adjusted_rand
0,94,3,1,0.8693898846326014,adjusted_rand
0,94,0,0,0.86332158910989,adjusted_rand
0,94,1,3,0.423714943305852,adjusted_rand
0,95,1,2,0.9685654089163322,adjusted_rand
0,95,0,3,0.7863545675559701,adjusted_rand
0,95,3,0,0.7655262250488487,adjusted_rand
0,95,2,1,0.08759418919185172,adjusted_rand
0,96,3,0,0.9378325504585898,adjusted_rand
0,96,2,1,0.9173463801292134,adjusted_rand
0,96,0,3,0.7751874252448059,adjusted_rand
0,96,1,2,0.4124529115982674,adjusted_rand
0,97,1,2,0.9391193460618561,adjusted_rand
0,97,0,1,0.788071045853704,adjusted_rand
0,97,2,3,0.7240130082473677,adjusted_rand
0,97,3,0,0.5701469594159129,adjusted_rand
0,98,3,3,0.9015001108241466,adjusted_rand
0,98,0,2,0.8361141761149707,adjusted_rand
0,98,1,1,0.4627195279054068,adjusted_rand
0,98,2,0,0.46114557485525226,adjusted_rand
0,99,3,3,0.9378325504585898,adjusted_rand
0,99,2,0,0.9173463801292134,adjusted_rand
0,99,0,2,0.7751874252448059,adjusted_rand
0,99,1,1,0.4124529115982674,adjusted_rand
0,100,3,3,0.9378325504585898,adjusted_rand
0,100,2,0,0.9173463801292134,adjusted_rand
0,100,0,1,0.7760228621234007,adjusted_rand
0,100,1,2,0.41084358993458264,adjusted_rand
0,101,3,3,0.9378325504585898,adjusted_rand
0,101,2,1,0.9173463801292134,adjusted_rand
0,101,0,2,0.7751874252448059,adjusted_rand
0,101,1,0,0.4124529115982674,adjusted_rand
0,102,2,3,0.955077164859934,adjusted_rand
0,102,3,2,0.783262050629985,adjusted_rand
0,102,1,0,0.5478503127477516,adjusted_rand
0,102,0,1,0.3504497222188882,adjusted_rand
0,103,2,0,0.955077164859934,adjusted_rand
0,103,3,3,0.783262050629985,adjusted_rand
0,103,1,1,0.5478503127477516,adjusted_rand
0,103,0,2,0.3504497222188882,adjusted_rand
0,104,1,1,0.9393557206441167,adjusted_rand
0,104,0,2,0.7874174155094141,adjusted_rand
0,104,2,3,0.7240130082473677,adjusted_rand
0,104,3,0,0.5701469594159129,adjusted_rand
0,105,1,3,0.9388806233561552,adjusted_rand
0,105,0,1,0.788071045853704,adjusted_rand
0,105,2,2,0.7253914376437096,adjusted_rand
0,105,3,0,0.5701469594159129,adjusted_rand
0,106,1,2,0.9391193460618561,adjusted_rand
0,106,0,3,0.7874174155094141,adjusted_rand
0,106,2,1,0.7253914376437096,adjusted_rand
0,106,3,0,0.5701469594159129,adjusted_rand
0,107,3,1,0.8264051186915294,adjusted_rand
0,107,2,3,0.7960477263931677,adjusted_rand
0,107,0,0,0.5199933088872837,adjusted_rand
0,107,1,2,0.5115211343262405,adjusted_rand
0,108,3,3,0.8264051186915294,adjusted_rand
0,108,2,0,0.7981938617342446,adjusted_rand
0,108,1,2,0.5213501306085297,adjusted_rand
0,108,0,1,0.5199933088872837,adjusted_rand
0,109,1,1,0.9393557206441167,adjusted_rand
0,109,0,3,0.7874174155094141,adjusted_rand
0,109,2,2,0.7240130082473677,adjusted_rand
0,109,3,0,0.5701469594159129,adjusted_rand
0,110,1,2,0.9393557206441167,adjusted_rand
0,110,3,3,0.8041442034438787,adjusted_rand
0,110,0,0,0.7717834977641298,adjusted_rand
0,110,2,1,0.22369435179988423,adjusted_rand
0,111,3,1,0.9378325504585898,adjusted_rand
0,111,2,2,0.9173463801292134,adjusted_rand
0,111,0,3,0.7751874252448059,adjusted_rand
0,111,1,0,0.4124529115982674,adjusted_rand
0,112,3,3,0.8903008725801888,adjusted_rand
0,112,0,1,0.8867185459863164,adjusted_rand
0,112,2,0,0.650086523573879,adjusted_rand
0,112,1,2,0.47277411579262923,adjusted_rand
0,113,1,3,0.9383958656132446,adjusted_rand
0,113,2,1,0.8905351807523632,adjusted_rand
0,113,0,0,0.7884973986534658,adjusted_rand
0,113,3,2,0.32483560684055196,adjusted_rand
0,114,2,2,0.9313453902331521,adjusted_rand
0,114,3,3,0.8685261719933398,adjusted_rand
0,114,0,0,0.86332158910989,adjusted_rand
0,114,1,1,0.423714943305852,adjusted_rand
0,115,3,1,0.9378325504585898,adjusted_rand
0,115,2,3,0.9173463801292134,adjusted_rand
0,115,0,2,0.7751874252448059,adjusted_rand
0,115,1,0,0.4124529115982674,adjusted_rand
0,116,0,0,1.7642594420727975,adjusted_rand
0,116,3,3,1.0,adjusted_rand
0,116,1,1,1.0,adjusted_rand
0,116,2,2,1.0,adjusted_rand
1,2,0,3,1.8632893102478172,adjusted_rand
1,2,2,0,1.0,adjusted_rand
1,2,1,2,1.0,adjusted_rand
1,2,3,1,0.4309587157334609,adjusted_rand
1,3,0,2,2.0704439429511385,adjusted_rand
1,3,2,0,0.8965654288179433,adjusted_rand
1,3,1,3,0.8348312354067843,adjusted_rand
1,3,3,1,0.47400241837968565,adjusted_rand
1,4,0,2,1.992589081375934,adjusted_rand
1,4,3,0,0.606832164111199,adjusted_rand
1,4,2,1,0.5597755851993732,adjusted_rand
1,4,1,3,0.31942930200089414,adjusted_rand
1,5,0,2,2.279020450542147,adjusted_rand
1,5,2,0,0.6785789695105605,adjusted_rand
1,5,1,1,0.621447003133143,adjusted_rand
1,5,3,3,0.5943220692695067,adjusted_rand
1,6,0,3,2.190227477951866,adjusted_rand
1,6,1,2,0.8778132766536313,adjusted_rand
1,6,2,1,0.7354437187448996,adjusted_rand
1,6,3,0,0.6220487313479821,adjusted_rand
1,7,0,3,1.88295582344644,adjusted_rand
1,7,2,0,1.0,adjusted_rand
1,7,1,1,1.0,adjusted_rand
1,7,3,2,0.5412261922389778,adjusted_rand
1,8,0,0,1.9044323003130066,adjusted_rand
1,8,2,2,0.9338204633707748,adjusted_rand
1,8,1,3,0.8975374811861061,adjusted_rand
1,8,3,1,0.5426594926979247,adjusted_rand
1,9,0,1,1.9044323003130066,adjusted_rand
1,9,2,2,0.9338204633707748,adjusted_rand
1,9,1,0,0.8975374811861061,adjusted_rand
1,9,3,3,0.5426594926979247,adjusted_rand
1,10,0,1,1.8611034994550297,adjusted_rand
1,10,1,3,1.0,adjusted_rand
1,10,2,0,1.0,adjusted_rand
1,10,3,2,0.45001319368152004,adjusted_rand
1,11,0,1,2.133245862821483,adjusted_rand
1,11,3,2,0.7036440359038826,adjusted_rand
1,11,1,0,0.6047095340282036,adjusted_rand
1,11,2,3,0.3184847024130206,adjusted_rand
1,12,0,0,2.14977385922525,adjusted_rand
1,12,2,1,0.6343475087494874,adjusted_rand
1,12,3,2,0.6102707592619865,adjusted_rand
1,12,1,3,0.4621645490058796,adjusted_rand
1,13,2,0,0.8208736736262788,adjusted_rand
1,13,0,2,0.8046144924289096,adjusted_rand
1,13,3,3,0.6799445038347747,adjusted_rand
1,13,1,1,0.612281477235607,adjusted_rand
1,14,0,1,1.9437300649577451,adjusted_rand
1,14,1,2,1.0,adjusted_rand
1,14,2,0,1.0,adjusted_rand
1,14,3,3,0.41164522532042297,adjusted_rand
1,15,0,0,1.6996892444352,adjusted_rand
1,15,2,2,1.0,adjusted_rand
1,15,1,1,1.0,adjusted_rand
1,15,3,3,0.36960185380240157,adjusted_rand
1,16,0,2,2.1525882121936952,adjusted_rand
1,16,2,3,0.6343475087494874,adjusted_rand
1,16,3,1,0.6102707592619865,adjusted_rand
1,16,1,0,0.4643330681516839,adjusted_rand
1,17,0,2,1.9658560816734756,adjusted_rand
1,17,2,0,1.0,adjusted_rand
1,17,1,1,1.0,adjusted_rand
1,17,3,3,0.5622631118597946,adjusted_rand
1,18,0,3,1.9192993791913644,adjusted_rand
1,18,2,0,1.0,adjusted_rand
1,18,1,1,1.0,adjusted_rand
1,18,3,2,0.5119479427273195,adjusted_rand
1,19,0,1,1.9658560816734756,adjusted_rand
1,19,1,2,1.0,adjusted_rand
1,19,2,0,1.0,adjusted_rand
1,19,3,3,0.5622631118597946,adjusted_rand
1,20,2,3,0.8596339418912349,adjusted_rand
1,20,3,2,0.7415647207116163,adjusted_rand
1,20,0,1,0.6538307535262646,adjusted_rand
1,20,1,0,0.6110962232465074,adjusted_rand
1,21,2,3,0.7983062210121629,adjusted_rand
1,21,1,1,0.7242442070210631,adjusted_rand
1,21,0,0,0.7074064254872159,adjusted_rand
1,21,3,2,0.6407718306153023,adjusted_rand
1,22,0,3,1.7503954338123309,adjusted_rand
1,22,1,0,0.8993971764274599,adjusted_rand
1,22,2,1,0.8899575299232777,adjusted_rand
1,22,3,2,0.34632796780684105,adjusted_rand
1,23,1,0,2.662102354344616,adjusted_rand
1,23,0,1,1.6679699400047525,adjusted_rand
1,23,3,3,1.0,adjusted_rand
1,23,2,2,1.0,adjusted_rand
1,24,0,3,2.044630560496222,adjusted_rand
1,24,1,1,0.8428061467977475,adjusted_rand
1,24,2,0,0.7233616581812912,adjusted_rand
1,24,3,2,0.6390731634482979,adjusted_rand
1,25,3,2,0.8841955250361414,adjusted_rand
1,25,0,1,0.8450262189069525,adjusted_rand
1,25,2,0,0.6398313436343991,adjusted_rand
1,25,1,3,0.3888654131549383,adjusted_rand
1,26,0,3,2.0217147227480345,adjusted_rand
1,26,1,2,0.8574667168652275,adjusted_rand
1,26,2,0,0.6542548709712835,adjusted_rand
1,26,3,1,0.564212791230118,adjusted_rand
1,27,0,1,1.9156718675344369,adjusted_rand
1,27,2,2,0.9318871416049207,adjusted_rand
