Solution 1,Solution 2,Cluster 1,Cluster 2,Jaccard Similarity
0,41,0,0,0.20168067226890757
0,41,3,1,0.05714285714285714
0,42,0,0,0.7847222222222222
0,42,1,3,0.630057803468208
0,42,2,2,0.5628415300546448
0,42,3,1,0.2773722627737226
0,43,0,1,0.6933333333333334
0,43,2,2,0.5104166666666666
0,43,1,0,0.3473684210526316
0,43,3,3,0.20481927710843373
0,44,0,2,0.6821192052980133
0,44,2,0,0.4339622641509434
0,44,1,3,0.33532934131736525
0,44,3,1,0.2658959537572254
0,45,0,1,0.6190476190476191
0,45,1,3,0.3452914798206278
0,45,2,2,0.34497816593886466
0,45,3,0,0.06206896551724138
0,46,0,2,0.66
0,46,2,0,0.4423076923076923
0,46,1,3,0.38011695906432746
0,46,3,1,0.25
0,47,0,2,0.6774193548387096
0,47,2,0,0.4751131221719457
0,47,1,3,0.3559322033898305
0,47,3,1,0.21678321678321677
0,48,0,0,0.6772151898734177
0,48,2,2,0.4700460829493088
0,48,1,3,0.367816091954023
0,48,3,1,0.2361111111111111
0,49,0,0,0.656441717791411
0,49,2,3,0.46496815286624205
0,49,1,2,0.400990099009901
0,49,3,1,0.2616279069767442
0,50,2,2,0.2584745762711864
0,50,1,3,0.2584745762711864
0,50,0,0,0.1774891774891775
0,50,3,1,0.11666666666666667
0,51,0,2,0.33157894736842103
0,51,2,1,0.252
0,51,1,0,0.19123505976095617
0,51,3,3,0.13445378151260504
0,52,0,3,0.6026490066225165
0,52,2,1,0.288
0,52,1,0,0.23478260869565218
0,52,3,2,0.07801418439716312
0,53,0,0,0.5935483870967742
0,53,2,2,0.26229508196721313
0,53,1,1,0.24336283185840707
0,53,3,3,0.05128205128205128
0,54,0,3,0.7847222222222222
0,54,1,1,0.630057803468208
0,54,2,0,0.5628415300546448
0,54,3,2,0.2773722627737226
0,55,0,1,0.6606060606060606
0,55,2,0,0.28634361233480177
0,55,1,3,0.24311926605504589
0,55,3,2,0.05161290322580645
0,56,0,2,0.673202614379085
0,56,1,3,0.30412371134020616
0,56,2,0,0.28761061946902655
0,56,3,1,0.06951871657754011
0,57,0,1,0.6490066225165563
0,57,2,2,0.38392857142857145
0,57,1,3,0.3333333333333333
0,57,3,0,0.18045112781954886
0,58,0,3,0.6770186335403726
0,58,2,2,0.35348837209302325
0,58,1,0,0.2961165048543689
0,58,3,1,0.09554140127388536
0,59,0,0,0.777027027027027
0,59,1,3,0.6292134831460674
0,59,2,2,0.519774011299435
0,59,3,1,0.2535211267605634
0,60,0,3,0.6052631578947368
0,60,2,2,0.3008474576271186
0,60,1,1,0.23529411764705882
0,60,3,0,0.11794871794871795
0,61,0,0,0.5838509316770186
0,61,2,1,0.2669491525423729
0,61,1,3,0.2631578947368421
0,61,3,2,0.11351351351351352
0,62,0,0,0.5974025974025974
0,62,1,2,0.29004329004329005
0,62,2,3,0.270042194092827
0,62,3,1,0.05442176870748299
0,63,0,1,0.6026490066225165
0,63,2,2,0.292
0,63,1,3,0.23580786026200873
0,63,3,0,0.07801418439716312
0,64,0,3,0.610738255033557
0,64,2,2,0.3943089430894309
0,64,1,1,0.37
0,64,3,0,0.043795620437956206
0,65,0,2,0.5806451612903226
0,65,2,3,0.33480176211453744
0,65,1,1,0.29493087557603687
0,65,3,0,0.08917197452229299
0,66,0,0,0.5974025974025974
0,66,1,1,0.29004329004329005
0,66,2,3,0.270042194092827
0,66,3,2,0.05442176870748299
0,67,0,2,0.6602564102564102
0,67,2,1,0.4482758620689655
0,67,1,3,0.3411764705882353
0,67,3,0,0.19594594594594594
0,68,0,3,0.6129032258064516
0,68,2,2,0.4074074074074074
0,68,1,1,0.27
0,68,3,0,0.03355704697986577
0,69,0,0,0.6174496644295302
0,69,2,3,0.3943089430894309
0,69,1,1,0.37
0,69,3,2,0.04411764705882353
0,70,0,1,0.6535947712418301
0,70,2,3,0.4375
0,70,1,2,0.3351063829787234
0,70,3,0,0.1917808219178082
0,71,2,2,0.2768595041322314
0,71,1,0,0.2544642857142857
0,71,0,3,0.17094017094017094
0,71,3,1,0.07086614173228346
0,72,0,3,0.577639751552795
0,72,2,0,0.2669491525423729
0,72,1,2,0.2631578947368421
0,72,3,1,0.11290322580645161
0,73,0,0,0.5194805194805194
0,73,2,2,0.3054393305439331
0,73,1,3,0.22099447513812154
0,73,3,1,0.10952380952380952
0,74,0,0,0.656441717791411
0,74,2,2,0.46496815286624205
0,74,1,3,0.400990099009901
0,74,3,1,0.2616279069767442
0,75,2,2,0.2768595041322314
0,75,1,1,0.2556053811659193
0,75,0,3,0.17094017094017094
0,75,3,0,0.0703125
0,76,0,0,0.5935483870967742
0,76,2,3,0.33480176211453744
0,76,1,1,0.2962962962962963
0,76,3,2,0.08974358974358974
0,77,0,2,0.610738255033557
0,77,2,3,0.3943089430894309
0,77,1,0,0.37
0,77,3,1,0.043795620437956206
0,78,2,3,0.25301204819277107
0,78,1,1,0.2471264367816092
0,78,0,0,0.20168067226890757
0,78,3,2,0.05714285714285714
0,79,2,1,0.25301204819277107
0,79,1,3,0.2471264367816092
0,79,0,0,0.20168067226890757
0,79,3,2,0.05714285714285714
0,80,0,0,0.5935483870967742
0,80,2,2,0.33480176211453744
0,80,1,1,0.2962962962962963
0,80,3,3,0.08974358974358974
0,81,0,1,0.5870967741935483
0,81,2,3,0.33480176211453744
0,81,1,2,0.2962962962962963
0,81,3,0,0.08917197452229299
0,82,0,3,0.6129032258064516
0,82,2,1,0.4074074074074074
0,82,1,0,0.27
0,82,3,2,0.03355704697986577
0,83,0,2,0.6129032258064516
0,83,2,3,0.4074074074074074
0,83,1,1,0.27
0,83,3,0,0.03355704697986577
0,84,0,1,0.6301369863013698
0,84,2,0,0.34934497816593885
0,84,1,2,0.3452914798206278
0,84,3,3,0.0625
0,85,0,2,0.5870967741935483
0,85,2,0,0.26229508196721313
0,85,1,3,0.24336283185840707
0,85,3,1,0.050955414012738856
0,86,0,3,0.6026490066225165
0,86,2,1,0.292
0,86,1,2,0.23580786026200873
0,86,3,0,0.07801418439716312
0,87,0,3,0.6026490066225165
0,87,2,2,0.288
0,87,1,1,0.23478260869565218
0,87,3,0,0.07801418439716312
0,88,2,0,0.25390625
0,88,3,1,0.21904761904761905
0,88,1,3,0.21559633027522937
0,88,0,2,0.211864406779661
0,89,0,2,0.6052631578947368
0,89,2,1,0.3008474576271186
0,89,1,3,0.23529411764705882
0,89,3,0,0.11794871794871795
0,90,0,3,0.5806451612903226
0,90,2,1,0.26229508196721313
0,90,1,0,0.2422907488986784
0,90,3,2,0.050955414012738856
0,91,2,2,0.2570281124497992
0,91,1,0,0.2471264367816092
0,91,0,3,0.20253164556962025
0,91,3,1,0.05714285714285714
0,92,2,1,0.25301204819277107
0,92,1,2,0.2471264367816092
0,92,0,0,0.20168067226890757
0,92,3,3,0.05714285714285714
0,93,0,0,0.6193548387096774
0,93,2,3,0.4074074074074074
0,93,1,2,0.27
0,93,3,1,0.033783783783783786
0,94,0,2,0.6129032258064516
0,94,2,3,0.4074074074074074
0,94,1,0,0.27
0,94,3,1,0.03355704697986577
0,95,0,2,0.6232876712328768
0,95,2,1,0.34934497816593885
0,95,1,3,0.3452914798206278
0,95,3,0,0.06206896551724138
0,96,0,0,0.6052631578947368
0,96,2,2,0.3050847457627119
0,96,1,1,0.23529411764705882
0,96,3,3,0.11855670103092783
0,97,0,2,0.5909090909090909
0,97,2,1,0.3392070484581498
0,97,1,0,0.29493087557603687
0,97,3,3,0.08974358974358974
0,98,0,3,0.577639751552795
0,98,2,1,0.2669491525423729
0,98,1,2,0.2631578947368421
0,98,3,0,0.11290322580645161
0,99,0,3,0.6052631578947368
0,99,2,1,0.3050847457627119
0,99,1,0,0.23529411764705882
0,99,3,2,0.11855670103092783
0,100,0,3,0.6052631578947368
0,100,2,2,0.3008474576271186
0,100,1,0,0.23529411764705882
0,100,3,1,0.11794871794871795
0,101,0,3,0.6052631578947368
0,101,2,0,0.3050847457627119
0,101,1,1,0.23529411764705882
0,101,3,2,0.11855670103092783
0,102,2,0,0.2570281124497992
0,102,1,3,0.2471264367816092
0,102,0,1,0.20253164556962025
0,102,3,2,0.05714285714285714
0,103,2,1,0.2570281124497992
0,103,1,0,0.2471264367816092
0,103,0,2,0.20253164556962025
0,103,3,3,0.05714285714285714
0,104,0,1,0.5870967741935483
0,104,2,2,0.33480176211453744
0,104,1,0,0.29493087557603687
0,104,3,3,0.08974358974358974
0,105,0,3,0.5844155844155844
0,105,2,1,0.3392070484581498
0,105,1,0,0.29493087557603687
0,105,3,2,0.08917197452229299
0,106,0,2,0.5806451612903226
0,106,2,3,0.33480176211453744
0,106,1,0,0.29493087557603687
0,106,3,1,0.08917197452229299
0,107,2,0,0.244
0,107,1,3,0.18877551020408162
0,107,0,2,0.18859649122807018
0,107,3,1,0.04519774011299435
0,108,2,1,0.244
0,108,1,0,0.19289340101522842
0,108,0,3,0.18686868686868688
0,108,3,2,0.095
0,109,0,1,0.5870967741935483
0,109,2,3,0.33480176211453744
0,109,1,0,0.29493087557603687
0,109,3,2,0.08974358974358974
0,110,0,2,0.5870967741935483
0,110,2,1,0.26229508196721313
0,110,1,0,0.2422907488986784
0,110,3,3,0.05128205128205128
0,111,0,1,0.6052631578947368
0,111,2,0,0.3050847457627119
0,111,1,2,0.23529411764705882
0,111,3,3,0.11855670103092783
0,112,0,3,0.6770186335403726
0,112,2,2,0.35348837209302325
0,112,1,1,0.2961165048543689
0,112,3,0,0.09554140127388536
0,113,0,3,0.6026490066225165
0,113,2,2,0.288
0,113,1,0,0.23478260869565218
0,113,3,1,0.07801418439716312
0,114,0,2,0.6193548387096774
0,114,2,1,0.4074074074074074
0,114,1,0,0.27
0,114,3,3,0.033783783783783786
0,115,0,1,0.6052631578947368
0,115,2,0,0.3050847457627119
0,115,1,3,0.23529411764705882
0,115,3,2,0.11855670103092783
0,116,1,0,0.3112449799196787
0,116,2,3,0.008333333333333333
0,116,3,1,0.0
0,116,0,2,0.0
1,2,0,3,0.865
1,2,1,0,0.7055214723926381
1,2,2,2,0.6283185840707964
1,2,3,1,0.1702127659574468
1,3,0,2,0.7116279069767442
1,3,1,0,0.6918238993710691
1,3,2,1,0.4226190476190476
1,3,3,3,0.19230769230769232
1,4,0,2,0.6219512195121951
1,4,1,3,0.21568627450980393
1,4,2,0,0.19411764705882353
1,4,3,1,0.15384615384615385
1,5,0,2,0.5807860262008734
1,5,1,0,0.30687830687830686
1,5,3,1,0.2
1,5,2,3,0.19230769230769232
1,6,0,3,0.5661157024793388
1,6,2,2,0.3225806451612903
1,6,1,1,0.3051643192488263
1,6,3,0,0.10493827160493827
1,7,0,3,0.8465346534653465
1,7,1,0,0.61875
1,7,2,1,0.5982905982905983
1,7,3,2,0.13125
1,8,0,0,0.7579908675799086
1,8,1,2,0.650887573964497
1,8,2,3,0.304
1,8,3,1,0.13071895424836602
1,9,0,1,0.7579908675799086
1,9,1,2,0.650887573964497
1,9,2,0,0.304
1,9,3,3,0.13071895424836602
1,10,0,1,0.8606965174129353
1,10,1,0,0.7055214723926381
1,10,2,3,0.6283185840707964
1,10,3,2,0.16312056737588654
1,11,0,1,0.547244094488189
1,11,3,0,0.23404255319148937
1,11,2,3,0.2159090909090909
1,11,1,2,0.2032967032967033
1,12,0,0,0.6042553191489362
1,12,1,1,0.24064171122994651
1,12,3,3,0.21379310344827587
1,12,2,2,0.19444444444444445
1,13,0,0,0.452
1,13,1,3,0.20093457943925233
1,13,2,1,0.17647058823529413
1,13,3,2,0.1347517730496454
1,14,0,1,0.8217821782178217
1,14,1,0,0.7222222222222222
1,14,2,2,0.5046728971962616
1,14,3,3,0.17791411042944785
1,15,0,0,0.9029126213592233
1,15,1,2,0.7911392405063291
1,15,2,1,0.7692307692307693
1,15,3,3,0.1919191919191919
1,16,0,2,0.6068376068376068
1,16,1,3,0.24064171122994651
1,16,3,0,0.2206896551724138
1,16,2,1,0.19444444444444445
1,17,0,2,0.8078817733990148
1,17,1,0,0.6352201257861635
1,17,2,1,0.6271186440677966
1,17,3,3,0.12422360248447205
1,18,0,3,0.8316831683168316
1,18,1,0,0.6075949367088608
1,18,2,1,0.5689655172413793
1,18,3,2,0.1411764705882353
1,19,0,1,0.8078817733990148
1,19,1,0,0.6352201257861635
1,19,2,2,0.6271186440677966
1,19,3,3,0.12422360248447205
1,20,0,3,0.40963855421686746
1,20,2,1,0.21787709497206703
1,20,3,0,0.2129032258064516
1,20,1,2,0.19117647058823528
1,21,0,3,0.44525547445255476
1,21,1,2,0.20657276995305165
1,21,2,1,0.16666666666666666
1,21,3,0,0.14583333333333334
1,22,0,3,0.7807017543859649
1,22,1,1,0.6878612716763006
1,22,2,0,0.43103448275862066
1,22,3,2,0.20353982300884957
1,23,3,2,1.0
1,23,2,3,1.0
1,23,0,1,1.0
1,23,1,0,1.0
1,24,0,3,0.5534351145038168
1,24,2,1,0.26865671641791045
1,24,1,0,0.23076923076923078
1,24,3,2,0.09944751381215469
1,25,0,2,0.5146443514644351
1,25,3,1,0.23404255319148937
1,25,1,0,0.21782178217821782
1,25,2,3,0.1912568306010929
1,26,0,3,0.5468164794007491
1,26,2,2,0.312
1,26,1,0,0.22105263157894736
1,26,3,1,0.12352941176470589
1,27,0,1,0.7757009345794392
1,27,1,2,0.6687116564417178
1,27,2,3,0.3558282208588957
1,27,3,0,0.12389380530973451
1,28,0,0,0.4552238805970149
1,28,1,1,0.2073732718894009
1,28,2,3,0.18421052631578946
1,28,3,2,0.1506849315068493
1,29,0,1,0.4959677419354839
1,29,1,2,0.23113207547169812
1,29,3,3,0.21705426356589147
1,29,2,0,0.16574585635359115
1,30,0,1,0.5670995670995671
1,30,1,0,0.33152173913043476
1,30,2,3,0.2978723404255319
1,30,3,2,0.09375
1,31,0,1,0.6883720930232559
1,31,1,3,0.48214285714285715
1,31,2,0,0.29850746268656714
1,31,3,2,0.09183673469387756
1,32,0,2,0.38996138996138996
1,32,3,0,0.19230769230769232
1,32,1,1,0.18627450980392157
1,32,2,3,0.1796116504854369
1,33,0,1,0.22433460076045628
1,33,2,2,0.18090452261306533
1,33,1,0,0.17040358744394618
1,33,3,3,0.04
1,34,0,3,0.6565217391304348
1,34,1,1,0.3592233009708738
1,34,2,2,0.3305785123966942
1,34,3,0,0.1125
1,35,0,0,0.5957446808510638
1,35,1,2,0.3945945945945946
1,35,2,3,0.3609022556390977
1,35,3,1,0.13414634146341464
1,36,0,2,0.421259842519685
1,36,2,0,0.20786516853932585
1,36,1,1,0.1875
1,36,3,3,0.18
1,37,0,3,0.9073170731707317
1,37,1,0,0.7861635220125787
1,37,2,2,0.7692307692307693
1,37,3,1,0.1919191919191919
1,38,0,3,0.8774509803921569
1,38,1,2,0.8141025641025641
1,38,2,1,0.7345132743362832
1,38,3,0,0.24324324324324326
1,39,0,3,0.3179916317991632
1,39,1,2,0.20444444444444446
1,39,2,1,0.16580310880829016
1,39,3,0,0.09883720930232558
1,40,0,1,0.496
1,40,1,0,0.25943396226415094
1,40,2,2,0.21323529411764705
1,40,3,3,0.11494252873563218
1,41,0,2,0.8774509803921569
1,41,1,0,0.8141025641025641
1,41,2,1,0.7345132743362832
1,41,3,3,0.24324324324324326
1,42,0,2,0.44534412955465585
1,42,1,1,0.2
1,42,2,0,0.1912568306010929
1,42,3,3,0.17341040462427745
1,43,0,2,0.421259842519685
1,43,2,1,0.20786516853932585
1,43,1,3,0.1875
1,43,3,0,0.18
1,44,0,0,0.4940239043824701
1,44,1,1,0.25471698113207547
1,44,2,3,0.21323529411764705
1,44,3,2,0.11494252873563218
1,45,0,2,0.5661157024793388
1,45,2,0,0.32
1,45,1,3,0.3051643192488263
1,45,3,1,0.09876543209876543
1,46,0,0,0.4959677419354839
1,46,1,1,0.2358490566037736
1,46,3,3,0.21705426356589147
1,46,2,2,0.16666666666666666
1,47,0,0,0.44363636363636366
1,47,1,2,0.20657276995305165
1,47,2,3,0.16666666666666666
1,47,3,1,0.14685314685314685
1,48,0,2,0.4552238805970149
1,48,1,0,0.2073732718894009
1,48,2,3,0.18421052631578946
1,48,3,1,0.1506849315068493
1,49,3,2,0.23636363636363636
1,49,0,1,0.2159090909090909
1,49,1,3,0.178743961352657
1,49,2,0,0.17258883248730963
1,50,0,2,0.7116279069767442
1,50,1,0,0.6918238993710691
1,50,2,3,0.4226190476190476
1,50,3,1,0.19230769230769232
1,51,0,1,0.7695852534562212
1,51,1,0,0.6488095238095238
1,51,2,2,0.38064516129032255
1,51,3,3,0.11607142857142858
1,52,0,1,0.7086956521739131
1,52,1,0,0.5688622754491018
1,52,2,2,0.3252032520325203
1,52,3,3,0.1165644171779141
1,53,0,2,0.7465437788018433
1,53,1,1,0.5508982035928144
1,53,2,3,0.3779527559055118
1,53,3,0,0.1402439024390244
1,54,0,0,0.44534412955465585
1,54,1,2,0.2
1,54,2,3,0.1912568306010929
1,54,3,1,0.17341040462427745
1,55,0,0,0.6883720930232559
1,55,1,3,0.48214285714285715
1,55,2,2,0.29850746268656714
1,55,3,1,0.09183673469387756
1,56,0,0,0.5807860262008734
1,56,1,1,0.30687830687830686
1,56,3,3,0.2
1,56,2,2,0.19230769230769232
1,57,0,2,0.5551020408163265
1,57,1,3,0.25961538461538464
1,57,2,1,0.2
1,57,3,0,0.09701492537313433
1,58,0,2,0.5670995670995671
1,58,1,0,0.33152173913043476
1,58,2,1,0.2978723404255319
1,58,3,3,0.09375
1,59,0,2,0.3709677419354839
1,59,1,1,0.19680851063829788
1,59,2,0,0.18518518518518517
1,59,3,3,0.17222222222222222
1,60,0,2,0.726027397260274
1,60,1,0,0.5773809523809523
1,60,2,1,0.373015873015873
1,60,3,3,0.12883435582822086
1,61,0,1,0.8316831683168316
1,61,1,2,0.6012658227848101
1,61,2,3,0.5689655172413793
1,61,3,0,0.14035087719298245
1,62,0,3,0.7222222222222222
1,62,2,1,0.4954954954954955
1,62,1,2,0.35960591133004927
1,62,3,0,0.12048192771084337
1,63,0,2,0.7056277056277056
1,63,1,3,0.572289156626506
1,63,2,0,0.3252032520325203
1,63,3,1,0.1165644171779141
1,64,0,2,0.5447761194029851
1,64,2,0,0.3050847457627119
1,64,3,1,0.24203821656050956
1,64,1,3,0.20918367346938777
1,65,0,3,0.5982905982905983
1,65,1,1,0.4
1,65,2,0,0.3582089552238806
1,65,3,2,0.12804878048780488
1,66,0,3,0.7222222222222222
1,66,2,2,0.4954954954954955
1,66,1,1,0.35960591133004927
1,66,3,0,0.12048192771084337
1,67,0,1,0.5534351145038168
1,67,2,3,0.26865671641791045
1,67,1,0,0.23076923076923078
1,67,3,2,0.09944751381215469
1,68,0,2,0.5468164794007491
1,68,2,0,0.30952380952380953
1,68,1,1,0.22105263157894736
1,68,3,3,0.11764705882352941
1,69,0,3,0.5447761194029851
1,69,2,2,0.3076923076923077
1,69,3,1,0.24203821656050956
1,69,1,0,0.20812182741116753
1,70,0,3,0.547244094488189
1,70,3,2,0.22857142857142856
1,70,2,1,0.2159090909090909
1,70,1,0,0.20765027322404372
1,71,0,2,0.7757009345794392
1,71,1,3,0.6625766871165644
1,71,2,0,0.3515151515151515
1,71,3,1,0.125
1,72,0,0,0.8316831683168316
1,72,1,1,0.6075949367088608
1,72,2,2,0.5689655172413793
1,72,3,3,0.1411764705882353
1,73,0,2,0.7649769585253456
1,73,1,1,0.6470588235294118
1,73,2,3,0.304
1,73,3,0,0.13725490196078433
1,74,3,3,0.23636363636363636
1,74,0,1,0.2159090909090909
1,74,1,2,0.178743961352657
1,74,2,0,0.17258883248730963
1,75,0,2,0.7757009345794392
1,75,1,3,0.6625766871165644
1,75,2,1,0.35365853658536583
1,75,3,0,0.12389380530973451
1,76,0,3,0.5982905982905983
1,76,1,1,0.3945945945945946
1,76,2,2,0.3609022556390977
1,76,3,0,0.13333333333333333
1,77,0,3,0.5447761194029851
1,77,2,1,0.3050847457627119
1,77,3,0,0.24203821656050956
1,77,1,2,0.20918367346938777
1,78,0,3,0.8774509803921569
1,78,1,0,0.8141025641025641
1,78,2,2,0.7345132743362832
1,78,3,1,0.24324324324324326
1,79,0,1,0.8774509803921569
1,79,1,0,0.8141025641025641
1,79,2,2,0.7345132743362832
1,79,3,3,0.24324324324324326
1,80,0,2,0.5982905982905983
1,80,1,1,0.3945945945945946
1,80,2,3,0.3609022556390977
1,80,3,0,0.13333333333333333
1,81,0,3,0.5982905982905983
1,81,1,2,0.3945945945945946
1,81,2,0,0.3582089552238806
1,81,3,1,0.12727272727272726
1,82,0,1,0.5468164794007491
1,82,2,2,0.30952380952380953
1,82,1,0,0.22105263157894736
1,82,3,3,0.11764705882352941
1,83,0,3,0.5468164794007491
1,83,2,0,0.30952380952380953
1,83,1,1,0.22105263157894736
1,83,3,2,0.11764705882352941
1,84,0,0,0.5637860082304527
1,84,2,3,0.3225806451612903
1,84,1,2,0.3051643192488263
1,84,3,1,0.10559006211180125
1,85,0,0,0.7465437788018433
1,85,1,3,0.5508982035928144
1,85,2,1,0.375
1,85,3,2,0.13414634146341464
1,86,0,1,0.7056277056277056
1,86,1,2,0.572289156626506
1,86,2,0,0.3252032520325203
1,86,3,3,0.1165644171779141
1,87,0,2,0.7086956521739131
1,87,1,1,0.5688622754491018
1,87,2,0,0.3252032520325203
1,87,3,3,0.1165644171779141
1,88,0,0,0.9029126213592233
1,88,1,2,0.7911392405063291
1,88,2,3,0.7692307692307693
1,88,3,1,0.1919191919191919
1,89,0,1,0.726027397260274
1,89,1,0,0.5773809523809523
1,89,2,3,0.373015873015873
1,89,3,2,0.12883435582822086
1,90,0,1,0.7465437788018433
1,90,1,0,0.5568862275449101
1,90,2,2,0.375
1,90,3,3,0.13496932515337423
1,91,0,2,0.8731707317073171
1,91,1,3,0.8193548387096774
1,91,2,1,0.7345132743362832
1,91,3,0,0.24324324324324326
1,92,0,1,0.8774509803921569
1,92,1,0,0.8141025641025641
1,92,2,3,0.7345132743362832
1,92,3,2,0.24324324324324326
1,93,0,3,0.5468164794007491
1,93,2,1,0.312
1,93,1,2,0.22105263157894736
1,93,3,0,0.12352941176470589
1,94,0,3,0.5468164794007491
1,94,2,1,0.30952380952380953
1,94,1,0,0.22105263157894736
1,94,3,2,0.11764705882352941
1,95,0,1,0.5637860082304527
1,95,2,0,0.32
1,95,1,3,0.3051643192488263
1,95,3,2,0.09937888198757763
1,96,0,2,0.7227272727272728
