ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0002833,positive regulation of response to biotic stimulus,17/273,416/18986,0.040865384615384616,2.8420153564384334,4.588269039048924,0.00011748621239186982,0.033504931661208694,0.030670084919140753,LGR4/MAVS/YWHAG/TIFA/CTSS/LAMP1/HLA-F/APPL2/PDPK1/DDX60/NOD1/PRKCE/TBK1/WDFY1/ZCCHC3/SMPDL3B/PAK1,17
GO:0090130,tissue migration,8/273,105/18986,0.0761904761904762,5.298726670155242,5.335030427933748,0.00013796805768332663,0.035176373454892954,0.032200106298323226,ROCK1/ARHGAP5/CORO1C/PRKCE/FERMT1/RAB25/IRS2/DOCK5,8
GO:0045089,positive regulation of innate immune response,16/273,387/18986,0.041343669250646,2.875278038068736,4.501852569604667,0.00016302215848464503,0.035176373454892954,0.032200106298323226,LGR4/MAVS/TIFA/CTSS/LAMP1/HLA-F/APPL2/PDPK1/DDX60/NOD1/PRKCE/TBK1/WDFY1/ZCCHC3/SMPDL3B/PAK1,16
GO:0002577,regulation of antigen processing and presentation,4/273,20/18986,0.2,13.90915750915751,6.976537612793568,0.0001689650104421394,0.035176373454892954,0.032200106298323226,HLA-DOA/FGL2/NOD1/WAS,4
GO:0034976,response to endoplasmic reticulum stress,13/273,277/18986,0.04693140794223827,3.263881725975589,4.5844078379395565,0.00019824517184954297,0.035176373454892954,0.032200106298323226,TXNDC12/VAPB/TMEM33/RNF121/TMBIM4/CANX/DNAJC10/DERL3/BCL2L1/NOD1/ERP27/PDIA3/TMX1,13
GO:0007031,peroxisome organization,5/273,38/18986,0.13157894736842105,9.150761519182572,6.07467729925873,0.00020171295977562822,0.035176373454892954,0.032200106298323226,MAVS/DNM1L/TMEM135/MFF/PEX11A,5
GO:0002221,pattern recognition receptor signaling pathway,13/273,278/18986,0.046762589928057555,3.2521411442274752,4.568979795460098,0.00020534838364288292,0.035176373454892954,0.032200106298323226,LGR4/MAVS/TIFA/CTSS/APPL2/PDPK1/DDX60/NOD1/PRKCE/TBK1/WDFY1/ZCCHC3/SMPDL3B,13
GO:0071786,endoplasmic reticulum tubular network organization,4/273,21/18986,0.19047619047619047,13.246816675388104,6.782211925687991,0.00020637199292446097,0.035176373454892954,0.032200106298323226,ATL3/TMEM33/TMEM170A/ZFYVE27,4
GO:0002218,activation of innate immune response,14/273,317/18986,0.04416403785488959,3.0714227938202705,4.492134691528271,0.00021305422239176476,0.035176373454892954,0.032200106298323226,LGR4/MAVS/TIFA/CTSS/APPL2/PDPK1/DDX60/NOD1/PRKCE/TBK1/WDFY1/ZCCHC3/SMPDL3B/PAK1,14
GO:1902903,regulation of supramolecular fiber organization,16/273,400/18986,0.04,2.781831501831502,4.350293691503611,0.00023668946122939398,0.037124741993830444,0.03398362369651509,RICTOR/ROCK1/HAUS1/SPTBN1/ABI2/TTBK2/RAPGEF3/TMSB10/PRKCE/SLAIN2/PFDN2/CFL2/KIF21A/PAK1/WAS/ACTG1,16
GO:0051345,positive regulation of hydrolase activity,14/273,331/18986,0.04229607250755287,2.9415136726314977,4.3039948100499466,0.0003306316770721813,0.04840851347527682,0.044312677133887604,ROCK1/ASAP1/PDPK1/RAPGEF6/MTCH1/ARHGAP17/RAPGEF3/DIABLO/LGMN/NOD1/CORO1C/APH1B/PKP4/CALM1,14
GO:1903078,positive regulation of protein localization to plasma membrane,6/273,65/18986,0.09230769230769231,6.419611158072697,5.286493215326079,0.00033949228449349375,0.04840851347527682,0.044312677133887604,PRKCI/ATP2C1/SPTBN1/PDPK1/PRKCH/PRKCE,6
