ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0031445,regulation of heterochromatin formation,6/536,23/18986,0.2608695652173913,9.240428293316029,6.739841608618893,3.299582397413764e-05,0.003393166811645712,0.003271987332644988,MPHOSPH8/ATF7IP/BAZ1A/SAMD1/SETDB2/PPHLN1,6
GO:0032786,"positive regulation of DNA-templated transcription, elongation",9/536,58/18986,0.15517241379310345,5.4964616572310865,5.845505020829905,3.309366444290835e-05,0.003393166811645712,0.003271987332644988,ELL/SUPT16H/MED4/MED16/CCNK/LDB1/MED17/MED26/BRD4,9
GO:1903312,negative regulation of mRNA metabolic process,12/536,103/18986,0.11650485436893204,4.126793218374148,5.423401881911694,3.3582411041624225e-05,0.003393166811645712,0.003271987332644988,SYNCRIP/RBM20/IGF2BP2/THRAP3/RBM24/SRSF10/ELAVL1/FUS/SAP18/IGF2BP1/SECISBP2/HNRNPD,12
GO:0016073,snRNA metabolic process,9/536,59/18986,0.15254237288135594,5.403301290159373,5.773684223607641,3.808590636025502e-05,0.0037001922871540073,0.0035680480695396816,INTS4/RPAP2/ELL/INTS8/EXOSC6/ZNF143/SNAPC3/CC2D1A/INTS6,9
GO:0060766,negative regulation of androgen receptor signaling pathway,5/536,15/18986,0.3333333333333333,11.807213930348258,7.136804107598205,4.179956917591075e-05,0.003910581916235206,0.0037709240964154964,NCOR1/DAB2/PIAS2/ZBTB7A/FOXH1,5
GO:0140719,constitutive heterochromatin formation,9/536,62/18986,0.14516129032258066,5.141851227732306,5.567668644808806,5.7045047579780326e-05,0.0051462782209473245,0.00496249022930871,BAZ2A/MBD2/MPHOSPH8/ATF7IP/SAMD1/SETDB2/DNMT3A/MAEL/PPHLN1,9
GO:0065004,protein-DNA complex assembly,19/536,242/18986,0.07851239669421488,2.7810379918588874,4.752687278684679,6.139049530574093e-05,0.005347323832493158,0.005156355939654611,GTF2A2/TAF6L/BAZ2A/ATAD2/BDP1/SUPT16H/SPTY2D1/GTF2A1/GRWD1/TAF1B/GMNN/BAZ1A/MED4/MED16/RSF1/MED17/ZNF827/MED26/GTF2H5,19
GO:0032968,positive regulation of transcription elongation by RNA polymerase II,8/536,50/18986,0.16,5.6674626865671645,5.632630270082747,7.236800578276601e-05,0.006093386086908899,0.005875774223905985,ELL/MED4/MED16/CCNK/LDB1/MED17/MED26/BRD4,8
GO:0090308,regulation of DNA methylation-dependent heterochromatin formation,5/536,17/18986,0.29411764705882354,10.418129938542581,6.621500721543685,8.219019433060464e-05,0.006697175189648623,0.006458000328727306,MPHOSPH8/ATF7IP/SAMD1/SETDB2/PPHLN1,5
GO:0070897,transcription preinitiation complex assembly,10/536,81/18986,0.12345679012345678,4.373042196425281,5.185199292858682,9.198355156432041e-05,0.007172708964674311,0.0069165514623729454,GTF2A2/TAF6L/BAZ2A/BDP1/GTF2A1/TAF1B/MED4/MED16/MED17/MED26,10
GO:0007389,pattern specification process,29/536,476/18986,0.06092436974789916,2.158041201555249,4.361278179835909,9.421396499528179e-05,0.007172708964674311,0.0069165514623729454,HES6/RNF2/LHX3/BASP1/NR2F2/TBX5/BPTF/PRICKLE1/CDX2/SOX18/ASCL1/MESP2/TRA2B/MEIS3/BHLHE41/HOXB9/SETDB2/LDB1/DMRT3/FST/ZEB1/MEIS3P1/FOXG1/HOXD8/RFX3/PCGF2/SSBP3/FOXH1/GLI3,29
GO:0045815,transcription initiation-coupled chromatin remodeling,8/536,52/18986,0.15384615384615385,5.449483352468428,5.476203544091685,9.654477624660592e-05,0.007172708964674311,0.0069165514623729454,ATAD2/KDM1B/BRD7/GLYR1/CTCFL/ARID1B/RBM14/AICDA,8
GO:0045165,cell fate commitment,21/536,297/18986,0.0707070707070707,2.5045605306799334,4.454350297851796,0.00011573893932951782,0.008353044592753201,0.008054734003263286,MYT1L/LHX3/NR2F2/TBX5/SOX6/PRRX1/SOX18/ASCL1/TBX4/GATAD2A/GATAD2B/DMRT3/MTA3/EBF2/TEAD3/FOXG1/RUNX2/NFIA/TBX15/GLI3/BRD4,21
GO:0071514,genomic imprinting,5/536,19/18986,0.2631578947368421,9.321484681853889,6.185400238931555,0.00014738590209487258,0.010341577463656893,0.009972250802559507,KDM1B/ARID4B/CTCFL/DNMT3A/MAEL,5
GO:0141137,"positive regulation of gene expression, epigenetic",8/536,56/18986,0.14285714285714285,5.060234541577825,5.1863203443945975,0.00016509864599506747,0.010644938066840342,0.010264777549972308,ATAD2/KDM1B/BRD7/GLYR1/CTCFL/ARID1B/RBM14/AICDA,8
GO:0048255,mRNA stabilization,9/536,71/18986,0.1267605633802817,4.4900672692873655,5.021683183472587,0.00016728957895140422,0.010644938066840342,0.010264777549972308,SYNCRIP/IGF2BP2/THRAP3/RBM24/ELAVL1/FUS/IGF2BP1/SECISBP2/HNRNPD,9
GO:0060579,ventral spinal cord interneuron fate commitment,4/536,11/18986,0.36363636363636365,12.880597014925373,6.717895217917956,0.0001769942196386755,0.010644938066840342,0.010264777549972308,LHX3/ASCL1/DMRT3/GLI3,4
GO:0060581,cell fate commitment involved in pattern specification,4/536,11/18986,0.36363636363636365,12.880597014925373,6.717895217917956,0.0001769942196386755,0.010644938066840342,0.010264777549972308,LHX3/ASCL1/DMRT3/GLI3,4
GO:0070934,CRD-mediated mRNA stabilization,4/536,11/18986,0.36363636363636365,12.880597014925373,6.717895217917956,0.0001769942196386755,0.010644938066840342,0.010264777549972308,SYNCRIP/IGF2BP2/IGF2BP1/HNRNPD,4
GO:0090309,positive regulation of DNA methylation-dependent heterochromatin formation,4/536,11/18986,0.36363636363636365,12.880597014925373,6.717895217917956,0.0001769942196386755,0.010644938066840342,0.010264777549972308,MPHOSPH8/ATF7IP/SETDB2/PPHLN1,4
GO:0009301,snRNA transcription,5/536,20/18986,0.25,8.855410447761194,5.990809599979028,0.00019197553107643353,0.011277446313931886,0.010874697158160765,RPAP2/ELL/ZNF143/SNAPC3/CC2D1A,5
GO:0006337,nucleosome disassembly,5/536,21/18986,0.23809523809523808,8.43372423596304,5.809371910688758,0.00024615207135081146,0.014131366641639767,0.013626696007315258,ATAD2/SUPT16H/GRWD1/HMGA1/SMARCC2,5
GO:0019827,stem cell population maintenance,15/536,186/18986,0.08064516129032258,2.8565840154068365,4.336922533500224,0.0002674704314129475,0.015014006883313452,0.014477814696831825,ZNF358/TAF6L/FOXO3/PRRX1/CDX2/ZNF706/CNOT3/ARID4B/ELAVL1/PHF19/LDB1/MED17/MCPH1/IGF2BP1/BRMS1L,15
GO:0048568,embryonic organ development,27/536,458/18986,0.05895196506550218,2.088175389428404,4.0179717397881625,0.0002761683244651748,0.015165243208674599,0.014623649949940837,CHD7/NR2F2/ARNT/BPTF/PRRX1/ZFPM2/PRICKLE1/CDX2/SOX18/NCOA1/MBD2/TRA2B/TBX4/E2F8/HOXB9/SETDB2/TEAD1/ZEB1/ZNF568/TEAD3/FOXG1/FOXI1/PCGF2/RUNX2/TBX15/FOXH1/GLI3,27
GO:0098727,maintenance of cell number,15/536,190/18986,0.07894736842105263,2.7964454045561666,4.241774879540343,0.0003362859038458495,0.018073578576906717,0.01742812052630002,ZNF358/TAF6L/FOXO3/PRRX1/CDX2/ZNF706/CNOT3/ARID4B/ELAVL1/PHF19/LDB1/MED17/MCPH1/IGF2BP1/BRMS1L,15
GO:0021514,ventral spinal cord interneuron differentiation,4/536,13/18986,0.3076923076923077,10.898966704936855,6.085314757490303,0.00036660074188289845,0.018898642326453094,0.01822371894128952,LHX3/ASCL1/DMRT3/GLI3,4
GO:0031453,positive regulation of heterochromatin formation,4/536,13/18986,0.3076923076923077,10.898966704936855,6.085314757490303,0.00036660074188289845,0.018898642326453094,0.01822371894128952,MPHOSPH8/ATF7IP/SETDB2/PPHLN1,4
GO:0032986,protein-DNA complex disassembly,5/536,23/18986,0.21739130434782608,7.700356911096691,5.480218102090186,0.00038848179044949723,0.0196261000535086,0.018925197117897617,ATAD2/SUPT16H/GRWD1/HMGA1/SMARCC2,5
GO:1902275,regulation of chromatin organization,6/536,35/18986,0.17142857142857143,6.07228144989339,5.119302706296661,0.00039800471618858395,0.019712939472399275,0.019008935258212244,MPHOSPH8/ATF7IP/BAZ1A/SAMD1/SETDB2/PPHLN1,6
GO:0043489,RNA stabilization,9/536,80/18986,0.1125,3.984934701492538,4.560049027150983,0.0004163692558791327,0.01984431585567338,0.019135619823323003,SYNCRIP/IGF2BP2/THRAP3/RBM24/ELAVL1/FUS/IGF2BP1/SECISBP2/HNRNPD,9
GO:1902373,negative regulation of mRNA catabolic process,9/536,80/18986,0.1125,3.984934701492538,4.560049027150983,0.0004163692558791327,0.01984431585567338,0.019135619823323003,SYNCRIP/IGF2BP2/THRAP3/RBM24/ELAVL1/FUS/IGF2BP1/SECISBP2/HNRNPD,9
GO:0048026,"positive regulation of mRNA splicing, via spliceosome",6/536,36/18986,0.16666666666666666,5.903606965174129,5.019400005606857,0.00046634007080029,0.021417727615300593,0.020652840647499927,CELF3/THRAP3/TRA2B/RBM3/EIF1/DAZAP1,6
GO:0048665,neuron fate specification,6/536,36/18986,0.16666666666666666,5.903606965174129,5.019400005606857,0.00046634007080029,0.021417727615300593,0.020652840647499927,MYT1L/LHX3/ASCL1/DMRT3/NFIA/GLI3,6
GO:0033120,positive regulation of RNA splicing,7/536,50/18986,0.14,4.959029850746269,4.77770319228319,0.0004792892589331311,0.021619369072590877,0.02084728092427191,CELF3/RBM20/THRAP3/TRA2B/RBM3/EIF1/DAZAP1,7
GO:1905269,positive regulation of chromatin organization,4/536,14/18986,0.2857142857142857,10.12046908315565,5.818541626844052,0.0005018300222681911,0.022238993618411414,0.021444776944203034,MPHOSPH8/ATF7IP/SETDB2/PPHLN1,4
GO:0009952,anterior/posterior pattern specification,16/536,220/18986,0.07272727272727272,2.5761194029850745,4.0077821830780955,0.0005385290379111102,0.023453868099370074,0.02261626485891668,HES6/RNF2/BASP1/NR2F2/BPTF/PRICKLE1/CDX2/MESP2/BHLHE41/HOXB9/LDB1/HOXD8/PCGF2/SSBP3/FOXH1/GLI3,16
GO:0050685,positive regulation of mRNA processing,6/536,39/18986,0.15384615384615385,5.449483352468428,4.740904122928751,0.0007272127255729644,0.031134565166056068,0.030022662747115788,CELF3/THRAP3/TRA2B/RBM3/EIF1/DAZAP1,6
GO:2000144,positive regulation of DNA-templated transcription initiation,8/536,70/18986,0.11428571428571428,4.04818763326226,4.354773530085625,0.0007773842614325095,0.0323978535366925,0.031240835556072197,GTF2A2/GTF2A1/BCLAF1/MED4/MED16/MED17/MED26/SUB1,8
GO:0000956,nuclear-transcribed mRNA catabolic process,11/536,124/18986,0.08870967741935484,3.1422424169475205,4.079200919557355,0.0007823709682257493,0.0323978535366925,0.031240835556072197,SYNCRIP/SAMD4B/THRAP3/CNOT3/EXOSC6/MTPAP/CAPRIN1/IGF2BP1/XRN1/SECISBP2/HNRNPD,11
GO:0021513,spinal cord dorsal/ventral patterning,4/536,16/18986,0.25,8.855410447761194,5.357778044444112,0.0008723546916214003,0.03443074923493215,0.03320113086203817,LHX3/ASCL1/DMRT3/GLI3,4
GO:0042795,snRNA transcription by RNA polymerase II,4/536,16/18986,0.25,8.855410447761194,5.357778044444112,0.0008723546916214003,0.03443074923493215,0.03320113086203817,ELL/ZNF143/SNAPC3/CC2D1A,4
GO:2000767,positive regulation of cytoplasmic translation,4/536,16/18986,0.25,8.855410447761194,5.357778044444112,0.0008723546916214003,0.03443074923493215,0.03320113086203817,SYNCRIP/IGF2BP1/HNRNPD/CNBP,4
GO:0033044,regulation of chromosome organization,17/536,258/18986,0.06589147286821706,2.3339841490223305,3.677090612769462,0.0011085749595356562,0.043080928427493344,0.041542387957336176,ZNF207/PKIB/ERCC4/GNL3L/MPHOSPH8/ATF7IP/DPF3/BRD7/SETDB2/ARID1B/MCPH1/POT1/XRN1/HNRNPD/PPHLN1/SMARCC2/SUB1,17
GO:1902369,negative regulation of RNA catabolic process,9/536,92/18986,0.09782608695652174,3.465160609993511,4.0398634708180845,0.001158180820110251,0.04432673866058324,0.04274370682193175,SYNCRIP/IGF2BP2/THRAP3/RBM24/ELAVL1/FUS/IGF2BP1/SECISBP2/HNRNPD,9
GO:0060765,regulation of androgen receptor signaling pathway,5/536,29/18986,0.1724137931034483,6.1071796191456516,4.69120959046227,0.0011924471088286897,0.044957035774645826,0.04335149426283721,NCOR1/DAB2/PIAS2/ZBTB7A/FOXH1,5
GO:0006360,transcription by RNA polymerase I,8/536,75/18986,0.10666666666666667,3.778308457711443,4.109068258858437,0.0012289351735817531,0.04498971374590592,0.04338300521232917,POLR1B/GTF2H1/BAZ2A/SPTY2D1/DHX33/TAF1B/GTF2H5/RRN3P2,8
GO:0048663,neuron fate commitment,8/536,75/18986,0.10666666666666667,3.778308457711443,4.109068258858437,0.0012289351735817531,0.04498971374590592,0.04338300521232917,MYT1L/LHX3/PRRX1/ASCL1/DMRT3/FOXG1/NFIA/GLI3,8
GO:0003002,regionalization,24/536,430/18986,0.05581395348837209,1.9770218674071502,3.4928974914732103,0.0012612748593066577,0.04551400420869454,0.04388857179602415,HES6/RNF2/LHX3/BASP1/NR2F2/BPTF/PRICKLE1/CDX2/SOX18/ASCL1/MESP2/TRA2B/BHLHE41/HOXB9/SETDB2/LDB1/DMRT3/FOXG1/HOXD8/RFX3/PCGF2/SSBP3/FOXH1/GLI3,24
GO:0009948,anterior/posterior axis specification,7/536,59/18986,0.11864406779661017,4.2025676701239565,4.199261693346748,0.0013162754129416214,0.04682974215620472,0.04515732106073999,RNF2/BASP1/PRICKLE1/CDX2/MESP2/LDB1/HOXD8,7
GO:0021511,spinal cord patterning,4/536,18/18986,0.2222222222222222,7.871475953565506,4.9712433545946615,0.0014024286794394477,0.04920187283700063,0.047444736319047984,LHX3/ASCL1/DMRT3/GLI3,4
