Solution 1,Solution 2,Cluster 1,Cluster 2,Jaccard Similarity,Wang Similarity
0,38,1,0,0.2787377911344853,0.1844686823979462
0,38,2,3,0.2233972240581626,0.14945304867969503
0,38,0,1,0.19729206963249515,0.17865929144351733
0,38,3,2,0.14131274131274132,0.13577901946548543
0,39,0,2,0.7275985663082437,0.26548575294940413
0,39,1,1,0.5562770562770563,0.1887169939937222
0,39,2,3,0.5026014568158168,0.1771657168749648
0,39,3,0,0.30828516377649323,0.16164941104789932
0,40,0,3,0.6443629697525206,0.2737840534301793
0,40,1,2,0.38283582089552237,0.1916785055242116
0,40,2,1,0.373134328358209,0.16710079138181272
0,40,3,0,0.24958123953098826,0.1536406863000133
0,41,1,3,0.2768999247554552,0.1849396132874243
0,41,2,2,0.2233972240581626,0.14945304867969503
0,41,0,1,0.19793681495809157,0.17876366424565301
0,41,3,0,0.14087759815242495,0.1358184813261007
0,42,0,0,0.7662082514734774,0.27478912002463834
0,42,1,3,0.6410646387832699,0.18706950254346333
0,42,2,2,0.5127041742286751,0.17276526029345585
0,42,3,1,0.2716297786720322,0.1503947509156617
0,43,0,1,0.6883348174532502,0.2639107243602751
0,43,2,2,0.47113594040968343,0.1783240078953525
0,43,1,0,0.43842364532019706,0.18502307767852594
0,43,3,3,0.22931654676258992,0.15307779983196204
0,44,0,2,0.6443629697525206,0.2737840534301793
0,44,1,3,0.38283582089552237,0.1916785055242116
0,44,2,0,0.3739198743126473,0.16721175397109989
0,44,3,1,0.24979044425817268,0.15362149429528416
0,45,0,1,0.6262135922330098,0.2918200661542498
0,45,1,3,0.31807909604519774,0.16446264698175866
0,45,2,2,0.2760968229954614,0.15768374023016696
0,45,3,0,0.08553230209281165,0.14052558182946936
0,46,0,2,0.6426618049225159,0.27198584623733063
0,46,1,3,0.42378048780487804,0.19386626081399652
0,46,2,0,0.38197767145135564,0.16888486440468475
0,46,3,1,0.2502106149957877,0.1533795597336264
0,47,0,2,0.6535714285714286,0.2690074181974899
0,47,2,0,0.45866454689984104,0.17126843081641768
0,47,1,3,0.44509948415622697,0.18753357753361222
0,47,3,1,0.23038728897715988,0.15686696459351515
0,48,0,0,0.671244635193133,0.2587776191399547
0,48,2,2,0.45309882747068675,0.1706143572061519
0,48,1,3,0.4511558538404176,0.188687746993063
0,48,3,1,0.22590068159688412,0.1580281500841063
0,49,0,0,0.6811965811965812,0.25654752160710614
0,49,1,2,0.4371468926553672,0.18644175112291972
0,49,2,3,0.4028056112224449,0.17995628447149786
0,49,3,1,0.24163879598662208,0.15435914946779275
0,50,1,3,0.3561030235162374,0.16659801309291963
0,50,2,2,0.24267782426778242,0.15411946314524094
0,50,0,0,0.16065781151170144,0.16334652948788705
0,50,3,1,0.08567774936061381,0.13666260419285337
0,51,0,2,0.34172185430463575,0.207912558587227
0,51,2,1,0.23880597014925373,0.1519797494559011
0,51,1,3,0.2018140589569161,0.15420937950998628
0,51,3,0,0.13768686073957515,0.1382054638080016
0,52,0,3,0.5984990619136961,0.284102234698796
0,52,1,2,0.26472534745201853,0.15798331338742683
0,52,2,1,0.2466931216931217,0.1524025935108796
0,52,3,0,0.14332784184514002,0.14270091707211358
0,53,0,0,0.5917808219178082,0.2782903594233569
0,53,1,3,0.2549143944197844,0.1546277966385131
0,53,2,2,0.24183460736622656,0.15171630357939828
0,53,3,1,0.159798149705635,0.1450436196530833
0,54,0,3,0.7669616519174042,0.2749586513737347
0,54,1,1,0.6410646387832699,0.18706950254346333
0,54,2,0,0.514519056261343,0.1727632352919491
0,54,3,2,0.2719033232628399,0.15043687059826236
0,55,0,1,0.6347607052896725,0.26978023809050833
0,55,2,0,0.2472242783123612,0.1506830052370186
0,55,1,2,0.23450479233226837,0.1486174795629531
0,55,3,3,0.16549295774647887,0.14554806127185255
0,56,0,2,0.6282271944922547,0.26344216571941015
0,56,1,3,0.3267064280980782,0.1522746251652058
0,56,2,1,0.2528641571194763,0.15933264010368575
0,56,3,0,0.15390686661404893,0.1433687510155094
0,57,0,1,0.6534926470588235,0.2746709223916687
0,57,1,3,0.308634772462077,0.16870755549483174
0,57,2,2,0.28647014361300077,0.16080097942484942
0,57,3,0,0.1557128412537917,0.15015363148696745
0,58,0,3,0.6389124893797791,0.2711813527590472
0,58,2,2,0.3079416531604538,0.1617341935471722
0,58,1,0,0.2567237163814181,0.1538994148176281
0,58,3,1,0.09329940627650551,0.14203293324940966
0,59,0,0,0.7677543186180422,0.27063755470703066
0,59,1,3,0.6446096654275093,0.18726307020401925
0,59,2,2,0.49759846301633043,0.17816898983084453
0,59,3,1,0.27655310621242485,0.15163507556588224
0,60,0,3,0.5909510618651893,0.2795928081212163
0,60,1,1,0.3201607501674481,0.1643795385991708
0,60,2,2,0.26939655172413796,0.15641715388937222
0,60,3,0,0.13524264120922833,0.14016086288473129
0,61,0,0,0.5975395430579965,0.2660206181549349
0,61,1,3,0.33377135348226017,0.16542622295244744
0,61,2,1,0.23126801152737753,0.15288871125824063
0,61,3,2,0.16244541484716157,0.14687264635413225
0,62,0,0,0.6293183940242764,0.27850713845011427
0,62,1,1,0.27714093054619016,0.16084349155674157
0,62,2,3,0.21613832853025935,0.1510830253707503
0,62,3,2,0.15715344699777614,0.1469418770022891
0,63,0,1,0.599437148217636,0.28389054135038083
0,63,1,0,0.2656972901520159,0.15786167182598188
0,63,2,2,0.24719101123595505,0.1522977270788319
0,63,3,3,0.14132231404958678,0.1426292197111318
0,64,0,3,0.6123019571295434,0.2805024893921806
0,64,1,1,0.412292817679558,0.17781045141022908
0,64,2,2,0.36610878661087864,0.15983848350913946
0,64,3,0,0.08458646616541353,0.1434798674588348
0,65,0,2,0.5858310626702997,0.2775611545968285
0,65,2,3,0.2955064737242955,0.16127767033301044
0,65,1,0,0.2739987285441831,0.1561204256972203
0,65,3,1,0.1749795584627964,0.1462422986682095
0,66,0,0,0.6293183940242764,0.27850713845011427
0,66,1,2,0.2759784075573549,0.160736691391455
0,66,2,3,0.21613832853025935,0.1510830253707503
0,66,3,1,0.15766099185788304,0.14705233301830134
0,67,0,2,0.6412078152753108,0.2668818606964078
0,67,2,1,0.39063643013899046,0.16649670252187274
0,67,1,3,0.377344336084021,0.18877881073098565
0,67,3,0,0.2077922077922078,0.14969715024245417
0,68,0,3,0.6136783733826248,0.2806606416218518
0,68,2,2,0.35719398711524697,0.16361321289873018
0,68,1,1,0.2898089171974522,0.1510700340764884
0,68,3,0,0.06830122591943957,0.13980488046108763
0,69,0,0,0.6150978564771669,0.2805135840661533
0,69,1,1,0.412292817679558,0.17781045141022908
0,69,2,3,0.36662011173184356,0.1598857952608373
0,69,3,2,0.08466603951081844,0.1435456692798472
0,70,0,1,0.642602495543672,0.2661476345820022
0,70,1,2,0.4007352941176471,0.18871981325942128
0,70,2,3,0.3904833836858006,0.16759690710042677
0,70,3,0,0.20744186046511628,0.15242635993070264
0,71,1,0,0.34253149370125974,0.17128107694971062
0,71,2,2,0.2567102546455609,0.1536746330498528
0,71,0,3,0.15019011406844107,0.1614137878843045
0,71,3,1,0.10032715376226826,0.1354840100770589
0,72,0,3,0.5975286849073257,0.2668514804535717
0,72,1,2,0.33377049180327867,0.16543974669911343
0,72,2,0,0.23126801152737753,0.1528887112582406
0,72,3,1,0.16289198606271776,0.146903237941661
0,73,0,0,0.5,0.27124758787731196
0,73,1,3,0.29411764705882354,0.1636288746145263
0,73,2,2,0.2649930264993027,0.15692248350805052
0,73,3,1,0.1318007662835249,0.14006385898711327
0,74,0,0,0.6811965811965812,0.25654752160710614
0,74,1,3,0.43745583038869257,0.18652555170297508
0,74,2,2,0.4024024024024024,0.17980457937371652
0,74,3,1,0.24163879598662208,0.1543591494677928
0,75,1,1,0.3429429429429429,0.17128955057524647
0,75,2,2,0.2567102546455609,0.1536746330498528
0,75,0,3,0.15019011406844107,0.1614137878843045
0,75,3,0,0.10130718954248366,0.1357585309583338
0,76,0,0,0.5885558583106267,0.27768680683118296
0,76,2,3,0.2955064737242955,0.16127767033301044
0,76,1,2,0.27452229299363057,0.15610976564484547
0,76,3,1,0.17594108019639934,0.14630409809984649
0,77,0,2,0.614165890027959,0.28041598025849845
0,77,1,0,0.412292817679558,0.17781045141022908
0,77,2,3,0.36662011173184356,0.1598857952608373
0,77,3,1,0.08458646616541353,0.1434798674588348
0,78,1,1,0.2787377911344853,0.1844686823979462
0,78,2,3,0.2233972240581626,0.14945304867969503
0,78,0,2,0.1978021978021978,0.17896894646835732
0,78,3,0,0.14087759815242495,0.1358184813261007
0,79,1,3,0.2768999247554552,0.1849396132874243
0,79,2,1,0.22405816259087905,0.14948984813971902
0,79,0,2,0.19806451612903225,0.1787831237499073
0,79,3,0,0.14087759815242495,0.1358184813261007
0,80,0,0,0.5885558583106267,0.27768680683118296
0,80,2,2,0.2952815829528158,0.16121270996898895
0,80,1,3,0.2746972594008923,0.15613592845876328
0,80,3,1,0.17594108019639934,0.14630409809984649
0,81,0,1,0.5876475930971844,0.2775876196489192
0,81,2,3,0.2955064737242955,0.16127767033301044
0,81,1,0,0.2739987285441831,0.15612042569722026
0,81,3,2,0.17526617526617527,0.1462441074989986
0,82,0,3,0.6136783733826248,0.2806606416218518
0,82,2,1,0.35719398711524697,0.16361321289873018
0,82,1,0,0.29044585987261146,0.151114056314942
0,82,3,2,0.06836108676599474,0.13979250086421244
0,83,0,2,0.6155268022181146,0.28057546896086
0,83,2,3,0.35770609318996416,0.16366968922757
0,83,1,1,0.2898089171974522,0.1510700340764884
0,83,3,0,0.06830122591943957,0.13980488046108763
0,84,0,1,0.6277939747327502,0.29207094301357317
0,84,1,2,0.31807909604519774,0.16446264698175866
0,84,2,0,0.2766439909297052,0.15764566964975152
0,84,3,3,0.08469945355191257,0.14059378810312645
0,85,0,2,0.5908675799086758,0.2781911828709779
0,85,1,1,0.2545915136162128,0.15464791845413628
0,85,2,0,0.24133148404993066,0.15162261790874496
0,85,3,3,0.15838247683235046,0.14507810380852543
0,86,0,3,0.5984990619136961,0.284102234698796
0,86,1,0,0.2656972901520159,0.15786167182598188
0,86,2,1,0.24702774108322326,0.15229166832402002
0,86,3,2,0.14132231404958678,0.1426292197111318
0,87,0,3,0.5984990619136961,0.284102234698796
0,87,1,0,0.2656972901520159,0.15786167182598188
0,87,2,2,0.2468563864990073,0.15236100747855555
0,87,3,1,0.14273927392739275,0.142655087151144
0,88,1,3,0.2822260079500284,0.15956200783476546
0,88,3,1,0.27285714285714285,0.19513810388046324
0,88,2,0,0.22243966079582517,0.15005039850915206
0,88,0,2,0.1811272957568081,0.16948077989226007
0,89,0,2,0.592797783933518,0.27937698535872035
0,89,1,3,0.3199195171026157,0.16434097558522515
0,89,2,1,0.26920315865039485,0.15635732231469193
0,89,3,0,0.13524264120922833,0.14016086288473129
0,90,0,3,0.589041095890411,0.2781660431490156
0,90,1,2,0.25475285171102663,0.15461459991093054
0,90,2,1,0.24183460736622656,0.15171630357939828
0,90,3,0,0.15952980688497062,0.14504454853796991
0,91,1,0,0.2787377911344853,0.1844686823979462
0,91,2,2,0.22376237623762377,0.1493936575653322
0,91,0,1,0.19729206963249515,0.17865929144351733
0,91,3,3,0.141640866873065,0.13587234220247787
0,92,1,2,0.2787377911344853,0.1844686823979462
0,92,2,1,0.22405816259087905,0.149489848139719
0,92,0,3,0.1979301423027167,0.17898874105538456
0,92,3,0,0.14087759815242495,0.1358184813261007
0,93,0,0,0.6164510166358595,0.28067092133148386
0,93,2,3,0.35770609318996416,0.16366968922757
0,93,1,2,0.2898089171974522,0.1510700340764884
0,93,3,1,0.06836108676599474,0.13985885646029392
0,94,0,2,0.6155268022181146,0.28057546896086
0,94,2,3,0.35770609318996416,0.16366968922756994
0,94,1,0,0.29044585987261146,0.151114056314942
0,94,3,1,0.06836108676599474,0.13979250086421244
0,95,0,2,0.6268221574344023,0.29198147208606096
0,95,1,3,0.31807909604519774,0.16446264698175866
0,95,2,1,0.27685325264750377,0.15770774289225978
0,95,3,0,0.08553230209281165,0.14052558182946934
0,96,0,0,0.5937211449676824,0.2791770948541364
0,96,1,1,0.32126089872568747,0.16444465309036946
0,96,2,2,0.2699210337401292,0.15635062202856786
0,96,3,3,0.13476874003189793,0.14015710470496878
0,97,0,2,0.5872727272727273,0.27778968232564755
0,97,2,1,0.2960426179604262,0.16123265312203144
0,97,1,3,0.2746972594008923,0.15613592845876328
0,97,3,0,0.17565359477124182,0.14630215968827767
0,98,0,3,0.5975286849073257,0.26685148045357177
0,98,1,2,0.33377049180327867,0.16543974669911343
0,98,2,1,0.23160173160173161,0.15298085383749965
0,98,3,0,0.16362053959965187,0.14690232959133712
0,99,0,3,0.5909510618651893,0.2795928081212163
0,99,1,0,0.32083054253181514,0.1644719793312879
0,99,2,1,0.2697274031563845,0.15633991173422665
0,99,3,2,0.13476874003189793,0.14015710470496878
0,100,0,3,0.5909510618651893,0.27959280812121634
0,100,1,0,0.32083054253181514,0.1644719793312879
0,100,2,2,0.26939655172413796,0.15641715388937225
0,100,3,1,0.13535031847133758,0.14017243745803887
0,101,0,3,0.5909510618651893,0.2795928081212163
0,101,1,1,0.3201607501674481,0.1644612224598319
0,101,2,0,0.26953405017921145,0.15628033039042272
0,101,3,2,0.13476874003189793,0.14015710470496878
0,102,1,3,0.2768999247554552,0.1849396132874243
0,102,2,0,0.22442244224422442,0.14943041107286453
0,102,0,2,0.19806451612903225,0.1787831237499073
0,102,3,1,0.1412037037037037,0.13591153230897146
0,103,1,0,0.2787377911344853,0.1844686823979462
0,103,2,1,0.22442244224422442,0.14943041107286456
0,103,0,3,0.1979301423027167,0.17898874105538456
0,103,3,2,0.1412037037037037,0.13591153230897146
0,104,0,1,0.5867393278837421,0.27766062353274723
0,104,2,2,0.2952815829528158,0.16121270996898895
0,104,1,3,0.2746972594008923,0.15613592845876328
0,104,3,0,0.17565359477124182,0.1463021596882777
0,105,0,3,0.5863636363636363,0.277690250562916
0,105,2,1,0.2960426179604262,0.16123265312203144
0,105,1,2,0.27452229299363057,0.1561211774375684
0,105,3,0,0.17565359477124182,0.1463021596882777
0,106,0,2,0.5858310626702997,0.27756115459682856
0,106,2,3,0.2955064737242955,0.16127767033301044
0,106,1,1,0.2743475493316359,0.15609506621738964
0,106,3,0,0.17565359477124182,0.1463021596882777
0,107,1,1,0.23348783314020857,0.15703142845575038
0,107,2,0,0.21182586094866795,0.14854621663973339
0,107,0,2,0.15295629820051415,0.16075869195634107
0,107,3,3,0.07737512242899118,0.13561345276329584
0,108,1,3,0.23403019744483158,0.157058932611116
0,108,2,1,0.21182586094866795,0.14854621663973339
0,108,0,2,0.15186615186615188,0.16073665446048782
0,108,3,0,0.07992202729044834,0.13535479973201614
0,109,0,1,0.5867393278837421,0.27766062353274723
0,109,2,3,0.2955064737242955,0.1612776703330104
0,109,1,2,0.27452229299363057,0.15610976564484547
0,109,3,0,0.17565359477124182,0.14630215968827767
0,110,0,2,0.5899543378995433,0.27826550188930715
0,110,1,3,0.2549143944197844,0.1546277966385131
0,110,2,1,0.24183460736622656,0.15171630357939828
0,110,3,0,0.15952980688497062,0.14504454853796991
0,111,0,1,0.592797783933518,0.27937698535872035
0,111,1,2,0.3205902079141516,0.16443383195577682
0,111,2,0,0.26953405017921145,0.15628033039042274
0,111,3,3,0.13476874003189793,0.14015710470496878
0,112,0,3,0.6389124893797791,0.2711813527590472
0,112,2,2,0.3079416531604538,0.1617341935471722
0,112,1,1,0.25703794369645044,0.15387035909068744
0,112,3,0,0.0940677966101695,0.1421158318185548
0,113,0,3,0.5984990619136961,0.2841022346987959
0,113,1,1,0.26538716082064856,0.15794313613843777
0,113,2,2,0.2468563864990073,0.15236100747855558
0,113,3,0,0.14332784184514002,0.14270091707211358
0,114,0,2,0.6146025878003697,0.2807562264888169
0,114,2,1,0.35719398711524697,0.16361321289873018
0,114,1,0,0.29044585987261146,0.15111405631494204
0,114,3,3,0.06842105263157895,0.13984653830566737
0,115,0,1,0.592797783933518,0.27937698535872035
0,115,1,3,0.3199195171026157,0.16434097558522515
0,115,2,0,0.26953405017921145,0.15628033039042272
0,115,3,2,0.1346613545816733,0.1401455081713364
0,116,1,0,0.35095874491574663,0.1518010977274543
0,116,3,2,0.0018484288354898336,0.1821278361939246
0,116,2,1,0.0,0.10913124164212275
1,2,0,3,0.8218243819266837,0.14992322759386975
1,2,1,0,0.708171206225681,0.14739823701981572
1,2,2,2,0.6134913400182316,0.15310255348857554
1,2,3,1,0.13847583643122677,0.15676940730358963
1,3,0,2,0.6949685534591195,0.1534069614117727
1,3,1,0,0.6567877629063098,0.1493739955304681
1,3,2,1,0.4710344827586207,0.16452004662324246
1,3,3,3,0.19448275862068964,0.1340092646908051
1,4,0,2,0.5785007072135785,0.14830106303533555
1,4,1,3,0.22022955523672882,0.15307927053440432
1,4,2,0,0.20263705759888967,0.18468530689856996
1,4,3,1,0.1650763358778626,0.13194885418833324
1,5,0,2,0.5047970479704798,0.14961388995057887
1,5,1,0,0.3059105431309904,0.15043978191212076
1,5,2,3,0.20857699805068225,0.1807487720190413
1,5,3,1,0.17857142857142858,0.1378384871972701
1,6,0,3,0.5047479912344777,0.14897148417180786
1,6,2,2,0.3387372013651877,0.13869403460375362
1,6,1,1,0.32061579651941097,0.1472373722750691
1,6,3,0,0.08340353833192923,0.16275770839678638
1,7,0,3,0.7886728655959425,0.14952728242879318
1,7,1,0,0.6193737769080235,0.14609485293972252
1,7,2,1,0.5967885816235504,0.15214376158874524
1,7,3,2,0.10033167495854063,0.1579187889201741
1,8,0,0,0.7267716535433071,0.15167323845810873
1,8,1,2,0.6285452881976212,0.14817222983799272
1,8,2,3,0.3848122866894198,0.14700596295926754
1,8,3,1,0.13732394366197184,0.1564151531474475
1,9,0,1,0.727344365642238,0.1517091455820817
1,9,1,2,0.6288848263254113,0.1482325594205102
1,9,2,0,0.3853367433930094,0.1470044052885344
1,9,3,3,0.13668430335097,0.15636508651522577
1,10,0,1,0.8219761499148212,0.14993883051180026
1,10,1,0,0.708171206225681,0.14739823701981572
1,10,2,3,0.6140510948905109,0.15311245008010976
1,10,3,2,0.137546468401487,0.15671976229094636
1,11,0,1,0.4946164199192463,0.15245712054515703
1,11,1,2,0.2662440570522979,0.13377871568245098
1,11,3,0,0.23431372549019608,0.1661016231554885
1,11,2,3,0.2339699863574352,0.17997968778052748
1,12,0,0,0.5517492711370262,0.15130669883775566
1,12,1,1,0.272948822095857,0.13449323034833882
1,12,3,3,0.23605947955390336,0.1640655675585065
1,12,2,2,0.23000660938532716,0.1762456674698068
1,13,0,0,0.4063342318059299,0.15146692547990884
1,13,1,2,0.2315035799522673,0.12774456534211118
1,13,2,1,0.21437994722955145,0.16652940231629426
1,13,3,3,0.09126063418406806,0.16082100848929012
1,14,0,1,0.8064791133844842,0.15250780865303876
1,14,1,0,0.7162426614481409,0.14837179086490532
1,14,2,2,0.4746588693957115,0.14958932710377826
1,14,3,3,0.17619420516836334,0.16212389719159576
1,15,0,0,0.8994932432432432,0.1530835947003686
1,15,2,1,0.7835144927536232,0.16284416155817205
1,15,1,2,0.7420948616600791,0.15051930480827425
1,15,3,3,0.19185282522996058,0.14262147014703322
1,16,0,2,0.5514223194748359,0.15147059434052
1,16,1,3,0.2731707317073171,0.13448139998402353
1,16,3,0,0.23654916512059368,0.16378699590530355
1,16,2,1,0.23000660938532716,0.1762456674698068
1,17,0,2,0.7686440677966102,0.1484754917478816
1,17,1,0,0.6552734375,0.14589977370783677
1,17,2,1,0.6223214285714286,0.15212394934438195
1,17,3,3,0.10548885077186965,0.15946866015694103
1,18,0,3,0.7650551314673452,0.14855480845586527
1,18,1,0,0.6397205588822356,0.14609263839519182
1,18,2,1,0.5883424408014571,0.151102011128381
1,18,3,2,0.134185303514377,0.15750368096195547
1,19,0,1,0.7694915254237288,0.14847902580153652
1,19,1,0,0.6552734375,0.14589977370783677
1,19,2,2,0.6228775692582663,0.15213223820323654
1,19,3,3,0.10548885077186965,0.15946866015694103
1,20,0,3,0.3467966573816156,0.15392178003976467
1,20,1,2,0.23974082073434125,0.13497571880026552
1,20,2,1,0.23684210526315788,0.17893505125855866
