ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0060070,canonical Wnt signaling pathway,33/628,332/18986,0.09939759036144578,3.005036067838232,6.8167549922555235,1.9963660993714695e-08,8.580744470753007e-06,6.380729925263836e-06,USP8/CCNY/STK4/PTEN/CSNK1G3/UBR5/RBPJ/GLI3/BICC1/WNT5B/TMEM64/CTNNB1/WNT5A/GPRC5B/TLE3/SFRP2/RSPO2/LZTS2/SEMA5A/GNAQ/FGF9/WNK1/INVS/WNK2/FUZ/SMAD4/SCEL/SHISA6/TMEM170B/FZD3/CTNND1/LATS2/RBMS3,33
GO:0042327,positive regulation of phosphorylation,41/628,479/18986,0.08559498956158663,2.587749158943127,6.509596589155545,2.9091515539342476e-08,1.0274663238071221e-05,7.640345359149942e-06,PPP2CA/ECT2/RAPGEF2/FNIP1/CCNY/RAP2C/ETAA1/STK4/PRLR/ARRB2/WEE2/ADRA2A/MAP2K7/NTRK2/CHRNA3/EFNA5/WNT5A/MAP2K1/GPRC5B/PTPN1/IL31RA/PRKAG2/SFRP2/MAVS/PIK3R5/ERN1/KITLG/TFRC/BANK1/CCDC88A/EPHA4/DDR2/LCP2/PDE5A/IL15/PTPRC/IGF1/CALM1/LMO4/PELI2/MAPK1,41
GO:0045785,positive regulation of cell adhesion,42/628,499/18986,0.0841683366733467,2.5446178982168157,6.467114571065164,3.169848090540792e-08,1.0274663238071221e-05,7.640345359149942e-06,EMILIN1/ROCK1/ITGA4/STK4/SIRPB1/HLA-DRB4/TNFSF13B/IL6ST/CD28/SLAMF1/GLI3/MAGI1/ATM/ITGB2/FRMD5/WNT5A/PRKCQ/HLA-DOA/PRKCE/SFRP2/BMP7/RRAS/ICOSLG/CD274/HLA-DPA1/ACTB/KITLG/TFRC/IL7R/EGFLAM/MYO10/EPHA4/RSU1/IL15/CD55/CD47/VNN1/PTPRC/ABL2/EMP2/IGF1/SHB,42
GO:0043122,regulation of canonical NF-kappaB signal transduction,31/628,305/18986,0.10163934426229508,3.07280985694894,6.749657945394774,3.218534086328187e-08,1.0274663238071221e-05,7.640345359149942e-06,RIOK3/ECT2/TRIM59/ANKRD17/TMEM106A/BIRC3/NOD1/ARRB2/TRAF3IP2/PRKCB/TANK/HSPB1/IRAK3/WNT5A/NLRC3/GPRC5B/NUP62/PRKCE/IKBKB/VAPA/MAVS/AZI2/AKAP13/TFRC/USP20/JMJD8/TIRAP/RHOC/STAT3/GOLT1B/PELI2,31
GO:0007266,Rho protein signal transduction,20/628,139/18986,0.14388489208633093,4.349997708839298,7.331675497739009,3.259728184667266e-08,1.0274663238071221e-05,7.640345359149942e-06,RHOJ/ROCK1/ARHGEF11/ARHGAP5/RTN4R/ARHGAP20/ADRA2A/AKAP13/CDC42SE1/ARHGEF1/CDC42SE2/CTNNAL1/SYNPO2L/COL1A2/ABL2/WAS/GNA13/ABCA1/TAGAP/DOCK9,20
GO:0007249,canonical NF-kappaB signal transduction,32/628,327/18986,0.09785932721712538,2.9585305518222014,6.607428685876299,4.732770591700682e-08,1.3985337098475516e-05,1.0399640642289658e-05,ROCK1/RIOK3/ECT2/TRIM59/ANKRD17/TMEM106A/BIRC3/NOD1/ARRB2/TRAF3IP2/PRKCB/TANK/HSPB1/IRAK3/WNT5A/NLRC3/GPRC5B/NUP62/PRKCE/IKBKB/VAPA/MAVS/AZI2/AKAP13/TFRC/USP20/JMJD8/TIRAP/RHOC/STAT3/GOLT1B/PELI2,32
GO:0010975,regulation of neuron projection development,39/628,452/18986,0.08628318584070796,2.608555041993123,6.4016658917890785,5.149821761399027e-08,1.4322563110526235e-05,1.0650405376515636e-05,RAPGEF2/SLITRK1/RTN4R/TRPV4/KIDINS220/BAG5/PTEN/RND2/IGF1R/NTRK2/DTNBP1/SEMA6D/PLXNA2/NLGN1/CHRNA3/MAP1B/INPP5F/EFNA5/WNT5A/MAP2K1/PTPN1/SFRP2/ARHGAP33/NGEF/BMP7/DBN1/SEMA5A/NEFL/PTPRG/CCDC88A/BMP5/TIAM2/EPHA4/DDR2/SLC30A1/ABL2/DAB1/CDH4/RAPGEF1,39
GO:0001934,positive regulation of protein phosphorylation,39/628,455/18986,0.08571428571428572,2.591355777979982,6.354713794918943,6.142279782479191e-08,1.6133721561978678e-05,1.1997201446479827e-05,PPP2CA/ECT2/RAPGEF2/FNIP1/CCNY/RAP2C/ETAA1/STK4/PRLR/ARRB2/ADRA2A/MAP2K7/NTRK2/CHRNA3/EFNA5/WNT5A/MAP2K1/GPRC5B/PTPN1/IL31RA/PRKAG2/SFRP2/MAVS/PIK3R5/ERN1/KITLG/TFRC/BANK1/CCDC88A/EPHA4/DDR2/LCP2/PDE5A/IL15/PTPRC/IGF1/CALM1/PELI2/MAPK1,39
GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,31/628,317/18986,0.09779179810725552,2.9564889790833653,6.497090989667106,7.800540349619031e-08,1.9411028827894093e-05,1.4434240868547128e-05,PPP2CA/LIN28A/PHLDA3/PTEN/ARRB2/IGF1R/CD28/NTRK2/IRS2/PPARA/INPP5F/NLRC3/PTPN1/PDGFC/PLEKHA1/RRAS/PIK3R5/SEMA5A/TSPYL5/BANK1/PIK3AP1/CCDC88A/DDR2/PIK3IP1/FER/RASD2/EPHA8/TMEM100/IGF1/THEM4/STAT3,31
GO:0007159,leukocyte cell-cell adhesion,37/628,430/18986,0.08604651162790698,2.601399792623315,6.212469271945431,1.220952451636042e-07,2.8863315956676032e-05,2.146305888665463e-05,ROCK1/ITGA4/SIRPB1/HLA-DRB4/TNFSF13B/IL6ST/CD28/PPARA/SLAMF1/GLI3/FGL2/ITGB2/PRKCQ/HLA-DOA/BMP7/ICOSLG/CD274/HLA-DPA1/JAM2/PAWR/ACTB/KITLG/TFRC/IL7R/WNK1/TWSG1/PDE5A/IL15/CD55/CD47/VNN1/PTPRC/PTPN2/ABL2/IGF1/SHB/CBLB,37
GO:0030111,regulation of Wnt signaling pathway,32/628,349/18986,0.09169054441260745,2.7720329239136383,6.179721985764218,2.1253847734102907e-07,4.785152004135169e-05,3.558288292326001e-05,USP8/CCNY/STK4/CSNK1G3/UBR5/RBPJ/GLI3/BICC1/WNT5B/TMEM64/CTNNB1/WNT5A/GPRC5B/TLE3/SFRP2/RSPO2/LZTS2/SEMA5A/GNAQ/FGF9/WNK1/INVS/WNK2/FUZ/SMAD4/SCEL/SHISA6/TMEM170B/CTNND1/CXXC4/LATS2/RBMS3,32
GO:0008286,insulin receptor signaling pathway,18/628,130/18986,0.13846153846153847,4.186036256736894,6.741709656806585,2.8587365651611537e-07,5.9001631826945696e-05,4.387422083489149e-05,CAV2/EIF4EBP2/IGF1R/IRS2/PRKCB/GAB1/PRKCQ/PDK4/PTPN1/RHOQ/APPL1/BCAR1/GKAP1/SOS1/FER/PTPN2/STXBP4/MAPK1,18
GO:0022409,positive regulation of cell-cell adhesion,31/628,336/18986,0.09226190476190477,2.789306566575675,6.120507243076581,2.870214746234668e-07,5.9001631826945696e-05,4.387422083489149e-05,EMILIN1/ITGA4/SIRPB1/HLA-DRB4/TNFSF13B/IL6ST/CD28/SLAMF1/GLI3/MAGI1/ITGB2/WNT5A/PRKCQ/HLA-DOA/BMP7/ICOSLG/CD274/HLA-DPA1/ACTB/KITLG/TFRC/IL7R/MYO10/IL15/CD55/CD47/VNN1/PTPRC/ABL2/IGF1/SHB,31
GO:0018105,peptidyl-serine phosphorylation,20/628,159/18986,0.12578616352201258,3.802828185714858,6.564126121458599,3.1241577370816577e-07,6.0582284843272684e-05,4.5049610690295386e-05,ROCK1/SPTBN4/FNIP1/CNKSR3/STK4/PTEN/ATM/MAPK8/INPP5F/PRKCE/PDE4D/MKNK1/SFRP2/IKBKB/ERN1/TSSK4/TFRC/WNK1/TLK2/MAPK1,20
GO:1903037,regulation of leukocyte cell-cell adhesion,34/628,392/18986,0.08673469387755102,2.6222052515273626,6.002537238951428,3.3086232690005224e-07,6.0582284843272684e-05,4.5049610690295386e-05,ITGA4/SIRPB1/HLA-DRB4/TNFSF13B/IL6ST/CD28/PPARA/SLAMF1/GLI3/FGL2/ITGB2/PRKCQ/HLA-DOA/ICOSLG/CD274/HLA-DPA1/PAWR/ACTB/KITLG/TFRC/IL7R/WNK1/TWSG1/PDE5A/IL15/CD55/CD47/VNN1/PTPRC/PTPN2/ABL2/IGF1/SHB/CBLB,34
GO:0050863,regulation of T cell activation,34/628,393/18986,0.08651399491094147,2.615532973533654,5.985629164392876,3.511145668850408e-07,6.0582284843272684e-05,4.5049610690295386e-05,SIRPB1/HLA-DRB4/TNFSF13B/IL6ST/CD28/SLAMF1/GLI3/FGL2/CTNNB1/PRKCQ/HLA-DOA/CAMK4/ICOSLG/CD274/HLA-DPA1/PAWR/ACTB/KITLG/TFRC/IL7R/SOS1/SLC46A2/TWSG1/PDE5A/IL15/CD55/CD47/VNN1/PTPRC/PTPN2/ABL2/IGF1/SHB/CBLB,34
GO:0034762,regulation of transmembrane transport,39/628,487/18986,0.08008213552361396,2.4210818870244184,5.87600150380262,3.603897116430076e-07,6.0582284843272684e-05,4.5049610690295386e-05,KCNE3/AKAP5/FXYD6/JPH4/ADRA2A/IRS2/PRKCB/ATP2A1/NLGN1/SLC8A1/FXYD5/FGF14/KCNIP3/RHOQ/APPL1/PPP3CB/PRKCE/PRKAG2/PDE4D/JPH3/GRIN2A/TRDN/KCNJ16/ACTB/GSG1L/WNK4/WNK1/WNK2/SLC30A1/STXBP4/KCNJ8/IGF1/CALM1/SESTD1/SCN4B/UBASH3B/KCNS2/ACTN2/FGF12,39
GO:0032943,mononuclear cell proliferation,29/628,305/18986,0.09508196721311475,2.8745640597264277,6.10411329214151,3.709110266028446e-07,6.0582284843272684e-05,4.5049610690295386e-05,PRLR/TNFSF13B/IL6ST/CD28/IRS2/SLAMF1/ATM/CTNNB1/PRKCQ/PPP3CB/ICOSLG/CD274/HLA-DPA1/PAWR/AZI2/KITLG/TFRC/IL7R/SOS1/TWSG1/PDE5A/IL15/CD55/PTPRC/EMP2/TIRAP/IGF1/SHB/CBLB,29
GO:0070661,leukocyte proliferation,31/628,341/18986,0.09090909090909091,2.748407643312102,6.025750311270643,3.9693098919059685e-07,6.0582284843272684e-05,4.5049610690295386e-05,CLU/PRLR/TNFSF13B/IL6ST/CD28/IRS2/SLAMF1/ATM/CTNNB1/PRKCQ/PPP3CB/ICOSLG/CD274/HLA-DPA1/PAWR/AZI2/KITLG/TFRC/IL7R/SOS1/TWSG1/PDE5A/IL15/CD55/PTPRC/EMP2/TIRAP/IGF1/SHB/CBLB/MAPK1,31
GO:0010563,negative regulation of phosphorus metabolic process,29/628,306/18986,0.09477124183006536,2.8651700595312435,6.0836350381095325,3.97218872703353e-07,6.0582284843272684e-05,4.5049610690295386e-05,PPP2CA/DDIT4/INHBA/CNKSR3/PTEN/ARRB2/WEE2/CORO1C/IRS2/PPARA/HSPB1/SLC8A1/IRAK3/INPP5F/PTPN1/NUP62/PRKAG2/PDE4D/SFRP2/GNAQ/GPRC5A/PTPRC/PTPN2/CALM1/CADM4/STAT3/LATS2/SPRED2/GIT1,29
GO:0045936,negative regulation of phosphate metabolic process,29/628,306/18986,0.09477124183006536,2.8651700595312435,6.0836350381095325,3.97218872703353e-07,6.0582284843272684e-05,4.5049610690295386e-05,PPP2CA/DDIT4/INHBA/CNKSR3/PTEN/ARRB2/WEE2/CORO1C/IRS2/PPARA/HSPB1/SLC8A1/IRAK3/INPP5F/PTPN1/NUP62/PRKAG2/PDE4D/SFRP2/GNAQ/GPRC5A/PTPRC/PTPN2/CALM1/CADM4/STAT3/LATS2/SPRED2/GIT1,29
GO:0001667,ameboidal-type cell migration,25/628,241/18986,0.1037344398340249,3.1361498004598674,6.172625713754225,4.710714865295454e-07,6.960081213474033e-05,5.175588042791716e-05,ROCK1/ITGA4/AMOTL1/ARHGAP5/PTEN/NRP2/CORO1C/IRS2/SEMA6D/RIC8A/WNT5A/SEMA5B/APPL1/PRKCE/BMP7/SEMA5A/KITLG/PTPRG/DDR2/AKAP12/SMAD4/FER/SRGAP2/GNA13/VIL1,25
GO:0050807,regulation of synapse organization,29/628,312/18986,0.09294871794871795,2.810070635309489,5.962475156669581,5.950050932997737e-07,8.524800245822212e-05,6.33912922367223e-05,ROCK1/SLITRK1/DOCK4/RTN4R/NRP2/CACNA2D3/NTRK2/DTNBP1/NLGN1/MAP1B/EFNA5/CTNNB1/WNT5A/PTPN1/CNTNAP1/ARHGAP33/NGEF/DBN1/SLITRK2/NEFL/CYFIP2/EPHA4/AMIGO2/SLC30A1/DAB1/SRGAP2/GNA13/DLGAP4/NLGN3,29
GO:0046651,lymphocyte proliferation,28/628,297/18986,0.09427609427609428,2.8502005189903277,5.9439675653941615,6.993124967086459e-07,9.534986113964935e-05,7.090313834856817e-05,PRLR/TNFSF13B/IL6ST/CD28/IRS2/SLAMF1/ATM/CTNNB1/PRKCQ/PPP3CB/ICOSLG/CD274/HLA-DPA1/PAWR/KITLG/TFRC/IL7R/SOS1/TWSG1/PDE5A/IL15/CD55/PTPRC/EMP2/TIRAP/IGF1/SHB/CBLB,28
GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,18/628,138/18986,0.13043478260869565,3.943367488230407,6.418356487303604,7.058471108053568e-07,9.534986113964935e-05,7.090313834856817e-05,DGKE/HRH1/FPR3/GPR157/ADRA2A/PRKCB/DGKI/GNA14/RASGRP4/WNT5A/PLCB3/GNAQ/NMUR2/ABL2/MC1R/PTGER3/ACTN2/GPR27,18
GO:0050803,regulation of synapse structure or activity,29/628,318/18986,0.09119496855345911,2.7570504346432716,5.844149692549895,8.808480139695863e-07,0.00011506990650307682,8.556716709419284e-05,ROCK1/SLITRK1/DOCK4/RTN4R/NRP2/CACNA2D3/NTRK2/DTNBP1/NLGN1/MAP1B/EFNA5/CTNNB1/WNT5A/PTPN1/CNTNAP1/ARHGAP33/NGEF/DBN1/SLITRK2/NEFL/CYFIP2/EPHA4/AMIGO2/SLC30A1/DAB1/SRGAP2/GNA13/DLGAP4/NLGN3,29
GO:0038095,Fc-epsilon receptor signaling pathway,8/628,25/18986,0.32,9.6743949044586,8.026958445916549,9.005047674733169e-07,0.00011506990650307682,8.556716709419284e-05,MAP2K7/MAPK8/PRKCQ/IKBKB/SOS1/FER/MAPK9/MAPK10,8
GO:0070371,ERK1 and ERK2 cascade,29/628,319/18986,0.09090909090909091,2.748407643312102,5.824695332526316,9.39323384281232e-07,0.00011687160423372802,8.690692807477327e-05,EMILIN1/RAPGEF2/INHBA/CNKSR3/TRPV4/NOD1/ARRB2/PDE8B/MAP2K7/SLAMF1/FAM83D/FRS2/MAP2K1/PTPN1/PDGFC/RRAS/PSCA/WNK4/EPHA4/WNK2/AKAP12/SMAD4/PTPRC/PTPN2/TIRAP/IGF1/CXCL17/SPRED2/MAPK1,29
GO:0018209,peptidyl-serine modification,20/628,171/18986,0.11695906432748537,3.5359630498752184,6.161143230208653,1.0130165093988354e-06,0.00012280877067788958,9.132186616442943e-05,ROCK1/SPTBN4/FNIP1/CNKSR3/STK4/PTEN/ATM/MAPK8/INPP5F/PRKCE/PDE4D/MKNK1/SFRP2/IKBKB/ERN1/TSSK4/TFRC/WNK1/TLK2/MAPK1,20
GO:0016049,cell growth,38/628,490/18986,0.07755102040816327,2.3445599896009357,5.5771426801033535,1.121712703718984e-06,0.00013258644157958393,9.859264290582648e-05,SLITRK1/RIMS1/ITGA4/INHBA/ARHGEF11/RTN4R/TSPYL2/CGRRF1/SH3BP4/PRMT2/RND2/NRP2/PPARA/SEMA6D/ST7L/OGFR/MAP1B/EFNA5/CTNNB1/WNT5A/PRKCQ/TEAD1/GDF9/SEMA5B/PPP3CB/ACVRL1/SFRP2/BCAR1/SEMA5A/WFDC1/CYFIP2/SMAD4/IL17RB/MEAF6/CDH4/IGF1/SPG21/NLGN3,38
GO:0018108,peptidyl-tyrosine phosphorylation,22/628,204/18986,0.10784313725490197,3.260365929811415,6.003373420248864,1.1891997680730634e-06,0.0001371350366694986,0.00010197502504143857,RAP2C/PRLR/IGF1R/ITGB2/INPP5F/EFNA5/GPRC5B/PTPN1/IL31RA/SFRP2/KITLG/GPRC5A/BANK1/EPHA4/DDR2/FER/IL15/PTPRC/PTPN2/ABL2/IGF1/CADM4,22
GO:0018212,peptidyl-tyrosine modification,22/628,206/18986,0.10679611650485436,3.228711891657906,5.948564656256115,1.4021006707824691e-06,0.0001578364755109408,0.00011736882808053754,RAP2C/PRLR/IGF1R/ITGB2/INPP5F/EFNA5/GPRC5B/PTPN1/IL31RA/SFRP2/KITLG/GPRC5A/BANK1/EPHA4/DDR2/FER/IL15/PTPRC/PTPN2/ABL2/IGF1/CADM4,22
GO:0050670,regulation of lymphocyte proliferation,24/628,240/18986,0.1,3.023248407643312,5.834087811777029,1.5398145400693837e-06,0.00016930798012669874,0.000125899157009345,PRLR/TNFSF13B/IL6ST/CD28/IRS2/SLAMF1/ATM/CTNNB1/PRKCQ/ICOSLG/CD274/HLA-DPA1/PAWR/KITLG/TFRC/SOS1/TWSG1/PDE5A/IL15/CD55/PTPRC/TIRAP/IGF1/CBLB,24
GO:0033674,positive regulation of kinase activity,25/628,258/18986,0.09689922480620156,2.9295042709722017,5.771415436518625,1.6696923090000839e-06,0.00017941602811255447,0.00013341560555168134,PPP2CA/ECT2/RAPGEF2/CCNY/ETAA1/PRLR/ADRA2A/MAP2K7/CHRNA3/WNT5A/MAP2K1/GPRC5B/PTPN1/PRKAG2/PIK3R5/ERN1/CCDC88A/EPHA4/DDR2/LCP2/PDE5A/PTPRC/IGF1/CALM1/LMO4,25
GO:0045860,positive regulation of protein kinase activity,24/628,243/18986,0.09876543209876543,2.9859243532279622,5.762603326740429,1.919719551945102e-06,0.0002016985342576987,0.0001499851065145413,PPP2CA/ECT2/RAPGEF2/CCNY/ETAA1/PRLR/ADRA2A/MAP2K7/CHRNA3/WNT5A/MAP2K1/GPRC5B/PTPN1/PRKAG2/PIK3R5/ERN1/CCDC88A/EPHA4/DDR2/LCP2/PDE5A/PTPRC/IGF1/CALM1,24
GO:0003158,endothelium development,18/628,148/18986,0.12162162162162163,3.6769237390256504,6.046748427255156,1.9845108744605713e-06,0.00020397320466194742,0.0001516765748443549,ROCK1/ITGAX/RAPGEF2/RAP2C/RBPJ/MAGI1/CTNNB1/CD34/ACVRL1/PDE4D/CCM2/IKBKB/CLIC4/SMAD4/GJA5/TMEM100/KRIT1/RAPGEF1,18
GO:0070372,regulation of ERK1 and ERK2 cascade,27/628,296/18986,0.09121621621621621,2.7576928042692375,5.637111427175053,2.0829042928654685e-06,0.0002095313084397433,0.00015580963803293763,EMILIN1/RAPGEF2/INHBA/CNKSR3/TRPV4/NOD1/ARRB2/PDE8B/MAP2K7/SLAMF1/FAM83D/FRS2/MAP2K1/PTPN1/PDGFC/RRAS/PSCA/EPHA4/WNK2/AKAP12/SMAD4/PTPRC/PTPN2/TIRAP/IGF1/CXCL17/SPRED2,27
GO:0032944,regulation of mononuclear cell proliferation,24/628,245/18986,0.09795918367346938,2.9615494605485506,5.7155544313145255,2.218752428978764e-06,0.00021854711425440824,0.00016251388405239195,PRLR/TNFSF13B/IL6ST/CD28/IRS2/SLAMF1/ATM/CTNNB1/PRKCQ/ICOSLG/CD274/HLA-DPA1/PAWR/KITLG/TFRC/SOS1/TWSG1/PDE5A/IL15/CD55/PTPRC/TIRAP/IGF1/CBLB,24
GO:0099173,postsynapse organization,24/628,246/18986,0.0975609756097561,2.949510641603231,5.692208641679476,2.383728913870172e-06,0.00023000551642404437,0.00017103446986737648,DOCK4/GLRB/RTN4R/PTEN/NRP2/IGF1R/DTNBP1/NLGN1/MAP1B/WNT5A/PTPN1/CNTNAP1/ARHGAP33/NGEF/DBN1/ACTB/NEFL/CYFIP2/EPHA4/SLC30A1/GNA13/SHISA6/NLGN3/ACTN2,24
GO:0038127,ERBB signaling pathway,17/628,136/18986,0.125,3.77906050955414,6.01567298419523,2.603110368061312e-06,0.0002461501164038777,0.00018303976061736387,SHC3/ADRA2A/RBPJ/GAB1/MAP2K1/NUP62/BCAR1/GPRC5A/SOS1/CCDC88A/FER/PTPN2/ABL2/SPG21/CBLB/VIL1/MAPK1,17
GO:0042129,regulation of T cell proliferation,20/628,182/18986,0.10989010989010989,3.322250997410233,5.822267711074004,2.700598089434336e-06,0.0002503613287616772,0.0001861712614800966,TNFSF13B/IL6ST/CD28/SLAMF1/CTNNB1/PRKCQ/ICOSLG/CD274/HLA-DPA1/PAWR/KITLG/TFRC/SOS1/TWSG1/PDE5A/IL15/CD55/PTPRC/IGF1/CBLB,20
