Solution 1,Solution 2,Cluster 1,Cluster 2,adjusted_rand Similarity
0,28,2,3,0.9271004936397925
0,29,3,1,1.2127912904695477
0,29,2,2,1.210754860637982
0,29,0,0,1.137317925175364
0,29,1,3,0.9050182172268507
0,30,2,3,1.2779991167698626
0,30,3,1,1.2154803187210743
0,30,1,2,1.2078086578118248
0,30,0,0,0.8908917333013449
0,31,2,0,1.2442408576209427
0,31,3,3,1.205244907724439
0,31,1,2,1.2045028865526197
0,31,0,1,0.8877443621700483
0,32,3,2,1.3092777389947454
0,32,1,1,1.2584369047489423
0,32,0,0,0.9773722156572051
0,32,2,3,0.8165863675727704
0,33,3,3,1.394613555068421
0,33,2,2,1.2808457371706123
0,33,1,1,1.214068051230898
0,33,0,0,0.9601297396967834
0,34,0,0,1.2997934671513385
0,34,3,1,1.1177966606931542
0,34,2,3,0.8744961831467705
0,34,1,2,0.8733376300633711
0,35,2,3,1.2982098132198152
0,35,0,1,1.2736112640519524
0,35,3,0,1.1843931018131586
0,35,1,2,1.1369773078976888
0,36,3,2,1.3528722785002072
0,36,1,1,1.1865207280679502
0,36,0,0,0.9894459664864649
0,36,2,3,0.8607615960890466
0,37,3,1,1.296212398544665
0,37,2,2,1.202418822045307
0,37,0,0,0.9336726324877279
0,37,1,3,0.9331234840438448
0,38,2,1,1.2077227014002387
0,38,3,2,1.198022933405671
0,38,1,3,1.0259280355571416
0,38,0,0,0.8150986211836758
0,39,2,3,1.08035574111813
0,39,1,1,0.9944330184167145
0,39,0,0,0.9433526251213268
0,39,3,2,0.9098503505591298
0,40,2,0,1.2259115750698313
0,40,3,1,1.2184747882209592
0,40,0,3,1.1448281515194578
0,40,1,2,0.9978215003979621
0,41,2,1,1.217204578182751
0,41,3,0,1.197515208765277
0,41,1,2,1.0259280355571416
0,41,0,3,0.8171301304696498
0,42,3,2,1.251603414798679
0,42,1,0,1.0
0,42,0,3,1.0
0,42,2,1,0.6966710851110162
0,43,3,2,1.3528722785002072
0,43,1,3,1.1866142656743235
0,43,0,1,0.9894459664864649
0,43,2,0,0.8608495117491357
0,44,2,1,1.228384859207519
0,44,3,0,1.2183426394063248
0,44,0,2,1.1448281515194578
0,44,1,3,0.9978215003979621
0,45,0,1,1.2925465227678052
0,45,3,2,1.1731671245598791
0,45,2,3,1.0193026392196596
0,45,1,0,0.8180955660428754
0,46,0,0,1.2634404497035907
0,46,2,1,1.2081533273774285
0,46,3,2,0.9136696255841613
0,46,1,3,0.9050182172268507
0,47,0,0,1.2036356644955242
0,47,3,1,1.077531025529813
0,47,2,3,0.9224891267784163
0,47,1,2,0.8561291988356549
0,48,1,2,1.1997304652014715
0,48,3,1,1.0763081814279623
0,48,0,0,0.9712244269752498
0,48,2,3,0.9271004936397925
0,49,3,3,1.4211444835012348
0,49,2,1,1.2362348082507943
0,49,0,0,0.9410097217984779
0,49,1,2,0.7899504666171541
0,50,3,3,1.2837656231138035
0,50,2,0,1.0809517850580324
0,50,1,2,1.044538997657048
0,50,0,1,0.7613066011747995
0,51,3,0,1.2242197998785205
0,51,2,2,1.1864785680592176
0,51,0,1,1.0788271395219124
0,51,1,3,0.9700550011433942
0,52,3,0,1.2361039108584748
0,52,0,1,1.2348996358464752
0,52,1,2,1.234652413310011
0,52,2,3,0.8693923292753186
0,53,0,0,1.2743909110064109
0,53,2,3,1.2657917885544392
0,53,1,1,1.2495271822095968
0,53,3,2,1.096890255828621
0,54,3,0,1.2512757645069075
0,54,1,3,1.0
0,54,0,1,1.0
0,54,2,2,0.6991382492197357
0,55,2,2,1.247271692611702
0,55,3,3,1.205244907724439
0,55,1,1,1.2044104195152896
0,55,0,0,0.8878037177470771
0,56,0,0,1.2728126779163533
0,56,3,3,1.146991252449081
0,56,1,1,0.8875144875388594
0,56,2,2,0.8319487465996374
0,57,3,0,1.354846091569102
0,57,0,2,1.257312993708508
0,57,2,3,1.0427667380741132
0,57,1,1,0.8756152123901911
0,58,2,1,1.2749808499648543
0,58,3,2,1.2184479180664973
0,58,1,3,1.2079034532024888
0,58,0,0,0.8908917333013449
0,59,3,2,1.337889173059273
0,59,1,0,1.0
0,59,0,3,1.0
0,59,2,1,0.672237743332872
0,60,3,1,1.354065254172686
0,60,0,3,1.2958958000232055
0,60,2,0,1.0343546830752266
0,60,1,2,0.9031937921053855
0,61,2,3,1.2672993432360817
0,61,3,2,1.210160846613586
0,61,0,0,1.19330733974197
0,61,1,1,0.9245093063783094
0,62,0,0,1.2150285646280383
0,62,1,1,1.2137941439370359
0,62,3,2,1.1136082782847871
0,62,2,3,0.8957279132745946
0,63,3,3,1.2458832194736542
0,63,0,2,1.2365729413473576
0,63,1,0,1.2299801289033814
0,63,2,1,0.869479204549992
0,64,3,1,1.3154857542931189
0,64,0,3,1.255855773797033
0,64,1,2,0.9818335365886902
0,64,2,0,0.6610371272841564
0,65,2,0,1.2948779684548062
0,65,0,2,1.2807149627273997
0,65,3,3,1.187641910767276
0,65,1,1,1.1329888576537908
0,66,1,2,1.2183725956027758
0,66,0,0,1.2150285646280383
0,66,3,1,1.1108355329888306
0,66,2,3,0.8957279132745946
0,67,1,0,1.2534635815694442
0,67,0,1,1.2010595893915235
0,67,3,2,0.9302510435243364
0,67,2,3,0.9212526850319674
0,68,1,0,1.2650583049248945
0,68,0,3,1.2376349549463512
0,68,3,1,1.1003764750924347
0,68,2,2,1.0274941574307783
0,69,3,1,1.3154857542931189
0,69,0,0,1.2485580584993687
0,69,1,3,0.9818185235060766
0,69,2,2,0.6607917330674312
0,70,0,3,1.2146974553735246
0,70,3,0,1.1017721800575728
0,70,1,2,0.9303085712441019
0,70,2,1,0.8002996170770035
0,71,0,1,1.3257847279114277
0,71,3,3,1.2780918313876244
0,71,1,2,1.0419352688988377
0,71,2,0,0.8377456073571571
0,72,2,2,1.264102027979808
0,72,3,1,1.2065659411272778
0,72,0,3,1.200748866404282
0,72,1,0,0.9245093063783094
0,73,3,3,1.3731151453050856
0,73,0,1,1.237038504788938
0,73,1,2,0.9051925439034049
0,73,2,0,0.870237942101067
0,74,3,2,1.4175398558432817
0,74,2,1,1.2362348082507943
0,74,0,0,0.9410097217984779
0,74,1,3,0.7898441168757686
0,75,0,0,1.3224802895252443
0,75,3,3,1.2780918313876244
0,75,1,2,1.0419352688988377
0,75,2,1,0.8375657774793319
0,76,2,2,1.2980173385118792
0,76,0,0,1.27345587940198
0,76,3,3,1.187641910767276
0,76,1,1,1.1329888576537908
0,77,3,0,1.3154857542931189
0,77,0,2,1.2509882676729804
0,77,1,3,0.9818185235060766
0,77,2,1,0.6610371272841564
0,78,2,2,1.2178590022571147
0,78,3,0,1.197515208765277
0,78,1,3,1.0259280355571416
0,78,0,1,0.8150986211836758
0,79,2,2,1.2197372745669581
0,79,3,0,1.197515208765277
0,79,1,1,1.0259168335516373
0,79,0,3,0.8171301304696498
0,80,2,3,1.2982098132198152
0,80,0,0,1.27345587940198
0,80,3,2,1.18485829689104
0,80,1,1,1.1329888576537908
0,81,2,0,1.2948779684548062
0,81,0,1,1.2758732830724786
0,81,3,3,1.187641910767276
0,81,1,2,1.1331166925004346
0,82,1,2,1.2673106950055855
0,82,0,3,1.2376349549463512
0,82,3,0,1.100304344588819
0,82,2,1,1.0274941574307783
0,83,1,0,1.2650583049248945
0,83,0,3,1.2338987715154182
0,83,3,1,1.1003764750924347
0,83,2,2,0.8912045788920248
0,84,0,1,1.2901893473131874
0,84,3,0,1.1702554523699669
0,84,2,2,1.0193026392196596
0,84,1,3,0.8178680423259411
0,85,0,2,1.276817010439461
0,85,2,1,1.2628344792410233
0,85,3,3,1.1978053444958079
0,85,1,0,0.8104980070656449
0,86,3,2,1.2458832194736542
0,86,0,1,1.2345650363298661
0,86,1,0,1.2299801289033814
0,86,2,3,0.8693923292753186
0,87,3,1,1.2394652807589814
0,87,0,2,1.235011387218177
0,87,1,0,1.2299801289033814
0,87,2,3,0.8693923292753186
0,88,3,1,1.2910986191972635
0,88,2,3,1.2048567844382536
0,88,0,2,0.9356389822640732
0,88,1,0,0.9315564118957733
0,89,3,3,1.3548658084951455
0,89,0,2,1.290978043513985
0,89,2,0,1.0343546830752266
0,89,1,1,0.9014476573887352
0,90,0,3,1.28167612667459
0,90,2,2,1.2656175996506542
0,90,1,0,1.2492806328288721
0,90,3,1,1.096890255828621
0,91,2,1,1.2077227014002387
0,91,3,3,1.1984058226710044
0,91,1,2,1.0241682947524096
0,91,0,0,0.8150986211836758
0,92,2,3,1.2203996995600828
0,92,3,0,1.197515208765277
0,92,1,1,1.0259168335516373
0,92,0,2,0.8150986211836758
0,93,1,1,1.2652091666011913
0,93,0,3,1.2338987715154182
0,93,3,2,1.1003764750924347
0,93,2,0,0.8912749325765542
0,94,1,1,1.2673106950055855
0,94,0,3,1.2338987715154182
0,94,3,0,1.100304344588819
0,94,2,2,0.8912045788920248
0,95,0,2,1.292720733960719
0,95,3,1,1.1730564200101665
0,95,2,3,1.0193026392196596
0,95,1,0,0.8180955660428754
0,96,3,1,1.354331670598766
0,96,0,0,1.288522669960156
0,96,2,3,1.0368985266421813
0,96,1,2,0.9014918569392829
0,97,2,3,1.2982098132198152
0,97,0,2,1.2784512541200042
0,97,3,1,1.1847417260860027
0,97,1,0,1.1328613030701793
0,98,2,2,1.264102027979808
0,98,3,0,1.2032890312998517
0,98,0,3,1.200748866404282
0,98,1,1,0.9262809318370813
0,99,3,0,1.353799271654405
0,99,0,3,1.2958958000232055
0,99,2,2,1.0368985266421813
0,99,1,1,0.901536014904282
0,100,3,0,1.353799271654405
0,100,0,3,1.2958958000232055
0,100,2,1,1.034375725740304
0,100,1,2,0.9031937921053855
0,101,3,1,1.354065254172686
0,101,0,3,1.2958958000232055
0,101,2,2,1.0368985266421813
0,101,1,0,0.8997930864650825
0,102,2,2,1.2197372745669581
0,102,3,1,1.1978957036168136
0,102,1,0,1.024157866712851
0,102,0,3,0.8171301304696498
0,103,2,3,1.2203996995600828
0,103,3,2,1.1978957036168136
0,103,1,1,1.024157866712851
0,103,0,0,0.8150986211836758
0,104,2,3,1.2982098132198152
0,104,0,1,1.278292977516128
0,104,3,2,1.18485829689104
0,104,1,0,1.1328613030701793
0,105,2,2,1.2980173385118792
0,105,0,3,1.2808746890417797
0,105,3,1,1.1847417260860027
0,105,1,0,1.1328613030701793
0,106,2,1,1.2978251101902096
0,106,0,2,1.2807149627273997
0,106,3,3,1.187641910767276
0,106,1,0,1.1328613030701793
0,107,2,1,1.2562701653890194
0,107,3,2,1.239297696055992
0,107,1,0,0.9604848323569722
0,107,0,3,0.6926867825331161
0,108,2,3,1.2616490790367723
0,108,3,2,1.245710528363503
0,108,1,1,0.9604848323569722
0,108,0,0,0.686677261140671
0,109,2,2,1.2980173385118792
0,109,0,1,1.278292977516128
0,109,3,3,1.187641910767276
0,109,1,0,1.1328613030701793
0,110,0,2,1.2792454156633537
0,110,2,3,1.2657917885544392
0,110,1,0,1.2492806328288721
0,110,3,1,1.096890255828621
0,111,3,2,1.3545985217624243
0,111,0,1,1.290978043513985
0,111,2,3,1.0368985266421813
0,111,1,0,0.8997930864650825
0,112,2,0,1.2719699265355369
0,112,3,2,1.2184479180664973
0,112,1,3,1.2079034532024888
0,112,0,1,0.8907701574333388
0,113,3,0,1.2361039108584748
0,113,0,2,1.235011387218177
0,113,1,1,1.232443069163453
0,113,2,3,0.8693923292753186
0,114,1,3,1.2674629569714975
0,114,0,2,1.235229548904567
0,114,3,0,1.100304344588819
0,114,2,1,1.0274941574307783
0,115,3,3,1.3548658084951455
0,115,0,1,1.290978043513985
0,115,2,2,1.03687589556189
0,115,1,0,0.8997930864650825
0,116,0,0,1.0756532134261947
0,116,3,1,1.0
0,116,1,2,1.0
1,2,3,1,1.3473874296997623
1,2,2,2,1.2142466493277604
1,2,0,3,1.1122742725480848
1,2,1,0,1.0911216137323072
1,3,3,3,1.5257657885717952
1,3,1,0,1.1866891646443902
1,3,2,1,1.1592780441474873
1,3,0,2,0.7853777779315838
1,4,3,1,1.271011681180727
1,4,2,2,1.22605912575752
1,4,1,0,1.1179022978530673
1,4,0,3,0.9047385651238063
1,5,3,0,1.342637273996663
1,5,2,2,1.2669125368763243
1,5,1,1,1.1801466484565313
1,5,0,3,1.0562745680344958
1,6,2,2,1.2920988656436905
1,6,0,1,1.199100810369486
1,6,1,0,1.1599633874785213
1,6,3,3,0.9142147333968497
1,7,3,0,1.2423948056364944
1,7,2,1,1.2207385671843907
1,7,0,3,1.1718077162731337
1,7,1,2,1.1040206597705844
1,8,3,1,1.3082459003671547
1,8,0,0,1.1839456855994277
1,8,1,2,1.1817745952572523
1,8,2,3,1.1502602334107925
1,9,3,3,1.3120122533857277
1,9,0,1,1.1840293129222357
1,9,1,2,1.1793376356307625
1,9,2,0,1.147620413059524
1,10,3,2,1.350877726120242
1,10,2,3,1.214367193129628
1,10,0,1,1.1103025691020665
1,10,1,0,1.0911216137323072
1,11,3,3,1.3107685949869101
1,11,1,0,1.2986537455907354
1,11,2,1,1.2312128624837322
1,11,0,2,0.7483435237544025
1,12,3,2,1.2767310042471118
1,12,2,1,1.2435502301731751
1,12,1,3,1.1211049851531887
1,12,0,0,1.0206761943204137
1,13,3,2,1.3378476996572148
1,13,1,0,1.2243957407227135
1,13,0,1,1.1311161266628535
1,13,2,3,0.9434820350965045
1,14,3,0,1.2264605129802229
1,14,2,3,1.1738867422952382
1,14,0,1,1.14712055665309
1,14,1,2,0.9972216645741886
1,15,3,3,1.4803339051655982
1,15,1,2,1.038588799172619
1,15,0,1,1.0
1,15,2,0,1.0
1,16,3,1,1.2767310042471118
1,16,2,3,1.2461198199209351
1,16,1,0,1.1208810801562399
1,16,0,2,1.022576957739934
1,17,3,0,1.2300149983821569
1,17,0,2,1.2237142887852694
1,17,1,3,1.2025659003835782
1,17,2,1,1.1561633293226063
1,18,1,0,1.3077763552783943
1,18,2,1,1.2787688251395586
1,18,3,2,1.2475267641187675
1,18,0,3,1.2338889940540363
1,19,3,0,1.2300149983821569
1,19,0,1,1.2217066468291067
1,19,1,3,1.2025659003835782
1,19,2,2,1.156249125549989
1,20,1,0,1.2916664933349984
1,20,3,1,1.2916448607091304
1,20,2,2,1.107068355557458
1,20,0,3,1.0289857721545834
1,21,3,0,1.3633542859404923
1,21,1,1,1.2909492271082448
1,21,2,3,1.228859996442824
1,21,0,2,1.0692595393244488
1,22,3,2,1.3910315103250956
1,22,2,3,1.221959077286457
1,22,1,1,1.0468554233518892
1,22,0,0,0.9158765424788857
1,23,2,3,1.234944743357314
1,23,3,0,1.0
1,23,0,2,1.0
1,23,1,1,1.0
1,24,3,0,1.3792212424493477
1,24,2,3,1.2292805545512175
1,24,0,2,1.1247098945615641
1,24,1,1,0.7622131688067246
1,25,3,3,1.2809774687468425
1,25,0,2,1.214139334821209
1,25,2,0,1.21196907506931
1,25,1,1,1.1495864892899759
1,26,3,1,1.333887279235478
1,26,1,0,1.2825720178939666
1,26,2,2,1.255088446786363
1,26,0,3,1.035270539539697
1,27,3,0,1.4277648921478514
1,27,1,2,1.214264665389868
1,27,0,1,1.168657130833971
1,27,2,3,0.9278955377133336
1,28,3,2,1.3246627603223435
1,28,0,3,1.2323233731635344
1,28,1,1,1.0195335577684868
1,28,2,0,0.8161322802802846
1,29,1,2,1.2631072072974465
1,29,0,1,1.231017492255254
1,29,3,3,1.144440060502986
1,29,2,0,0.945864258942269
1,30,3,2,1.2882253095471679
1,30,2,3,1.2611807190918116
1,30,0,1,1.1986690301288567
1,30,1,0,0.9905493572128626
1,31,3,2,1.277784887379166
1,31,2,0,1.2548676335953812
1,31,0,1,1.0019437355072291
1,31,1,3,0.8700034934301655
1,32,1,0,1.3095927525275055
1,32,2,1,1.2362393696004055
1,32,3,3,1.1690492721880696
1,32,0,2,1.0134812232167139
1,33,3,0,1.3158043569080276
1,33,1,3,1.2927701062753185
1,33,2,1,1.2218424374898227
1,33,0,2,1.0057389821055016
1,34,2,2,1.2916398914680576
1,34,1,0,1.155096129664545
1,34,0,3,0.9943582285671839
1,34,3,1,0.7993923128552497
1,35,3,1,1.3080283970325206
1,35,2,3,1.121673052888385
1,35,0,0,1.0768967372899667
1,35,1,2,0.9011547711901201
1,36,3,0,1.2996612531203717
1,36,1,2,1.218322724939927
1,36,2,1,1.1580239979235503
1,36,0,3,0.7713617663811588
1,37,3,1,1.4803339051655982
1,37,1,0,1.0339533275595865
1,37,2,3,1.0
1,37,0,2,0.9981566814702086
1,38,3,1,1.323419632656624
1,38,2,0,1.3008251867668252
1,38,1,3,1.0
1,38,0,2,0.9961087355151246
1,39,3,0,1.332712509231953
1,39,1,3,1.3039492901283198
1,39,0,1,1.100570136184892
1,39,2,2,0.8315473000682699
1,40,3,2,1.2520035634456435
1,40,1,0,1.2065042779609878
1,40,0,1,1.1974817175510262
1,40,2,3,1.0022701490794543
1,41,3,1,1.325890623581136
1,41,2,3,1.3132401906939837
1,41,1,2,1.0
1,41,0,0,0.9961163123168648
1,42,3,0,1.3616247274501059
1,42,1,2,1.2659149417138118
1,42,2,1,1.2431057102324736
1,42,0,3,1.1217516818768096
1,43,3,1,1.2996612531203717
1,43,1,2,1.218322724939927
1,43,2,3,1.1603993257432126
1,43,0,0,0.771479580454385
1,44,3,3,1.2520035634456435
1,44,1,1,1.2088299339347144
1,44,0,0,1.197389095470247
1,44,2,2,1.0022701490794543
1,45,2,0,1.29191189343515
1,45,0,3,1.2028203416727048
1,45,1,1,1.1600649498250541
1,45,3,2,0.9143229640275599
1,46,1,1,1.258392033853484
1,46,0,0,1.2290264680783787
1,46,3,3,1.144440060502986
1,46,2,2,0.9457725294562365
1,47,3,1,1.3636395106298367
1,47,1,3,1.2964286266901939
1,47,2,0,1.2285201359183462
1,47,0,2,1.0692251434190827
1,48,3,1,1.3241606879095225
1,48,0,3,1.2323233731635344
1,48,1,0,1.0195229843360005
1,48,2,2,0.8179270105654991
1,49,1,2,1.2881494128939837
1,49,3,0,1.2793250284182105
1,49,2,3,1.2082340815984074
1,49,0,1,0.88569651484356
1,50,3,1,1.525140127980571
1,50,1,0,1.1866891646443902
1,50,2,3,1.1612959979679676
1,50,0,2,0.7854766123669437
1,51,3,3,1.5046509561933656
1,51,0,1,1.2085712090952334
1,51,1,0,1.1846707576979745
1,51,2,2,0.8218470873720995
1,52,2,2,1.2364660715211155
1,52,3,0,1.2273504463990135
1,52,1,3,1.2118202007052756
1,52,0,1,0.7934400373084013
1,53,3,0,1.3091440231351874
1,53,2,2,1.2401538788256534
1,53,0,1,0.9959104299742911
1,53,1,3,0.8837656491295005
1,54,3,3,1.3618743574822985
1,54,1,0,1.2656165714671275
1,54,2,2,1.2432536905610674
1,54,0,1,1.1217516818768096
1,55,3,1,1.2776163931793292
1,55,2,2,1.260002982663431
1,55,0,0,1.0019427889098964
1,55,1,3,0.8700034934301655
1,56,3,1,1.3431366116564551
1,56,2,0,1.266624247478805
1,56,1,3,1.1802561428995941
1,56,0,2,1.0562472230578834
1,57,1,0,1.3024462273488508
1,57,0,3,1.229687502865308
1,57,2,2,1.2213663961833185
1,57,3,1,0.6642135320558882
1,58,3,3,1.2884028746540874
1,58,2,1,1.256115821362486
1,58,0,2,1.198769115604391
1,58,1,0,0.9905493572128626
1,59,3,1,1.2960319263558806
1,59,2,2,1.257844346311346
1,59,1,3,1.17922371342947
1,59,0,0,0.9781284878177183
1,60,3,3,1.3579476999008127
1,60,2,1,1.0214419991256956
1,60,1,2,1.0
1,60,0,0,0.9960092879221442
1,61,3,2,1.3071201854573884
1,61,2,3,1.2886524785485973
1,61,0,1,1.2278432811561946
1,61,1,0,1.1095413412452255
1,62,1,0,1.1144038414323616
1,62,2,3,1.0
1,62,0,1,1.0
1,62,3,2,0.8011628608716507
1,63,2,0,1.235883223848079
1,63,3,3,1.2341344074058065
1,63,1,1,1.211688632072831
1,63,0,2,0.7918688771217455
1,64,0,3,1.1598801620304293
1,64,2,1,1.150397384447039
1,64,1,2,0.9922253871857285
1,64,3,0,0.6813220741614611
1,65,3,2,1.3113808808213445
1,65,2,0,1.1167277471709092
1,65,0,3,1.077082192926134
1,65,1,1,0.894450408335473
1,66,1,0,1.1144038414323616
1,66,2,3,1.0
1,66,0,2,1.0
1,66,3,1,0.7989743372825895
1,67,3,0,1.3792212424493477
1,67,2,1,1.2270385893582298
1,67,0,2,1.1287252251395425
1,67,1,3,0.7618881108692548
1,68,3,3,1.3375104650503185
1,68,1,1,1.2827405829202105
1,68,2,0,1.2522878608027956
1,68,0,2,1.0317159901570323
1,69,0,0,1.1554356902382577
1,69,2,1,1.150397384447039
1,69,1,3,0.992217970461256
1,69,3,2,0.6843919223640583
1,70,3,1,1.3101491942914902
1,70,1,2,1.3019790272710015
1,70,2,3,1.233752630580193
1,70,0,0,0.7470689772832375
1,71,3,1,1.4285831456657099
1,71,1,3,1.2167078098568487
1,71,0,2,1.1706192652213059
1,71,2,0,0.9239739326160537
1,72,1,1,1.3081478704429093
1,72,2,2,1.2789274860288504
1,72,3,3,1.2475267641187675
1,72,0,0,1.2278432811561946
1,73,3,0,1.3049607064360662
1,73,0,2,1.1879157451000226
1,73,1,1,1.1814696912654405
1,73,2,3,1.1502602334107925
1,74,1,3,1.2883203423816774
1,74,3,0,1.2793250284182105
1,74,2,2,1.2055750472590565
1,74,0,1,0.88569651484356
1,75,3,0,1.4277648921478514
1,75,1,3,1.2167078098568487
1,75,0,2,1.1706192652213059
1,75,2,1,0.925951185354543
1,76,3,0,1.3078063289538346
1,76,2,2,1.119267331486134
1,76,0,3,1.077082192926134
1,76,1,1,0.8990331065601674
1,77,0,2,1.155518871371831
1,77,2,0,1.150397384447039
1,77,1,3,0.992217970461256
1,77,3,1,0.6813220741614611
1,78,3,2,1.329653588304037
1,78,2,1,1.3008251867668252
1,78,1,3,1.0
1,78,0,0,0.9961163123168648
1,79,3,2,1.3261043610998322
1,79,2,3,1.3132401906939837
1,79,1,1,1.0
1,79,0,0,0.9961163123168648
1,80,3,0,1.3078063289538346
1,80,2,3,1.121673052888385
1,80,0,2,1.0770450276566113
1,80,1,1,0.8990331065601674
1,81,3,1,1.3109315361329654
1,81,2,0,1.1167277471709092
1,81,0,3,1.077082192926134
1,81,1,2,0.8989172034757168
1,82,3,3,1.3375104650503185
1,82,1,0,1.2825720178939666
1,82,2,2,1.2549281133412544
1,82,0,1,1.0317159901570323
1,83,3,2,1.3370238476618315
1,83,1,1,1.2827405829202105
1,83,2,0,1.2522878608027956
1,83,0,3,1.035270539539697
1,84,2,3,1.2948038398521422
1,84,0,2,1.2028203416727048
1,84,1,1,1.1600649498250541
1,84,3,0,0.9144308514230454
1,85,3,2,1.3122838471421336
1,85,2,0,1.2377691162641176
1,85,0,3,1.0
1,85,1,1,0.8839090890004423
1,86,2,0,1.235883223848079
1,86,3,2,1.2341344074058065
1,86,1,3,1.2118202007052756
1,86,0,1,0.7902086150723071
1,87,2,0,1.235883223848079
1,87,3,1,1.2306541464423983
1,87,1,3,1.2118202007052756
1,87,0,2,0.7933491163021894
1,88,3,1,1.4792717886467805
1,88,1,2,1.038588799172619
1,88,0,3,1.0
1,88,2,0,1.0
1,89,3,2,1.357421716298403
1,89,2,3,1.0286399848614256
1,89,1,1,1.0
1,89,0,0,0.9960092879221442
1,90,3,3,1.3127374793878306
1,90,2,1,1.2401538788256534
1,90,0,0,0.9959146602608072
1,90,1,2,0.883837413847323
1,91,3,1,1.323419632656624
1,91,2,0,1.3008251867668252
1,91,0,3,1.0
1,91,1,2,1.0
1,92,3,3,1.3298707223963
1,92,2,2,1.3008251867668252
1,92,1,1,1.0
1,92,0,0,0.9961163123168648
1,93,3,0,1.333887279235478
1,93,1,2,1.2827405829202105
1,93,2,1,1.2524464402858704
1,93,0,3,1.035270539539697
1,94,3,2,1.3370238476618315
1,94,1,0,1.2825720178939666
1,94,2,1,1.2549281133412544
1,94,0,3,1.035270539539697
1,95,2,0,1.29191189343515
1,95,0,3,1.2028203416727048
1,95,1,2,1.1601666448702765
