"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133"
"11",0.615384615384615,0.807692307692308,0.307692307692308,0.269230769230769,0.461538461538462,0.269230769230769,0.423076923076923,0.769230769230769,0.269230769230769,0.346153846153846,0,0.307692307692308,0.307692307692308,0.269230769230769,0.538461538461538,0.730769230769231,0.692307692307692,0.576923076923077,0.769230769230769,0.615384615384615,0.692307692307692,0.653846153846154,0.692307692307692,0.692307692307692,0.576923076923077,0.84,0.76,0.76,0.64,0.12,0.56,0.6,0.6,0.56,0.48,0.52,0.6,0.52,0.6,0.52,0.32,0.52,0.56,0.52,0.44,0.4,0.12,0.08,0.56,0.6,0.56,0.56,0.68,0.28,0.4,0.16,0.6,0.64,0.48,0.6,0.4,0.56,0.24,0.64,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.04,0.08,0.08,0.08,0,0.08,0.16,0.12,0.08,0.08,0.08,0.08,0.08,0.48,0,0.04,0.08,0.2,0.08,0.08,0.08,0.08,0.08,0.08,0.04,0.08,0.08,0.12,0.08,0.12,0.08,0.16,0.08,0.28,0.12,0.52,0.28,0.24,0.08,0.08,0.12,0.12,0.08,0.12,0.04,0.08,0.08,0.08,0.08,0.08,0.08,0.04,0.08,0.12,0.08,0.08,0,0.04,0.08,0.08,0.08,0.08
"12",0.192307692307692,0.346153846153846,0.730769230769231,0.576923076923077,0.5,0.769230769230769,0.730769230769231,0.538461538461538,0.615384615384615,0.615384615384615,0.307692307692308,0,0.730769230769231,0.0769230769230769,0.115384615384615,0.230769230769231,0.153846153846154,0.384615384615385,0.153846153846154,0.269230769230769,0.192307692307692,0.230769230769231,0.153846153846154,0.192307692307692,0.230769230769231,0.16,0.24,0.4,0.28,0.04,0.2,0.12,0.12,0.08,0.04,0.16,0.08,0.08,0,0.08,0.04,0.08,0.04,0.08,0.04,0.16,0.04,0.04,0.04,0.08,0.12,0.2,0.2,0.04,0.04,0.08,0.08,0.08,0.16,0.08,0.16,0.12,0.04,0.12,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0,0.04,0.04,0.04,0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0,0,0.12,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0,0.04,0.04,0.04,0.04,0.04,0,0,0.04,0,0,0.04,0.24,0.2,0.04,0,0.04,0.08,0.04,0.32,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.08,0.24,0.08,0.12,0.04,0,0.04,0.04,0.04,0.04
"13",0.192307692307692,0.346153846153846,0.923076923076923,0.769230769230769,0.461538461538462,0.653846153846154,0.538461538461538,0.307692307692308,0.846153846153846,0.346153846153846,0.307692307692308,0.730769230769231,0,0.0384615384615385,0.153846153846154,0.115384615384615,0.115384615384615,0.115384615384615,0.115384615384615,0.153846153846154,0.153846153846154,0.115384615384615,0.115384615384615,0.153846153846154,0.0769230769230769,0.16,0.12,0.16,0.08,0.04,0,0.04,0.04,0.04,0.04,0,0.04,0.04,0.08,0.04,0.04,0.04,0.04,0.04,0,0.2,0.04,0.04,0.04,0.04,0,0.04,0.12,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.08,0.04,0.04,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0,0.04,0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.24,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0,0.08,0.08,0.12,0.04,0.04,0,0.04,0.04,0.56,0,0.04,0.04,0.04,0.04,0.04,0.08,0,0,0,0,0.2,0,0.04,0.04,0.04,0.04,0.04
"14",0.5,0.153846153846154,0.0769230769230769,0.153846153846154,0.269230769230769,0.115384615384615,0.269230769230769,0.192307692307692,0.0769230769230769,0.346153846153846,0.269230769230769,0.0769230769230769,0.0384615384615385,0,0.576923076923077,0.346153846153846,0.269230769230769,0.230769230769231,0.307692307692308,0.153846153846154,0.269230769230769,0.269230769230769,0.346153846153846,0.269230769230769,0.192307692307692,0.32,0.32,0.2,0.2,0.48,0.2,0.24,0.24,0.16,0.44,0.16,0.36,0.52,0.24,0.52,0.36,0.52,0.48,0.36,0.28,0.44,0.44,0.44,0.4,0.28,0.2,0.36,0.16,0.52,0.2,0.32,0.44,0.36,0.44,0.44,0.32,0.48,0.52,0.32,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.36,0.4,0.4,0.4,0.32,0.4,0.12,0.36,0.4,0.4,0.4,0.4,0.4,0.16,0.32,0.36,0.16,0.28,0.4,0.4,0.4,0.4,0.4,0.4,0.32,0.4,0.4,0.36,0.4,0.64,0.52,0.68,0.44,0.68,0.72,0.6,0.36,0.4,0.52,0.56,0.6,0.4,0.4,0.28,0.36,0.4,0.4,0.4,0.4,0.4,0.48,0.36,0.44,0.12,0.36,0.28,0.32,0.36,0.4,0.4,0.4,0.4
"15",0.384615384615385,0.5,0.153846153846154,0.0769230769230769,0.230769230769231,0.0769230769230769,0.153846153846154,0.461538461538462,0.115384615384615,0.115384615384615,0.538461538461538,0.115384615384615,0.153846153846154,0.576923076923077,0,0.653846153846154,0.576923076923077,0.346153846153846,0.615384615384615,0.384615384615385,0.576923076923077,0.576923076923077,0.615384615384615,0.576923076923077,0.5,0.64,0.64,0.52,0.52,0.36,0.48,0.52,0.52,0.44,0.76,0.48,0.68,0.72,0.48,0.72,0.6,0.72,0.64,0.64,0.6,0.44,0.36,0.32,0.68,0.56,0.48,0.48,0.44,0.52,0.44,0.28,0.64,0.56,0.4,0.64,0.24,0.6,0.48,0.52,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.28,0.32,0.32,0.32,0.24,0.32,0.32,0.28,0.32,0.32,0.32,0.32,0.32,0.4,0.24,0.28,0.12,0.2,0.32,0.32,0.32,0.32,0.32,0.32,0.28,0.32,0.32,0.28,0.32,0.32,0.28,0.36,0.32,0.48,0.32,0.4,0.16,0.12,0.32,0.28,0.24,0.32,0.32,0.12,0.28,0.32,0.32,0.32,0.32,0.32,0.2,0.28,0.28,0.04,0.24,0.04,0.24,0.28,0.32,0.32,0.32,0.32
"16",0.384615384615385,0.615384615384615,0.115384615384615,0.0769230769230769,0.230769230769231,0.153846153846154,0.230769230769231,0.615384615384615,0.0769230769230769,0.230769230769231,0.730769230769231,0.230769230769231,0.115384615384615,0.346153846153846,0.653846153846154,0,0.807692307692308,0.615384615384615,0.884615384615385,0.576923076923077,0.884615384615385,0.923076923076923,0.807692307692308,0.884615384615385,0.846153846153846,0.88,1,0.84,0.88,0.16,0.8,0.76,0.76,0.72,0.6,0.76,0.72,0.64,0.64,0.64,0.32,0.64,0.68,0.64,0.56,0.36,0.12,0.08,0.68,0.72,0.72,0.8,0.68,0.4,0.44,0.2,0.72,0.72,0.72,0.72,0.52,0.68,0.36,0.8,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.04,0.08,0.08,0.08,0,0.08,0.2,0.12,0.08,0.08,0.08,0.08,0.08,0.48,0,0.04,0.04,0.2,0.08,0.08,0.08,0.08,0.08,0.08,0.04,0.08,0.08,0.12,0.08,0.08,0.04,0.12,0.08,0.24,0.08,0.48,0.28,0.24,0.12,0.04,0.08,0.16,0.08,0.04,0.04,0.08,0.08,0.08,0.08,0.08,0.04,0.04,0.04,0.24,0.04,0,0,0.04,0.08,0.08,0.08,0.08
"17",0.461538461538462,0.730769230769231,0.153846153846154,0.153846153846154,0.423076923076923,0.153846153846154,0.230769230769231,0.615384615384615,0.153846153846154,0.153846153846154,0.692307692307692,0.153846153846154,0.115384615384615,0.269230769230769,0.576923076923077,0.807692307692308,0,0.538461538461538,0.923076923076923,0.5,0.769230769230769,0.730769230769231,0.923076923076923,0.769230769230769,0.730769230769231,0.84,0.8,0.76,0.72,0.08,0.64,0.6,0.6,0.72,0.48,0.64,0.6,0.52,0.68,0.52,0.24,0.52,0.56,0.52,0.52,0.32,0.04,0,0.56,0.6,0.6,0.6,0.52,0.28,0.36,0.08,0.6,0.64,0.52,0.6,0.4,0.56,0.24,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.36,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.12,0,0.24,0.16,0.48,0.36,0.32,0.04,0.04,0.2,0.12,0,0,0,0,0,0,0,0,0.04,0,0,0.16,0,0,0.04,0,0,0,0,0
"18",0.461538461538462,0.576923076923077,0.153846153846154,0.115384615384615,0.269230769230769,0.307692307692308,0.307692307692308,0.692307692307692,0.115384615384615,0.538461538461538,0.576923076923077,0.384615384615385,0.115384615384615,0.230769230769231,0.346153846153846,0.615384615384615,0.538461538461538,0,0.538461538461538,0.730769230769231,0.653846153846154,0.692307692307692,0.538461538461538,0.653846153846154,0.692307692307692,0.52,0.64,0.8,0.76,0.2,0.76,0.64,0.64,0.64,0.4,0.72,0.56,0.56,0.52,0.52,0.28,0.52,0.64,0.52,0.48,0.24,0.16,0.12,0.52,0.6,0.64,0.84,0.72,0.32,0.4,0.16,0.6,0.64,0.6,0.6,0.52,0.64,0.28,0.72,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.08,0.12,0.12,0.12,0.08,0.12,0.2,0.12,0.12,0.12,0.12,0.12,0.12,0.4,0.08,0.08,0.04,0.2,0.12,0.12,0.12,0.12,0.12,0.12,0.04,0.12,0.12,0.12,0.12,0.12,0.08,0.08,0.12,0.16,0.08,0.28,0.24,0.16,0.16,0.08,0.12,0.24,0.12,0.08,0.16,0.12,0.12,0.12,0.12,0.12,0.12,0.16,0.16,0.44,0.16,0.08,0.08,0.08,0.12,0.12,0.12,0.12
"19",0.384615384615385,0.730769230769231,0.115384615384615,0.153846153846154,0.346153846153846,0.115384615384615,0.230769230769231,0.615384615384615,0.153846153846154,0.153846153846154,0.769230769230769,0.153846153846154,0.115384615384615,0.307692307692308,0.615384615384615,0.884615384615385,0.923076923076923,0.538461538461538,0,0.5,0.846153846153846,0.807692307692308,0.923076923076923,0.846153846153846,0.769230769230769,0.92,0.88,0.76,0.8,0.12,0.72,0.68,0.68,0.76,0.56,0.68,0.68,0.6,0.68,0.6,0.28,0.6,0.64,0.6,0.56,0.32,0.08,0.04,0.64,0.68,0.68,0.68,0.6,0.36,0.4,0.16,0.68,0.72,0.6,0.68,0.48,0.64,0.32,0.76,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0,0.04,0.04,0.04,0,0.04,0.16,0.08,0.04,0.04,0.04,0.04,0.04,0.44,0,0,0,0.16,0.04,0.04,0.04,0.04,0.04,0.04,0,0.04,0.04,0.08,0.04,0.04,0,0.08,0.04,0.2,0.12,0.48,0.28,0.24,0.08,0,0.12,0.12,0.04,0,0.04,0.04,0.04,0.04,0.04,0.04,0,0.04,0.04,0.16,0.04,0,0,0,0.04,0.04,0.04,0.04
"20",0.423076923076923,0.576923076923077,0.192307692307692,0.115384615384615,0.230769230769231,0.192307692307692,0.192307692307692,0.538461538461538,0.115384615384615,0.307692307692308,0.615384615384615,0.269230769230769,0.153846153846154,0.153846153846154,0.384615384615385,0.576923076923077,0.5,0.730769230769231,0.5,0,0.653846153846154,0.653846153846154,0.5,0.653846153846154,0.576923076923077,0.6,0.6,0.68,0.64,0.2,0.72,0.84,0.84,0.68,0.48,0.6,0.64,0.52,0.68,0.48,0.32,0.48,0.6,0.72,0.6,0.44,0.16,0.12,0.6,0.8,0.8,0.64,0.92,0.24,0.6,0.2,0.56,0.64,0.48,0.56,0.44,0.52,0.28,0.64,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.08,0.12,0.12,0.12,0.04,0.12,0.36,0.12,0.12,0.12,0.12,0.12,0.12,0.52,0.04,0.08,0.08,0.2,0.12,0.12,0.12,0.12,0.12,0.12,0.08,0.12,0.12,0.12,0.12,0.12,0.08,0.08,0.12,0.12,0,0.24,0.04,0.04,0.16,0.08,0.04,0.24,0.12,0.04,0.08,0.12,0.12,0.12,0.12,0.12,0.12,0.08,0.08,0.28,0.08,0.04,0.04,0.08,0.12,0.12,0.12,0.12
"21",0.307692307692308,0.576923076923077,0.153846153846154,0.115384615384615,0.192307692307692,0.115384615384615,0.115384615384615,0.5,0.115384615384615,0.192307692307692,0.692307692307692,0.192307692307692,0.153846153846154,0.269230769230769,0.576923076923077,0.884615384615385,0.769230769230769,0.653846153846154,0.846153846153846,0.653846153846154,0,0.961538461538462,0.769230769230769,1,0.884615384615385,0.84,0.88,0.72,0.92,0.16,0.84,0.84,0.84,0.84,0.6,0.8,0.76,0.68,0.76,0.64,0.32,0.64,0.76,0.72,0.64,0.28,0.12,0.08,0.72,0.8,0.8,0.84,0.76,0.4,0.52,0.2,0.72,0.8,0.68,0.72,0.56,0.68,0.36,0.88,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.04,0.08,0.08,0.08,0,0.08,0.2,0.12,0.08,0.08,0.08,0.08,0.08,0.48,0,0.04,0.04,0.2,0.08,0.08,0.08,0.08,0.08,0.08,0.04,0.08,0.08,0.12,0.08,0.08,0.04,0.04,0.08,0.16,0,0.4,0.16,0.12,0.12,0.04,0,0.16,0.08,0.04,0.04,0.08,0.08,0.08,0.08,0.08,0.04,0.04,0.04,0.24,0.04,0,0,0.04,0.08,0.08,0.08,0.08
"22",0.307692307692308,0.538461538461538,0.115384615384615,0.0769230769230769,0.153846153846154,0.153846153846154,0.153846153846154,0.538461538461538,0.0769230769230769,0.230769230769231,0.653846153846154,0.230769230769231,0.115384615384615,0.269230769230769,0.576923076923077,0.923076923076923,0.730769230769231,0.692307692307692,0.807692307692308,0.653846153846154,0.961538461538462,0,0.730769230769231,0.961538461538462,0.923076923076923,0.8,0.92,0.76,0.96,0.16,0.88,0.84,0.84,0.8,0.6,0.84,0.76,0.68,0.72,0.64,0.32,0.64,0.76,0.72,0.64,0.28,0.12,0.08,0.72,0.8,0.8,0.88,0.76,0.4,0.52,0.2,0.72,0.76,0.72,0.72,0.52,0.68,0.36,0.84,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.04,0.08,0.08,0.08,0,0.08,0.2,0.12,0.08,0.08,0.08,0.08,0.08,0.48,0,0.04,0.04,0.2,0.08,0.08,0.08,0.08,0.08,0.08,0.04,0.08,0.08,0.12,0.08,0.08,0.04,0.04,0.08,0.16,0,0.4,0.2,0.16,0.12,0.04,0,0.16,0.08,0.04,0.04,0.08,0.08,0.08,0.08,0.08,0.04,0.04,0.04,0.28,0.04,0,0,0.04,0.08,0.08,0.08,0.08
