5,4,0,19,22,22,22,22,22,35,22,5,23,22,36,22,1,52,22,0,0,76,33,22,0,15,0,22,114,22,0,1,78,1,22,55,115,94,20,92,12,22,0,12,0,22,0,0,21,0,22,4,22,14,20,0,0,22,22,35,22,0,22,22,18,22,16,22,1,0,89,16,22,18,22,22,22,0,15,56,22,20,22,22,22,22,22,25,0,93,63,6,10,0,1,22,94,90,22,95,61,101,0,0,22,23,16,18,31,22,6,22,103,22,29,22,7,34,0,28,18,22,22,19,23,22,16,20,22,22,0,21,22,116,10,22,22,22,22,68,0,22,8,0,0,24,22,22,26,34,22,22,22,22,22,1,8,105,34,26,4,22,22,0,93,0,1,22,4,22,1,25,22,21,22,0,77,102,0,7,114,22,97,89,0,11,94,23,93,0,90,114,22,94,22,9,55,115,0,94,0,27,2,88,0,13,0,62,0,1,0,14,36,3,94,94,99,25,62,65,20,93,0,0,63,106,19,1,22,61,0,12,88,99,23,8,0,94,115,50,93,0,22,1,7,40,0,116,9,14,94,0,0,27,94,70,41,0,0,22,20,94,1,9,0,0,0,14,22,6,1,0,0,60,0,18,0,48,0,94,22,0,0,0,5,0,21,89,15,5,0,1,7,116,0,22,0,109,22,35,63,31,94,63,1,0,24,22,83,7,22,25,0,22,93,94,88,25,40,22,88,0,111,23,7,59,0,0,0,0,0,0,5,13,6,87,36,94,115,79,6,0,88,28,1,0,0,86,55,1,107,22,95,1,22,22,88,23,102,0,94,12,25,0,115,0,22,98,0,25,28,22,0,1,72,0,22,22,22,94,25,23,0,59,14,22,0,2,5,92,22,63,6,0,0,31,22,0,2,0,22,64,26,0,0,0,0,22,94,25,0,26,0,93,0,94,1,5,93,94,0,22,1,1,0,22,22,16,94,12,1,44,22,74,116,93,22,16,23,22,1,3,1,22,26,22,10,23,22,22,94,0,22,3,61,22,28,20,0,22,22,75,5,64,0,25,5,0,1,21,1,1,96,23,89,22,94,13,1,0,52,24,0,39,89,13,0,93,4,19,0,3,0,56,0,34,0,9,94,0
2,42,50,17,8,6,8,3,4,69,18,33,7,8,73,8,43,16,6,5,0,11,24,8,13,16,9,5,9,4,3,51,12,39,5,7,9,28,1,29,17,4,1,8,15,8,3,16,34,4,7,16,6,1,5,23,30,4,8,48,6,89,4,1,11,7,7,15,58,1,35,10,7,5,7,7,5,8,62,47,8,5,8,51,8,8,9,5,4,26,5,33,58,8,74,9,26,32,6,27,13,16,5,13,0,7,10,4,9,4,47,7,11,0,7,8,43,26,7,2,41,8,3,3,15,4,55,5,8,30,47,0,5,10,116,8,5,8,4,18,45,11,13,10,19,4,10,8,4,3,7,7,8,8,8,5,12,12,4,15,14,9,8,1,9,37,28,1,12,11,91,5,11,29,8,7,9,12,8,52,10,8,29,15,45,9,13,21,9,17,34,10,3,9,17,89,37,9,8,13,16,6,63,9,10,40,14,48,0,60,11,21,4,36,10,18,25,5,8,27,4,9,11,17,47,12,24,88,9,4,8,65,9,26,89,9,28,9,9,53,9,3,4,37,45,12,15,10,12,18,10,72,0,35,28,9,22,9,0,7,1,28,79,8,6,4,0,13,5,92,63,22,16,63,5,7,74,17,9,14,5,83,4,15,13,11,5,9,57,40,2,78,5,10,7,1,8,12,8,22,25,60,29,28,48,10,4,10,9,81,10,51,8,7,9,14,11,5,15,10,9,38,9,9,57,7,7,3,13,11,3,2,34,37,68,9,15,15,9,13,67,0,9,2,81,75,16,36,70,71,9,11,27,101,0,18,9,92,11,74,28,73,4,10,9,15,7,12,49,5,7,4,43,64,1,26,8,7,1,15,4,12,2,6,4,7,5,62,14,30,11,29,36,0,72,85,8,8,72,49,4,56,78,13,11,12,39,0,15,40,2,6,1,9,6,26,8,28,9,29,1,12,91,92,8,2,10,18,31,13,81,27,4,5,10,9,5,10,4,4,4,35,74,2,4,8,4,30,3,6,10,80,5,45,62,8,16,4,0,5,18,46,67,23,5,29,70,83,0,97,41,41,30,7,37,11,26,10,4,63,6,8,16,37,10,11,5,9,80,7,7,1,12,0,12,83,73,55,10,15
18,76,22,62,113,99,116,111,74,12,78,63,115,116,2,116,31,29,102,17,0,62,0,116,57,68,41,106,24,112,11,63,2,82,111,33,23,0,91,0,3,112,32,83,34,116,1,0,14,40,115,56,108,7,111,0,0,111,98,17,114,3,111,87,89,107,60,89,30,21,0,88,113,109,115,106,113,3,48,0,116,111,116,22,116,116,110,113,38,0,75,61,12,62,0,94,0,0,99,1,58,32,58,48,89,115,87,107,94,98,48,57,23,86,109,91,48,34,2,110,0,116,81,107,51,111,44,111,116,80,41,97,113,22,8,116,113,116,112,14,37,110,74,31,27,112,114,116,112,79,115,104,102,116,116,46,77,21,91,74,58,101,116,3,0,0,68,97,3,113,0,113,96,49,116,61,61,8,14,0,20,103,3,0,20,36,0,0,0,43,1,20,111,44,67,18,1,23,58,0,7,24,11,0,52,45,0,0,0,2,18,0,79,29,0,0,7,113,2,1,110,0,39,44,0,12,47,3,110,0,62,57,0,5,0,1,0,34,23,2,0,39,111,84,7,35,0,22,0,61,0,3,8,0,0,0,6,44,7,114,91,0,0,25,7,0,11,57,113,5,20,7,0,0,0,47,0,0,3,0,106,0,3,28,22,36,80,0,0,0,0,3,27,22,46,85,30,15,115,1,6,29,0,5,3,44,110,114,0,0,96,11,2,87,0,0,0,113,0,114,0,10,19,80,60,25,0,0,0,54,8,1,0,56,0,0,0,0,23,0,0,0,0,81,0,0,40,0,0,5,15,109,1,11,58,80,0,12,10,0,0,21,112,19,23,22,115,4,38,113,88,111,5,8,65,7,116,115,101,0,112,0,13,76,57,98,5,25,4,0,110,0,0,21,0,13,116,59,5,0,105,0,0,17,56,53,3,85,0,54,0,2,0,0,4,0,3,16,0,0,0,95,1,0,0,106,114,80,0,61,2,65,112,64,22,0,111,2,98,106,6,1,0,104,112,116,83,75,110,112,0,0,105,13,0,116,57,83,16,112,77,0,1,0,39,32,8,4,0,3,58,71,2,115,0,102,0,12,8,0,2,2,0,34,0,0,0,0,9,70,9,3,3,82,34,0,0,6,0,35
21,73,22,65,110,102,113,114,76,12,81,63,112,113,2,113,31,26,102,19,3,62,0,113,54,71,40,106,24,113,14,61,2,79,112,33,23,0,94,0,0,115,35,82,31,113,4,0,16,41,113,56,105,7,114,3,0,114,98,17,111,0,114,90,89,107,62,91,30,24,0,88,111,108,112,107,112,0,46,0,113,112,113,22,113,113,107,113,41,0,75,61,13,59,2,94,0,0,102,1,58,32,61,45,92,112,88,108,92,101,50,59,23,89,106,94,48,34,5,110,3,113,84,107,54,114,44,114,113,80,41,100,116,22,5,113,116,113,115,11,37,107,74,28,24,112,111,113,112,82,113,101,102,113,113,46,77,21,91,74,58,101,113,6,0,0,68,100,0,110,0,113,93,52,113,58,61,8,15,0,20,104,3,0,17,33,0,0,0,40,1,20,114,44,70,15,1,23,55,0,7,21,14,0,49,44,0,0,3,4,18,1,79,32,0,0,7,113,2,1,113,0,36,41,0,12,50,3,108,3,59,54,0,5,0,4,0,34,23,0,0,42,114,81,5,35,3,22,0,61,0,5,11,0,0,0,8,41,10,111,94,0,0,23,9,3,14,58,116,2,20,7,0,0,1,48,3,0,6,0,107,3,6,26,22,33,81,0,0,0,3,0,27,22,45,88,27,15,112,4,6,26,0,2,6,41,110,111,0,3,96,8,5,87,0,0,0,113,0,111,0,10,19,80,57,25,0,3,0,51,11,4,3,53,2,0,0,0,23,0,0,3,0,84,0,3,40,0,0,5,15,106,1,8,61,83,0,9,10,3,0,20,112,19,23,20,112,4,38,113,88,114,7,8,65,7,113,113,104,0,112,0,16,76,59,96,7,25,7,0,107,0,3,24,3,13,113,56,8,1,105,0,0,17,53,51,6,88,0,54,3,5,3,0,5,0,2,14,0,0,3,95,1,0,3,108,111,80,0,64,4,65,115,64,22,0,110,2,101,109,3,4,0,107,112,113,83,78,113,112,0,0,105,16,0,113,57,86,19,115,80,0,0,0,39,32,11,6,3,3,55,68,2,112,0,101,0,12,11,1,2,2,0,34,0,0,3,0,9,70,9,6,0,82,31,0,3,7,0,32
18,76,22,62,113,99,116,111,74,12,78,63,115,116,2,116,31,29,102,17,0,62,0,116,57,68,41,106,24,112,11,63,2,82,111,33,23,0,91,0,3,112,32,83,34,116,1,0,14,40,115,56,108,7,111,0,0,111,98,17,114,3,111,87,89,107,60,89,30,21,0,88,113,109,115,106,113,3,48,0,116,111,116,22,116,116,110,113,38,0,75,61,12,62,0,94,0,0,99,1,58,32,58,48,89,115,87,107,94,98,48,57,23,86,109,91,48,34,2,110,0,116,81,107,51,111,44,111,116,80,41,97,113,22,8,116,113,116,112,14,37,110,74,31,27,112,114,116,112,79,115,104,102,116,116,46,77,21,91,74,58,101,116,3,0,0,68,97,3,113,0,113,96,49,116,61,61,8,14,0,20,103,3,0,20,36,0,0,0,43,1,20,111,44,67,18,1,23,58,0,7,24,11,0,52,45,0,0,0,2,18,0,79,29,0,0,7,113,2,1,110,0,39,44,0,12,47,3,110,0,62,57,0,5,0,1,0,34,23,2,0,39,111,84,7,35,0,22,0,61,0,3,8,0,0,0,6,44,7,114,91,0,0,25,7,0,11,57,113,5,20,7,0,0,0,47,0,0,3,0,106,0,3,28,22,36,80,0,0,0,0,3,27,22,46,85,30,15,115,1,6,29,0,5,3,44,110,114,0,0,96,11,2,87,0,0,0,113,0,114,0,10,19,80,60,25,0,0,0,54,8,1,0,56,0,0,0,0,23,0,0,0,0,81,0,0,40,0,0,5,15,109,1,11,58,80,0,12,10,0,0,21,112,19,23,22,115,4,38,113,88,111,5,8,65,7,116,115,101,0,112,0,13,76,57,98,5,25,4,0,110,0,0,21,0,13,116,59,5,0,105,0,0,17,56,53,3,85,0,54,0,2,0,0,4,0,3,16,0,0,0,95,1,0,0,106,114,80,0,61,2,65,112,64,22,0,111,2,98,106,6,1,0,104,112,116,83,75,110,112,0,0,105,13,0,116,57,83,16,112,77,0,1,0,39,32,8,4,0,3,58,71,2,115,0,102,0,12,8,0,2,2,0,34,0,0,0,0,9,70,9,3,3,82,34,0,0,6,0,35
21,72,22,66,109,103,112,114,76,12,82,63,112,112,2,112,31,26,102,19,3,62,0,112,53,71,40,107,24,114,14,60,2,78,111,34,23,0,95,0,0,116,34,83,30,112,4,0,15,40,112,56,106,7,113,4,0,115,98,17,112,1,115,91,89,107,62,91,30,25,0,89,110,109,113,107,113,1,45,0,112,111,112,22,112,112,107,112,41,0,75,61,14,58,2,94,0,0,102,1,58,31,60,44,92,112,89,107,91,102,50,59,23,89,106,94,48,35,5,110,4,112,84,108,55,115,44,113,112,79,41,100,115,22,4,112,115,112,116,10,37,106,74,27,24,112,110,112,112,82,112,102,102,112,112,45,78,21,91,75,58,101,112,6,0,0,67,99,1,109,0,112,92,53,112,59,61,8,16,0,20,104,3,0,18,33,0,0,0,40,1,20,115,44,71,15,0,23,54,0,7,21,14,0,48,43,0,0,3,5,18,2,78,32,0,0,7,112,2,0,114,0,35,41,0,12,50,3,107,3,58,53,0,5,0,3,0,34,23,0,0,41,115,80,4,35,4,22,0,61,0,6,11,0,0,0,7,42,11,112,95,0,0,22,9,3,15,59,115,2,20,7,0,0,2,48,3,0,6,0,108,4,6,25,21,32,81,0,0,0,3,1,26,22,44,87,28,15,111,3,6,25,0,3,6,40,110,110,0,3,96,7,6,87,0,0,0,112,0,110,0,10,19,80,56,24,0,4,0,50,11,4,3,52,2,0,0,0,23,0,0,3,0,84,0,3,39,0,0,5,15,105,1,8,61,82,0,9,10,4,0,20,113,19,23,20,113,4,38,112,87,115,7,8,65,7,112,112,105,0,113,0,16,76,59,97,7,25,6,0,106,1,3,25,3,13,112,55,8,1,105,0,0,17,52,50,7,89,0,54,4,5,4,0,5,0,3,13,0,0,3,95,1,0,4,108,110,80,0,65,4,65,116,64,22,0,110,2,101,110,3,5,0,106,112,112,83,77,114,111,0,0,105,16,0,112,57,86,20,114,81,0,0,0,39,33,11,6,3,2,54,68,2,112,0,102,0,11,11,1,3,2,0,34,0,0,3,0,8,69,9,6,1,82,30,0,3,7,0,31
25,15,0,3,14,0,14,9,4,20,6,2,13,14,16,14,3,81,7,27,26,33,41,14,43,0,36,4,66,10,31,16,93,16,9,39,67,68,1,69,31,10,32,1,42,14,25,11,24,30,13,2,11,34,11,14,15,9,0,23,12,8,9,1,5,8,7,0,20,29,65,0,11,11,13,7,11,30,13,47,14,11,14,8,14,14,11,11,39,68,22,1,7,41,6,8,73,66,0,68,21,70,37,42,0,13,2,9,28,4,3,0,66,0,12,10,0,23,27,8,23,14,0,8,7,9,6,11,14,15,0,5,11,68,18,14,11,14,10,116,0,16,3,39,28,10,16,14,10,12,13,5,9,14,14,24,0,68,5,15,0,8,14,27,89,6,3,5,32,16,6,11,16,3,14,40,34,68,34,7,68,4,68,94,3,47,83,28,89,41,73,68,9,51,7,10,63,67,40,87,11,57,3,94,41,12,17,39,27,19,32,18,26,0,84,68,67,11,72,80,10,89,43,41,51,68,5,6,15,68,41,17,94,68,16,33,23,50,67,45,89,38,9,14,37,23,14,68,22,3,89,5,26,27,68,76,46,42,27,12,1,69,6,41,33,29,27,7,11,14,3,9,8,36,9,2,5,51,14,68,7,5,29,39,35,43,1,85,9,4,18,9,40,68,38,1,37,68,13,63,82,49,68,84,26,43,8,16,81,9,0,59,26,4,89,84,84,11,48,16,92,11,67,8,22,85,13,22,29,43,33,24,2,26,6,93,44,84,67,88,6,22,94,3,6,5,34,60,39,6,67,16,68,15,0,8,89,20,67,5,68,12,10,28,67,37,13,68,0,11,12,9,17,9,45,16,14,13,4,79,10,29,31,19,0,7,26,4,33,66,16,62,13,25,5,26,14,41,5,0,3,40,12,21,42,42,0,4,68,17,29,38,27,89,33,68,32,30,89,68,23,10,8,6,14,4,16,1,68,2,7,3,10,33,68,89,9,36,4,4,30,2,6,10,10,14,2,15,8,10,85,5,3,0,37,14,2,0,29,10,3,59,6,80,34,19,5,5,27,19,21,14,68,13,73,9,74,45,34,5,66,46,15,29,95,38,27,89,12,37,11,27,23,29,43,16,7,13,89,43
8,62,70,26,36,49,37,39,49,23,17,82,37,37,41,37,53,25,42,10,21,14,14,37,26,71,12,46,0,39,27,59,0,66,40,34,0,21,32,23,17,37,35,56,6,37,22,35,50,15,38,50,36,26,37,28,28,37,48,69,37,42,37,44,56,46,34,50,40,5,20,61,40,39,37,46,39,15,36,0,37,39,37,37,37,37,42,37,7,21,23,77,59,26,48,35,16,25,46,21,24,0,26,21,35,37,57,41,39,40,50,41,6,46,32,23,83,55,28,37,46,37,51,40,26,37,45,37,37,19,91,30,37,0,45,37,37,37,37,0,116,34,59,2,27,39,35,37,37,10,38,39,39,37,37,46,62,6,43,12,52,41,37,15,0,49,75,37,18,35,60,37,17,37,37,26,10,6,18,52,0,46,15,0,35,7,0,26,0,23,15,0,38,5,32,63,0,0,25,0,26,0,55,0,24,18,27,45,19,34,18,33,13,52,0,13,15,37,0,0,37,0,5,23,27,6,25,66,35,16,26,37,0,16,37,14,26,5,0,39,0,10,37,68,15,31,29,0,20,34,1,49,21,60,21,0,32,11,15,37,32,20,59,7,21,24,19,27,37,43,75,23,33,25,20,43,58,11,17,7,43,42,15,11,16,8,27,0,41,45,18,51,1,0,16,22,3,7,37,14,0,27,20,1,26,10,41,35,3,48,52,4,13,31,0,4,6,37,1,35,0,40,0,21,34,0,32,18,26,25,15,22,44,37,43,0,1,3,0,6,38,19,0,41,47,50,33,29,18,57,0,30,21,53,30,20,0,37,6,63,21,40,37,10,0,10,37,6,92,37,15,37,29,47,5,31,37,38,35,4,37,20,20,17,47,43,24,74,20,23,34,12,30,35,60,32,37,25,53,65,48,36,40,34,24,24,44,46,10,12,18,16,18,0,28,19,18,18,0,20,18,36,53,59,19,43,35,62,18,67,65,23,37,18,0,0,42,19,40,39,14,47,53,33,37,37,58,10,38,41,1,57,43,80,24,37,36,36,22,37,17,14,44,7,22,49,50,46,18,37,53,63,15,37,17,34,15,8,14,48,8,8,33,8,0,15,24,0,62,30,13,14,17,23,5,43,50,33,1,4
22,73,23,58,113,93,110,105,74,13,74,59,109,110,5,110,34,32,96,19,3,58,3,110,59,62,41,100,24,106,9,62,3,82,105,31,23,0,87,0,8,106,26,78,39,110,5,5,16,42,109,61,108,7,105,3,2,105,93,16,108,3,105,81,83,101,60,83,32,23,0,82,107,103,109,100,107,6,51,0,110,105,110,22,110,110,104,107,36,0,69,57,13,56,3,94,0,0,93,1,57,32,52,54,85,109,82,101,88,92,46,54,23,80,103,85,44,33,7,104,3,110,75,101,55,105,39,105,110,75,37,93,107,22,11,110,107,110,106,16,34,116,73,37,32,106,112,110,106,77,109,98,96,110,110,40,72,21,85,78,59,97,110,7,0,5,64,91,9,113,0,107,94,45,110,55,57,8,19,4,20,97,3,0,19,41,0,5,0,48,1,20,105,44,61,21,5,23,58,0,12,29,9,0,57,44,5,0,3,6,23,3,83,29,0,0,7,107,5,2,104,0,43,50,1,12,44,1,114,0,56,58,0,5,1,7,4,34,23,2,0,33,105,80,10,29,4,22,3,57,0,6,10,3,0,0,9,42,3,108,87,0,1,30,12,5,7,59,107,6,18,10,5,0,3,51,1,3,7,0,100,0,9,33,27,41,76,0,3,5,4,3,31,22,40,79,35,15,109,4,6,27,0,7,0,48,104,112,0,1,91,14,7,81,0,0,0,107,3,112,0,12,19,78,66,25,3,5,5,60,12,3,2,60,4,0,3,0,23,0,3,3,0,75,1,1,43,0,0,5,15,107,1,13,54,74,0,15,10,1,0,21,106,22,23,27,109,4,35,107,92,105,2,9,66,12,110,109,95,0,106,5,11,72,51,92,8,23,9,0,116,0,4,17,0,14,110,59,6,0,99,0,0,12,60,59,7,79,0,59,5,0,3,0,9,0,8,21,0,0,4,99,3,0,5,100,112,74,0,55,1,59,106,62,22,0,105,7,92,100,10,0,3,98,106,110,77,74,104,106,0,2,99,11,0,110,53,79,10,106,73,0,1,4,33,28,7,6,3,6,57,75,2,109,0,100,0,18,14,3,6,8,5,39,0,3,3,0,12,75,12,7,6,76,40,0,3,6,0,41
10,54,60,41,71,82,74,74,62,34,52,73,74,74,11,74,71,28,82,18,5,43,18,74,34,63,24,83,10,76,17,46,1,63,77,42,9,6,69,6,33,74,21,89,18,74,10,42,14,19,75,98,71,13,74,12,42,74,88,36,73,11,74,61,93,83,54,76,30,9,0,99,77,72,74,83,76,12,26,8,74,76,74,51,74,74,79,74,21,6,51,72,13,34,27,74,0,6,79,7,43,14,34,29,70,74,97,72,66,77,43,60,21,63,69,60,68,72,16,73,6,74,66,74,31,74,47,74,74,54,69,69,74,8,13,74,74,74,74,3,59,73,116,12,51,76,76,74,74,52,75,74,76,74,74,52,110,19,81,46,96,78,74,1,0,42,86,70,6,76,29,74,58,31,74,34,41,22,26,27,8,84,1,0,28,21,0,42,0,35,1,8,73,30,47,29,0,9,31,0,49,11,23,0,35,47,36,15,5,9,34,17,49,25,0,4,2,74,0,0,74,0,15,35,3,10,38,33,74,3,34,33,0,0,3,2,34,22,9,14,0,18,74,61,10,59,4,8,34,79,0,10,5,32,5,0,10,23,3,74,69,5,28,18,9,12,7,32,74,3,58,44,42,5,21,54,6,11,1,11,79,13,3,22,30,16,62,0,40,36,4,7,11,8,24,57,13,13,74,2,1,15,5,7,3,20,78,76,0,6,92,4,10,73,0,4,6,74,5,76,0,27,5,65,32,9,30,6,27,33,3,6,4,34,9,0,5,3,9,8,25,5,0,75,36,8,46,6,3,45,17,71,7,21,47,53,0,3,8,11,6,31,74,25,9,26,74,18,72,74,52,74,28,38,38,43,74,75,70,3,74,36,10,55,70,79,12,54,18,6,73,0,11,23,8,6,74,31,1,25,83,4,24,47,34,36,0,61,14,44,6,1,4,0,16,3,15,25,0,5,4,75,25,26,24,76,76,92,2,53,18,47,74,40,8,0,79,18,78,74,0,5,40,70,74,74,100,48,73,78,0,27,82,30,5,74,45,73,8,74,54,2,39,9,29,67,13,19,4,6,37,62,0,74,2,77,0,12,2,16,8,10,42,45,0,21,10,0,36,49,34,0,16,51,13,14,18,29,0,16
90,31,12,11,34,14,31,26,19,1,27,12,30,31,8,31,15,33,21,88,75,0,60,31,84,1,98,21,0,27,74,25,32,33,26,5,0,0,21,1,63,27,65,13,103,31,84,63,36,95,30,21,31,71,28,53,52,26,17,2,29,5,26,12,12,22,32,4,48,93,0,9,28,32,30,21,28,75,21,15,31,28,31,0,31,31,25,28,97,2,14,15,10,81,6,30,5,0,14,0,19,4,77,93,21,30,11,30,30,21,12,21,0,11,29,42,0,2,75,25,19,31,10,25,22,26,2,28,31,26,0,27,28,0,10,31,28,31,27,39,2,37,12,116,66,27,33,31,27,43,30,19,28,31,31,59,9,0,11,39,19,28,31,81,19,42,15,26,84,34,0,28,51,10,31,80,3,0,94,33,0,18,0,19,39,92,19,43,19,86,0,0,26,0,19,8,33,0,83,15,70,85,5,24,84,16,69,0,77,42,93,36,43,24,20,4,0,28,50,32,27,19,104,87,9,4,7,0,35,29,81,28,24,0,3,82,62,4,0,13,19,98,26,31,52,10,66,0,67,19,17,13,74,19,0,42,30,93,77,29,21,1,11,96,87,80,73,53,28,11,0,63,60,0,63,34,8,45,70,4,21,2,84,97,86,106,26,23,12,38,78,15,103,0,91,36,105,0,30,41,36,21,0,31,30,99,25,33,21,8,14,49,74,31,19,12,22,28,66,33,22,57,4,40,42,50,68,81,73,89,87,73,42,43,19,25,70,12,0,25,20,72,24,21,6,9,65,0,0,5,0,38,0,12,24,26,24,15,4,8,0,4,27,96,0,95,30,4,0,28,50,26,34,19,23,61,31,30,26,15,27,54,77,14,20,24,78,0,76,0,37,19,31,55,7,10,31,84,11,32,20,0,0,64,85,86,42,14,4,25,79,65,78,19,84,0,79,74,19,0,82,32,4,2,70,21,33,1,0,12,7,4,27,17,0,19,26,70,21,21,84,40,8,29,27,31,12,33,25,27,21,7,20,20,0,31,28,23,75,27,22,4,5,36,84,0,5,11,77,8,53,36,0,30,0,31,6,88,89,14,51,80,59,24,23,71,78,19,12,60,70,79,77,21,109,0,9,9,17,105
57,27,54,0,30,26,27,24,30,16,10,34,27,27,10,27,48,36,31,68,56,0,56,27,75,17,58,26,0,24,53,19,24,29,25,23,0,0,21,1,90,24,61,35,75,27,58,77,25,52,26,63,29,60,24,39,76,24,31,27,26,16,24,14,38,28,20,19,35,57,0,34,26,25,27,29,25,69,8,15,27,24,27,33,27,27,30,24,60,2,17,41,10,73,21,41,5,0,25,0,19,0,70,84,21,27,33,24,26,28,15,20,0,14,24,20,27,37,66,22,14,27,17,23,10,24,8,24,27,9,38,20,24,0,19,27,24,27,24,28,27,32,51,66,116,24,29,27,24,16,26,25,33,27,27,68,45,0,25,17,61,33,27,54,15,62,41,22,63,29,22,24,21,0,27,73,0,8,77,37,0,30,0,13,33,65,7,62,15,92,0,0,23,0,10,18,27,0,76,11,86,63,17,20,79,18,85,8,58,37,79,39,19,1,8,0,0,24,46,28,24,15,70,90,0,0,4,25,31,17,73,16,20,0,2,56,70,2,0,30,15,57,24,27,36,21,37,0,83,33,13,18,48,31,0,28,19,62,50,27,21,1,34,61,63,64,46,17,24,9,46,79,76,0,62,23,1,37,35,8,25,11,57,75,77,71,14,15,41,50,49,9,65,0,59,7,66,0,27,28,28,7,0,29,20,65,25,29,13,2,33,42,60,20,15,8,10,24,58,29,18,63,0,26,24,22,76,53,80,78,59,55,25,24,11,21,58,8,0,28,39,53,20,19,30,16,75,0,0,34,8,34,0,26,8,9,17,9,0,3,0,20,24,72,0,79,27,8,41,24,19,24,49,42,9,83,27,26,23,3,24,72,49,8,18,20,59,36,68,0,32,11,30,60,2,5,27,76,1,28,28,6,18,72,79,79,14,15,8,23,59,44,58,15,69,0,70,66,15,0,53,40,20,20,70,23,29,31,0,13,13,2,24,17,0,15,26,68,29,22,56,24,41,23,24,27,39,13,23,25,9,28,27,10,0,27,16,31,46,24,8,0,34,32,60,43,4,13,57,5,44,42,0,27,0,36,6,60,58,23,52,64,83,44,19,72,63,15,35,47,76,51,69,19,70,8,18,19,13,73
18,72,24,62,109,99,112,111,74,12,78,65,113,112,3,112,33,27,104,17,0,64,1,112,53,68,42,108,26,114,11,60,4,78,112,36,25,2,91,2,0,112,31,84,30,112,1,2,13,41,112,58,105,10,110,0,2,111,100,20,111,0,111,87,91,109,60,89,32,21,2,90,110,110,112,108,114,0,45,2,112,112,112,24,112,112,107,113,38,2,77,63,14,58,0,96,2,2,99,3,60,32,57,44,89,113,89,108,91,98,48,57,25,86,107,91,50,36,2,112,0,112,81,109,51,111,46,110,112,80,43,98,112,24,4,112,112,112,112,10,39,106,76,27,24,116,110,112,114,80,112,101,104,112,112,47,79,23,94,74,60,103,112,3,2,2,69,96,0,109,2,113,92,49,112,58,63,10,16,2,22,105,5,2,17,34,2,2,2,40,3,22,111,46,67,15,1,25,54,2,9,22,11,2,48,45,2,4,0,2,20,2,78,29,2,2,9,113,4,1,110,2,35,41,2,14,47,5,107,1,58,53,2,7,1,0,2,36,25,0,2,38,111,80,4,38,0,24,2,63,2,3,8,2,2,2,5,41,7,111,91,2,2,22,7,0,11,59,112,3,22,9,2,2,2,49,0,4,3,2,108,0,3,25,23,32,82,2,2,2,0,0,26,24,46,84,27,17,111,0,8,25,2,2,3,40,110,110,2,1,98,7,2,89,2,2,2,113,2,110,2,12,21,82,56,25,2,0,2,50,8,1,0,52,0,2,2,2,25,1,2,0,2,82,2,0,41,2,2,7,17,105,3,8,58,79,2,10,12,0,2,22,113,21,25,20,112,6,40,113,88,111,5,10,67,9,112,112,101,2,113,3,13,80,57,96,5,27,3,2,106,1,0,21,0,15,112,55,5,2,107,2,1,19,52,50,3,85,2,55,0,3,0,2,6,2,4,13,2,2,0,97,3,2,0,106,110,82,2,61,2,66,112,66,24,2,112,5,98,106,4,1,2,103,114,112,85,74,110,113,2,2,107,13,2,112,59,83,16,111,77,2,2,0,41,34,8,4,1,2,54,68,4,113,2,103,2,13,9,2,5,6,2,34,2,2,0,2,10,71,11,4,0,84,30,0,0,8,2,31
18,74,20,62,111,97,114,109,72,12,78,61,113,114,2,114,31,31,100,17,0,62,2,114,59,66,43,104,24,110,13,61,2,84,109,31,23,0,91,0,5,110,30,81,36,114,3,2,16,38,113,58,106,5,109,0,2,109,96,15,112,3,109,85,87,105,58,87,32,21,0,86,111,107,113,104,111,3,50,0,114,109,114,22,114,114,108,111,40,0,73,59,12,60,0,92,0,0,97,1,56,32,56,50,89,113,85,105,92,96,48,57,23,84,107,89,46,36,4,108,0,114,79,105,51,109,42,109,114,78,39,97,111,22,10,114,111,114,110,16,35,112,76,33,29,110,116,114,110,81,113,102,100,114,114,44,75,21,89,74,56,99,114,3,0,2,66,95,5,115,0,111,98,49,114,59,61,8,16,0,20,101,3,0,20,38,0,2,0,45,1,20,109,44,65,20,1,23,56,0,9,26,11,0,54,45,2,0,0,4,20,0,81,29,0,0,7,111,2,1,108,0,41,46,0,12,47,1,112,0,60,59,0,5,0,3,2,34,23,2,0,37,109,82,9,33,0,22,0,61,0,3,8,0,0,0,6,46,7,112,91,0,0,27,9,2,11,57,111,5,18,7,2,0,0,49,0,0,3,0,104,0,5,30,24,38,80,0,0,2,0,3,27,22,44,83,32,15,113,3,6,27,0,7,3,46,108,116,0,0,94,13,4,85,0,0,0,111,0,116,0,12,19,82,62,25,0,2,2,56,10,1,0,58,0,0,0,0,23,0,0,0,0,79,0,0,42,0,0,5,15,111,1,13,58,78,0,14,10,0,0,21,110,19,23,24,113,4,36,111,88,109,3,6,65,9,114,113,99,0,110,2,15,76,55,96,5,23,6,0,112,0,0,21,0,13,114,57,5,0,103,0,0,15,58,55,3,83,0,56,2,2,0,0,6,0,5,18,0,0,0,97,3,0,2,104,116,78,0,59,2,63,110,62,22,0,109,4,96,104,6,1,0,102,110,114,81,77,108,110,0,0,103,13,0,114,57,83,14,110,77,0,1,0,37,30,8,4,0,5,56,73,2,113,0,104,0,14,10,0,2,4,2,36,0,0,0,0,11,72,9,3,3,80,36,0,2,6,0,37
